any,308,589,706,719,867,1105,2108,2204,2929,2933,3320,3334,3411,4010,4037,4120,4419,5065,5231,5688,5861,5997,6048,6232,6343,6384,6396,6408,6805,7490,7971,8209,10047,10299,10437,10575,10781,10803,11046,11107,11193,11456,11462,11655,11735,11854,11855,11945,12328,13504,14202,14234,14285,14294,14997,15151,15628,15629,15710,16556,16909,17330,17863,17961,17972,18187,18188,19334,19335,19635,20553,20695,20759,20816,22179,22757,22758,22943,23491,23894,24037,24042,25733,26133,27439,27739,28862,28879,28980,29589,29590,30203,30204,30363,30706,30707,31044,31125,31301,31431,31437,31466,31710,31840,32035,32093,33152,33425,33534,33930,34265,34272,34870,35201,35427,36055
Y,959,999,1090,1090,1259,1135,1249,1090,979,1135,1209,1090,1120,1259,1090,999,1229,1135,1090,1219,989,1139,1090,1120,979,1229,1259,1259,1219,1139,1289,1139,1139,1090,999,1149,1090,979,1090,1139,1090,1219,1149,1135,1259,1229,1229,969,1289,1090,1120,989,1229,1090,989,1119,1090,979,1120,989,1120,1219,999,1259,1139,1219,1090,1139,999,1169,1219,1090,979,999,1149,1139,1229,1120,959,1229,979,1219,1169,1219,1090,,,,999,,1139,,,,,,,,,,1209,,1219,,1139,1139,1090,1219,,1090,1019,1090,1139,,1090,1149
Y,1019,1079,1190,1190,1299,1220,1319,1190,1099,1220,1289,1190,1210,1299,1190,1089,1299,1220,1190,1309,1119,1199,1190,1210,1099,1299,1299,1299,1299,1199,1350,1199,1199,1190,1079,1269,1190,1099,1190,1199,1190,1299,1269,1220,1299,1309,1289,1119,1350,1190,1210,1089,1319,1190,1069,1179,1190,1059,1210,1089,1210,1289,1129,1299,1199,1309,1190,1199,1079,1269,1289,1190,1089,1049,1269,1199,1289,1210,1029,1309,1059,1299,1259,1289,1190,,,,1079,,1199,,,,,,,,,,1299,,1299,,1199,1199,1190,1299,,1190,1119,1190,1199,,1190,1269
Y,100,100,100,100,129,100,129,100,100,100,129,100,139,129,100,100,129,100,100,129,,100,100,139,100,129,129,129,129,100,129,100,100,100,100,100,100,100,100,100,100,129,100,100,,129,129,,129,100,139,100,129,100,100,129,100,100,100,100,139,129,100,129,100,129,100,100,100,100,129,100,100,100,100,100,129,139,100,129,100,129,100,129,100,,,,100,,100,,,,,,,,,,129,,129,,100,100,100,129,,100,100,100,100,,100,100
Y,100,100,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,149,139,139,139,139,139,139,139,139,139,139,139,139,139,100,139,139,139,149,139,139,139,139,139,139,139,139,100,139,139,139,139,100,139,139,139,139,139,100,139,139,139,139,100,139,139,139,139,100,139,139,139,139,139,139,,,,100,,139,,,,,,,,,,139,,139,,139,139,139,139,,139,139,139,139,,139,139
Y,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,149,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,149,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,,,,139,,139,,,,,,,,,,139,,139,,139,139,139,139,,139,139,139,139,,139,139
Y,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,170,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,170,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,,,,139,,139,,,,,,,,,,139,,139,,139,139,139,139,,139,139,139,139,,139,139
Y,599,539,570,,589,575,589,,,595,569,,,589,,,569,575,,569,,549,,,,579,589,589,569,549,,549,549,,,559,,,,549,,569,579,575,,579,569,,,,,,579,,,,,549,,,,569,599,589,549,579,,549,549,569,579,,,559,569,549,569,,559,579,,579,,569,,,,,539,,549,,,,,,,,,,569,,579,,549,559,,579,,,,,549,,,569
Y,919,889,890,,889,890,879,,,885,869,,,889,,,869,890,,869,,869,,,,879,889,889,859,869,,839,869,,,819,,,,869,,859,849,885,,879,869,,,,,,879,,,,,909,,,,869,949,889,869,889,,869,849,829,879,,,879,849,869,869,,909,879,,869,,879,,,,,859,,869,,,,,,,,,,869,,869,,869,849,,879,,,,,839,,,839
Y,339,339,250,250,259,250,259,250,239,250,259,250,200,259,250,239,259,250,250,259,219,229,250,200,219,259,259,259,,229,250,229,229,250,239,200,250,219,250,229,250,259,200,250,400,259,259,219,250,250,200,219,259,250,239,299,250,339,200,219,200,259,339,259,229,,250,229,229,200,259,250,239,339,200,229,259,200,339,259,239,259,219,259,250,,,,229,,229,,,,,,,,,,259,,259,,229,229,250,259,,250,239,250,229,,250,200
Y,199,199,215,215,229,215,219,215,209,215,189,220,219,229,215,259,189,215,215,189,239,179,215,219,199,189,229,229,219,179,215,179,189,215,219,219,215,229,215,179,215,189,229,215,219,189,189,219,215,215,219,219,199,215,229,169,215,219,219,199,219,199,199,229,179,189,215,179,179,239,199,215,229,219,189,179,189,219,239,189,259,199,209,199,215,,,,189,,179,,,,,,,,,,189,,199,,179,179,215,199,,215,249,215,179,,215,239
Y,219,209,235,235,199,230,199,220,229,230,199,244,249,199,245,219,189,245,245,199,209,249,250,239,239,199,199,199,199,249,340,249,249,235,209,239,260,209,245,249,255,199,249,230,379,199,199,269,339,250,229,259,189,240,229,249,235,199,229,239,249,209,229,199,249,199,235,249,199,249,199,245,209,199,249,249,219,229,219,189,239,199,209,199,260,,,,189,,249,,,,,,,,,,199,,199,,269,249,240,189,,265,219,245,249,,250,239
Y,639,579,560,620,679,610,679,560,589,635,699,615,609,679,595,599,679,600,570,679,599,699,580,609,639,679,679,679,689,699,999,699,699,590,599,599,590,559,585,699,580,679,599,600,939,679,679,659,999,560,609,639,679,595,639,699,570,679,609,599,609,679,579,679,699,679,580,699,589,629,689,570,599,639,629,699,699,609,589,679,619,679,689,699,570,,,,549,,699,,,,,,,,,,679,,679,,699,699,590,679,,590,589,595,699,,590,639
Y,319,299,350,350,369,370,369,350,349,370,349,350,319,369,350,389,369,350,350,369,359,369,350,309,399,369,369,369,369,379,450,369,369,350,369,349,350,339,350,369,350,349,359,350,479,349,369,349,450,350,319,389,369,350,339,369,350,319,319,379,319,369,319,369,369,369,350,369,359,339,369,350,299,319,339,379,369,319,329,349,369,379,379,369,350,,,,339,,359,,,,,,,,,,369,,369,,369,379,350,379,,350,329,350,369,,350,339
Y,279,299,270,270,299,305,299,270,299,295,299,269,289,299,280,299,299,305,290,299,299,299,245,279,299,299,299,299,299,299,435,299,299,270,299,269,270,289,260,299,265,299,289,295,399,299,299,319,329,235,289,319,299,275,339,359,295,279,279,349,289,299,299,299,299,299,280,299,299,279,299,270,299,289,299,299,299,269,269,299,339,299,359,299,235,,,,289,,299,,,,,,,,,,299,,299,,299,299,270,299,,250,299,285,299,,280,289
Y,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,30,,30,,,,,,,,,,30,,30,,30,30,30,30,,30,30,30,30,,30,30
Y,529,519,520,520,529,550,559,525,539,560,549,519,479,529,520,559,549,545,540,559,579,519,525,479,539,549,529,529,549,529,599,529,499,530,569,559,530,559,525,529,530,529,569,520,559,499,549,629,599,520,479,639,549,520,549,529,500,479,479,549,479,529,499,529,529,529,500,519,479,579,549,530,569,529,569,529,549,489,499,529,539,529,549,569,530,,,,449,,499,,,,,,,,,,559,,529,,519,529,530,529,,530,579,520,529,,530,569
Y,249,239,255,235,249,235,239,235,249,245,239,240,249,249,235,259,249,235,240,239,249,259,235,249,229,239,249,249,249,279,245,259,259,235,259,269,255,249,155,259,235,249,269,235,299,239,249,239,240,235,249,239,249,240,259,269,235,289,239,249,249,249,259,249,279,249,235,279,239,269,249,235,249,249,269,259,239,249,249,249,249,239,239,249,235,,,,239,,259,,,,,,,,,,249,,249,,259,259,240,249,,240,259,255,259,,235,249
Y,189,199,160,160,219,180,219,160,199,180,179,169,219,219,160,199,189,180,160,179,199,189,160,219,199,219,219,219,179,189,119,189,189,160,199,219,160,199,160,189,160,219,219,180,259,219,179,199,119,160,219,199,189,160,199,199,160,179,219,199,219,219,189,219,189,199,160,189,149,219,189,160,199,169,219,189,199,219,179,199,199,219,199,199,160,,,,159,,189,,,,,,,,,,219,,219,,189,189,160,179,,160,199,160,189,,160,219
Y,1719,1879,2075,2095,2099,2145,2099,2055,1700,2145,2019,2129,1919,2099,2030,2000,2089,2145,2055,2019,1700,2049,2080,1919,1710,2019,2099,2099,1989,2049,2370,2049,2049,2085,1700,2099,2095,1700,2085,2049,2060,2049,2099,2145,,2069,2079,1800,2359,2045,1919,1700,2089,2095,1700,,2080,1879,1919,1700,1919,2039,1879,2099,2049,1989,2055,2049,1649,2099,1999,2080,1700,1879,2099,2049,2019,1919,1879,2069,1700,1999,1899,2079,2060,,,,1649,,2049,,,,,,,,,,1999,,2059,,2049,2049,2070,2079,,2045,1700,2060,2049,,2040,2099
Y,229,219,215,215,229,215,219,215,229,215,219,220,219,229,215,229,229,215,220,219,229,229,215,219,209,219,229,229,229,229,215,229,229,215,229,229,215,229,135,229,215,229,229,215,259,219,229,219,220,215,219,219,229,220,239,249,215,249,219,229,219,229,219,229,229,229,215,229,219,229,229,215,229,219,229,229,219,219,219,229,229,219,219,229,215,,,,219,,229,,,,,,,,,,229,,229,,229,229,220,229,,220,239,215,229,,215,229
Y,199,199,195,170,179,175,179,175,209,170,179,190,199,179,170,209,179,170,185,179,199,199,175,199,189,179,179,179,179,199,185,199,199,175,209,199,190,209,115,199,195,179,199,170,179,179,179,199,185,175,199,189,179,185,219,219,175,229,199,179,199,189,199,179,199,179,170,199,199,199,179,195,209,189,199,199,179,199,179,179,199,179,189,179,185,,,,199,,199,,,,,,,,,,179,,179,,199,199,185,179,,170,199,190,199,,190,199
Y,149,159,170,160,149,150,149,155,169,155,129,159,159,149,160,179,139,150,160,139,155,179,160,149,169,139,149,149,149,179,215,189,179,160,169,149,160,159,160,179,160,139,159,150,229,139,149,189,219,160,149,159,139,160,155,169,160,129,149,179,149,139,169,149,179,139,160,179,149,149,149,160,169,139,149,179,139,149,139,149,179,139,149,139,150,,,,159,,179,,,,,,,,,,139,,139,,179,179,140,139,,145,169,165,179,,160,149
Y,269,289,260,260,,250,,260,319,250,,260,300,,260,319,,270,260,,319,,260,300,319,,,,,,415,,,260,319,339,260,319,260,,260,,339,280,,,,319,415,260,300,319,,260,319,319,260,289,300,319,300,,279,,,,260,,,329,,260,319,289,339,,,300,299,,319,,319,,260,,,,,,,,,,,,,,,,,,,,,,260,,,260,319,260,,,260,329
Y,99,89,100,100,119,100,119,100,100,100,109,100,179,119,100,129,109,100,100,109,129,99,100,179,100,109,119,119,109,99,135,99,99,100,100,90,100,100,100,99,100,109,90,100,179,109,109,119,135,100,179,100,109,100,109,129,100,89,179,100,179,109,119,119,99,109,100,99,99,99,109,100,100,89,90,99,109,179,149,109,100,109,120,109,100,,,,99,,99,,,,,,,,,,109,,109,,99,99,100,109,,100,100,100,99,,100,99
Y,619,559,550,550,639,585,649,530,519,605,619,559,559,639,550,529,619,605,540,619,539,639,530,559,539,619,639,639,639,639,720,639,639,530,519,599,550,519,530,639,530,629,599,585,699,619,619,519,719,540,559,529,619,550,519,519,550,569,559,539,559,619,599,639,639,639,540,639,579,619,619,540,539,589,599,639,619,559,559,619,539,629,539,619,530,,,,589,,639,,,,,,,,,,629,,629,,639,659,530,629,,530,539,540,659,,540,619
Y,899,829,825,825,919,885,919,815,699,885,909,819,819,919,825,669,909,885,810,899,699,939,815,819,669,909,919,919,919,939,1115,919,939,815,699,869,825,699,815,939,815,909,869,885,999,909,909,659,1119,810,819,699,909,825,659,669,825,819,819,669,819,909,899,919,939,919,810,939,839,879,899,810,699,829,889,939,909,819,869,909,669,899,669,919,815,,,,859,,939,,,,,,,,,,909,,899,,939,919,815,909,,815,669,810,919,,810,879
Y,479,489,480,450,519,485,529,,,510,479,,,519,450,489,499,465,420,469,479,,,469,529,489,519,519,479,,625,,,,489,489,450,,490,,,489,489,470,649,459,519,459,629,440,439,499,519,460,499,599,480,499,449,489,469,479,479,519,,479,450,,,519,469,440,,499,489,,489,459,519,499,479,469,519,499,,,,,439,,429,,,,,,,,,,479,,469,,459,,,469,,,,495,,,440,499
Y,249,219,230,230,249,185,249,230,199,195,239,230,219,249,230,199,229,215,230,239,199,239,230,219,169,229,249,249,229,239,300,239,239,230,199,229,230,199,230,239,230,239,249,185,229,229,229,209,300,230,219,189,229,230,219,139,230,239,219,199,219,239,219,249,239,239,230,239,219,269,239,230,199,249,249,239,229,219,199,229,189,239,219,239,230,,,,219,,239,,,,,,,,,,229,,229,,239,239,230,229,,230,199,230,239,,230,269
Y,199,219,195,210,199,210,199,195,229,210,199,199,209,199,200,229,199,210,195,199,259,239,195,209,259,199,199,199,199,239,349,239,239,210,249,219,210,239,200,239,200,199,219,210,249,199,199,249,349,195,209,259,199,215,259,219,190,229,209,259,209,199,239,199,239,199,195,239,239,219,199,210,219,199,219,239,199,209,209,199,259,199,249,199,195,,,,239,,239,,,,,,,,,,199,,199,,249,239,200,199,,200,239,190,239,,200,219
Y,389,379,380,395,349,370,379,380,369,370,369,379,369,349,385,399,379,370,380,369,399,439,395,379,359,349,349,349,349,399,525,399,399,390,339,389,365,369,395,399,370,349,369,385,459,369,339,369,529,380,369,369,389,395,389,399,385,399,369,389,369,339,429,349,399,359,370,419,399,369,359,380,349,389,369,419,339,379,389,359,349,349,399,359,370,,,,369,,399,,,,,,,,,,379,,349,,399,419,370,349,,380,349,375,399,,385,369
Y,729,,,,,,,,,,,,700,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,700,,700,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,349,349,365,380,359,385,349,365,319,385,339,399,339,359,345,339,319,385,360,349,359,299,375,329,339,339,359,359,329,299,489,319,299,380,339,299,360,329,355,299,365,359,339,385,419,349,319,339,489,365,319,329,349,385,349,419,365,339,319,299,319,359,379,359,299,349,365,299,299,319,369,350,329,359,299,299,339,329,349,339,349,349,349,359,375,,,,289,,299,,,,,,,,,,339,,359,,299,299,390,349,,370,339,365,319,,350,319
Y,679,649,710,730,799,740,799,710,679,745,799,759,779,799,730,789,789,750,710,799,729,739,710,789,669,769,799,799,749,769,929,699,719,710,749,769,730,719,730,729,710,799,769,750,839,789,769,759,929,730,779,779,799,730,719,829,730,669,779,709,779,789,679,799,719,789,710,729,689,769,789,710,739,679,769,699,749,789,619,789,689,749,,789,740,,,,659,,729,,,,,,,,,,799,,779,,729,739,735,779,,710,689,735,699,,710,779
Y,289,249,235,235,269,190,269,235,209,200,249,235,239,269,235,219,249,220,240,249,219,229,235,229,179,249,269,269,249,229,315,229,229,235,209,249,240,209,235,229,240,249,259,190,269,249,249,219,315,235,229,199,249,235,229,199,235,259,229,209,229,249,229,269,229,249,235,229,229,279,249,235,209,259,259,229,249,229,219,249,199,249,219,249,235,,,,229,,229,,,,,,,,,,249,,249,,229,229,240,249,,240,209,240,229,,240,279
Y,859,859,845,885,859,890,899,870,859,915,869,880,885,859,885,869,859,890,880,879,899,899,900,885,899,879,859,859,869,899,1140,899,919,880,829,899,885,859,885,899,890,859,899,885,1089,879,859,889,1160,880,885,889,899,885,869,959,880,859,885,919,885,859,899,859,899,889,875,899,869,889,869,880,839,849,889,899,839,885,859,859,859,859,899,879,870,,,,829,,899,,,,,,,,,,889,,889,,899,899,865,879,,870,829,875,899,,885,889
Y,759,759,790,820,869,870,859,790,789,870,819,799,789,869,820,789,839,870,790,839,819,899,790,779,839,819,869,869,839,899,1095,899,899,805,779,839,790,799,810,899,820,859,839,870,1039,879,839,829,1099,790,799,829,869,790,819,899,790,789,779,829,799,839,819,869,899,839,790,899,799,839,839,815,789,679,839,899,839,789,799,839,849,879,889,869,810,,,,789,,899,,,,,,,,,,829,,839,,899,899,810,839,,810,769,790,899,,810,839
Y,969,1039,1045,1045,1149,1085,1169,1040,1059,1085,1139,1040,1089,1149,1040,1049,1149,1085,1040,1159,1069,1079,1040,1089,1059,1149,1149,1149,1149,1079,1279,1079,1079,1040,1039,1119,1040,1039,1040,1079,1040,1149,1119,1085,1249,1139,1139,1049,1279,1040,1089,1049,1149,1040,1029,1099,1045,999,1089,1049,1089,1139,999,1149,1079,1149,1040,1079,1029,1139,1139,1040,1049,969,1119,1079,1139,1089,989,1159,1019,1149,1149,1139,1040,,,,1029,,1079,,,,,,,,,,1149,,1139,,1079,1079,1040,1149,,1040,1079,1040,1079,,1040,1119
Y,799,839,840,850,869,860,879,840,789,835,869,849,829,869,840,839,859,840,840,859,889,879,850,869,869,879,869,869,869,879,1125,879,899,860,819,849,840,819,860,899,840,879,859,825,1089,869,859,839,1119,840,849,829,899,840,859,949,840,789,839,839,839,859,839,869,879,879,850,899,859,859,869,840,789,779,859,899,839,849,819,859,799,849,829,869,840,,,,819,,879,,,,,,,,,,889,,859,,879,899,855,879,,860,769,845,879,,840,879
Y,1299,1299,1560,1560,1879,1560,1839,1590,1399,1560,1789,1559,1399,1879,1500,1359,1869,1500,1560,1889,1359,1759,1590,1429,1359,1849,1879,1879,1829,1699,1595,1699,1759,1560,1359,1549,1500,1359,1560,1759,1580,1829,1500,1515,1499,1829,1869,1700,1629,1560,1399,1500,1829,1560,1359,1700,1500,1299,1399,1359,1399,1889,1339,1879,1759,1829,1575,1699,1449,1579,1829,1560,1359,1299,1539,1759,1889,1399,1299,1879,1359,1849,1459,1889,1560,,,,1359,,1699,,,,,,,,,,1829,,1829,,1699,1759,1590,1859,,1560,1359,1590,1759,,1560,1479
Y,919,889,960,960,1048,930,1058,960,869,930,1048,979,959,1048,960,889,1038,930,960,1038,959,,960,959,919,1058,1048,1048,1048,,1219,,,960,919,939,960,869,960,,960,1058,949,930,1329,1028,1038,929,1219,960,959,889,1038,960,949,1019,960,869,959,919,959,1038,889,1048,,1028,960,,,929,1048,960,869,869,949,,1018,959,869,1028,889,1048,999,1048,960,,,,,,,,,,,,,,,,1038,,1038,,,,960,1058,,960,859,960,,,960,929
Y,839,829,880,895,899,900,869,880,839,900,849,895,869,899,885,899,929,900,880,859,879,899,895,889,839,849,899,899,849,899,1140,899,899,890,859,889,885,859,895,899,890,849,889,915,1079,869,889,869,1145,880,889,899,939,900,859,969,890,799,889,899,879,889,889,899,899,859,885,939,889,939,839,880,839,839,919,899,869,899,799,899,859,849,889,839,890,,,,849,,899,,,,,,,,,,899,,899,,899,939,880,899,,880,859,895,899,,885,889
Y,200,200,155,155,,,,155,149,,,155,200,,155,179,,,155,,149,199,155,200,149,,,,,199,289,199,199,155,149,300,155,149,155,199,155,,300,,129,,,149,200,155,200,149,,155,149,199,155,200,200,149,200,,200,,199,,155,199,199,300,,155,149,200,300,199,,200,200,,149,,199,,155,,,,199,,199,,,,,,,,,,,,,,199,199,155,,,155,179,155,199,,155,300
Y,1929,1779,2000,2000,2419,2000,2399,2030,1800,2000,2349,2069,1850,2419,2000,1800,2349,2000,2000,2359,1800,1999,2000,1850,1800,2359,2419,2419,2389,1999,2070,1999,1999,2030,1800,2000,2000,1800,2000,1999,2020,2349,2039,2000,2319,2359,2359,2000,2059,2000,1950,1900,2349,2000,1800,2200,2000,1779,1950,1800,1850,2349,1799,2419,1999,2359,2000,1999,1849,2049,2349,2000,1800,1779,2079,1999,2349,1950,1779,2359,1800,2349,1899,2349,2020,,,,1799,,1999,,,,,,,,,,2349,,2349,,1999,1999,2030,2349,,2050,1800,2000,1999,,2020,1900
Y,489,499,480,465,479,465,479,465,499,465,469,490,489,479,480,499,479,465,465,469,539,459,465,489,519,469,479,479,469,459,620,459,459,465,539,479,480,489,465,459,465,459,469,465,479,469,469,499,620,475,489,519,469,465,519,519,480,499,489,519,489,469,489,479,459,479,465,459,449,469,469,485,489,499,479,459,469,489,489,469,529,469,499,459,490,,,,449,,459,,,,,,,,,,479,,459,,459,459,480,459,,485,519,495,459,,485,479
Y,519,529,515,485,499,485,499,485,519,535,489,515,509,499,515,519,499,535,485,489,559,479,485,509,539,489,499,499,489,479,720,479,479,490,549,,515,519,485,479,485,489,,485,499,489,489,519,720,495,509,549,489,490,539,569,515,519,509,549,509,489,519,499,479,499,485,479,469,,499,515,519,519,,479,489,509,529,489,549,489,519,479,515,,,,469,,479,,,,,,,,,,499,,479,,489,479,515,479,,515,529,515,479,,515,
Y,529,529,520,500,539,525,539,520,539,535,529,539,549,539,515,539,539,535,540,539,579,499,540,549,559,539,539,539,539,499,729,499,499,500,579,529,535,529,530,499,500,549,529,525,499,539,539,569,729,515,549,569,539,500,569,599,535,539,549,579,549,529,519,539,499,539,520,499,499,529,549,520,519,539,529,499,539,549,549,539,569,539,549,549,560,,,,479,,499,,,,,,,,,,549,,539,,499,499,535,539,,550,559,550,499,,540,529
Y,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,50,,,
Y,229,239,215,215,269,215,269,215,239,215,269,215,259,269,215,239,269,215,215,269,,269,215,259,239,269,269,269,269,269,330,269,269,215,239,269,215,239,215,269,215,269,269,215,329,269,269,239,330,215,259,,269,215,,259,215,219,259,200,259,269,269,269,269,269,215,269,269,269,269,,239,239,269,269,269,259,269,269,279,269,219,269,215,,,,,,,,,,,,,,,,269,,269,,269,269,215,269,,215,239,,269,,215,269
Y,319,299,315,315,359,315,359,315,289,315,359,315,319,359,315,289,359,315,315,359,,339,315,319,289,359,359,359,359,339,490,339,339,315,309,339,315,289,315,339,315,359,339,315,419,359,359,289,490,315,319,,359,315,,389,315,319,319,279,319,359,389,359,339,359,315,339,339,339,359,,289,299,339,339,359,319,389,359,309,359,329,359,315,,,,,,,,,,,,,,,,359,,359,,339,339,315,359,,315,289,,339,,315,339
Y,359,359,345,345,419,345,419,345,379,345,419,345,359,419,345,359,419,345,345,419,,389,345,359,339,419,419,419,419,389,560,389,389,345,359,399,345,379,345,389,345,419,419,345,449,419,419,359,560,345,359,,419,345,,449,345,349,359,329,359,419,419,419,389,419,345,389,389,419,419,,359,359,399,389,419,359,419,419,399,419,369,419,345,,,,,,,,,,,,,,,,419,,419,,389,389,345,419,,345,389,,389,,345,419
Y,229,239,200,200,269,215,269,200,200,215,269,219,259,269,200,200,269,220,200,269,239,269,200,250,200,269,269,269,269,269,359,269,269,200,200,269,200,200,200,269,200,269,269,220,329,269,269,200,359,200,250,,269,200,239,259,200,249,250,200,250,269,289,269,269,269,200,269,269,269,269,,200,269,269,269,269,250,249,269,200,269,200,269,200,,,,,,,,,,,,,,,,269,,269,,269,269,200,269,,200,200,,269,,200,269
Y,299,299,300,300,359,315,359,300,309,315,359,319,319,359,300,289,359,315,300,359,339,339,300,300,289,359,359,359,359,339,489,339,339,300,309,339,300,339,300,339,300,359,339,315,419,359,359,319,489,300,300,,359,300,339,389,300,319,300,349,300,359,409,359,339,359,300,339,339,339,359,,339,379,339,339,359,300,399,359,309,359,329,359,300,,,,,,,,,,,,,,,,359,,359,,339,339,300,359,,300,339,,339,,300,339
Y,399,399,345,345,419,345,419,345,379,345,419,369,359,419,345,379,419,345,345,419,379,389,345,350,359,419,419,419,419,389,559,389,389,345,379,399,345,389,345,389,345,419,399,345,449,419,419,379,559,345,350,,419,345,369,449,345,399,350,359,350,419,419,419,389,419,345,389,389,399,419,,379,389,399,389,419,350,439,419,399,419,359,419,345,,,,,,,,,,,,,,,,419,,419,,389,389,345,419,,345,389,,389,,345,399
Y,639,669,665,635,639,635,639,660,639,635,629,639,649,639,650,639,629,635,670,639,669,599,670,649,659,629,639,639,629,599,799,599,599,670,679,659,655,629,670,599,670,639,659,635,599,629,639,659,799,660,649,669,639,665,669,689,655,659,649,679,649,639,659,639,599,639,655,599,649,659,639,670,609,669,659,599,629,649,669,639,669,629,599,639,660,,,,599,,599,,,,,,,,,,639,,629,,599,599,670,639,,670,659,665,599,,665,659
Y,249,239,255,235,249,235,239,235,249,245,239,240,249,249,235,259,249,235,240,239,249,259,235,249,229,239,249,249,249,279,245,259,259,235,259,269,255,249,155,259,235,249,269,235,299,239,249,239,240,235,249,239,249,240,259,269,235,289,239,249,249,249,259,249,279,249,235,279,239,269,249,235,249,249,269,259,239,249,249,249,249,239,239,249,235,,,,239,,259,,,,,,,,,,249,,249,,259,259,240,249,,240,259,255,259,,235,249
Y,229,219,215,215,229,215,219,215,229,215,219,220,219,229,215,229,229,215,220,219,229,229,215,219,209,219,229,229,229,229,215,229,229,215,229,229,215,229,135,229,215,229,229,215,259,219,229,219,220,215,219,219,229,220,239,249,215,249,219,229,219,229,219,229,229,229,215,229,219,229,229,215,229,219,229,229,219,219,219,229,229,219,219,229,215,,,,219,,229,,,,,,,,,,229,,229,,229,229,220,229,,220,239,215,229,,215,229
Y,199,199,195,170,179,175,179,175,209,170,179,190,199,179,170,209,179,170,185,179,199,199,175,199,189,179,179,179,179,199,185,199,199,175,209,199,190,209,115,199,195,179,199,170,179,179,179,199,185,175,199,189,179,185,219,219,175,229,199,179,199,189,199,179,199,179,170,199,199,199,179,195,209,189,199,199,179,199,179,179,199,179,189,179,185,,,,199,,199,,,,,,,,,,179,,179,,199,199,185,179,,170,199,190,199,,190,199
Y,249,239,255,235,249,235,239,235,249,245,239,240,249,249,235,259,249,235,240,239,249,259,235,249,229,239,249,249,249,279,245,259,259,235,259,269,255,249,155,259,235,249,269,235,299,239,249,239,240,235,249,239,249,240,259,269,235,289,239,249,249,249,259,249,279,249,235,279,239,269,249,235,249,249,269,259,239,249,249,249,249,239,239,249,235,,,,239,,259,,,,,,,,,,249,,249,,259,259,240,249,,240,259,255,259,,235,249
Y,229,219,215,215,229,215,219,215,229,215,219,220,219,229,215,229,229,215,220,219,229,229,215,219,209,219,229,229,229,229,215,229,229,215,229,229,215,229,135,229,215,229,229,215,259,219,229,219,220,215,219,219,229,220,239,249,215,249,219,229,219,229,219,229,229,229,215,229,219,229,229,215,229,219,229,229,219,219,219,229,229,219,219,229,215,,,,219,,229,,,,,,,,,,229,,229,,229,229,220,229,,220,239,215,229,,215,229
Y,199,199,195,170,179,175,179,175,209,170,179,190,199,179,170,209,179,170,185,179,199,199,175,199,189,179,179,179,179,199,185,199,199,175,209,199,190,209,115,199,195,179,199,170,179,179,179,199,185,175,199,189,179,185,219,219,175,229,199,179,199,189,199,179,199,179,170,199,199,199,179,195,209,189,199,199,179,199,179,179,199,179,189,179,185,,,,199,,199,,,,,,,,,,179,,179,,199,199,185,179,,170,199,190,199,,190,199
Y,300,300,300,300,,300,,300,300,300,,300,300,,300,300,,300,300,,300,300,300,300,300,,,,,300,300,300,300,300,300,300,300,300,300,300,300,,300,300,,,,300,300,300,300,300,,300,300,300,300,300,300,300,300,,300,,300,,300,300,300,300,,300,300,300,300,300,300,300,300,,300,,300,,300,,,,300,,300,,,,,,,,,,,,,,300,300,300,,,300,300,300,300,,300,300
Y,500,500,500,500,,500,,500,500,500,,500,500,,500,500,,500,500,,500,500,500,500,500,,,,,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,,,,500,500,500,500,500,,500,500,500,500,500,500,500,500,,500,,500,,500,500,500,500,,500,500,500,500,500,500,500,500,,500,,500,,500,,,,500,,500,,,,,,,,,,,,,,500,500,500,,,500,500,500,500,,500,500
