Y,139,139,129,139,139,129,139,139,139,129,129,139,129,139,139,,139,129,139,139,139,119,139,139,139,129,139,129,139,139,139,139,119,139,139,139,139,139,139,129,139,139,139,139,139,139,129,129,,139,139,139,139,139,119,129,129,129,119,129,139,129
Y,279,279,259,279,279,239,279,239,279,259,259,239,259,239,239,,239,259,239,239,239,249,279,239,239,259,279,239,279,279,279,279,,239,239,239,279,279,279,259,239,279,279,279,239,279,259,259,,239,279,279,279,279,249,259,259,259,249,239,279,259
Y,359,359,329,359,359,319,359,339,359,329,329,339,329,339,339,,339,329,339,339,339,339,359,339,339,329,359,319,359,359,359,359,,339,339,339,359,359,359,329,339,359,359,359,339,359,329,329,,339,359,359,359,359,339,329,329,329,339,319,359,329
Y,419,419,399,419,419,349,419,389,419,399,399,389,399,389,389,,389,399,389,389,389,399,419,389,389,399,419,349,419,419,419,419,,389,389,389,419,419,419,399,389,419,419,419,389,419,399,399,,389,419,419,419,419,399,399,399,399,399,349,419,399
Y,219,219,219,219,219,219,219,239,219,219,219,239,219,239,239,,239,219,239,239,239,219,219,239,239,219,219,219,219,219,219,219,,239,239,239,219,219,219,219,239,219,219,219,239,219,219,219,,239,219,219,219,219,219,219,219,219,219,219,219,219
Y,289,289,269,289,289,269,289,319,289,269,269,319,269,319,319,,319,269,319,319,319,279,289,319,319,269,289,269,289,289,289,289,,319,319,319,289,289,289,269,319,289,289,289,319,289,269,269,,319,289,289,289,289,279,269,269,269,279,269,289,269
Y,329,329,319,329,329,319,329,389,329,319,319,389,319,389,389,,389,319,389,389,389,319,329,389,389,319,329,319,329,329,329,329,,389,389,389,329,329,329,319,389,329,329,329,389,329,319,319,,389,329,329,329,329,319,319,319,319,319,319,329,319
Y,199,199,,199,199,199,199,219,199,,,219,,219,219,,219,,219,219,219,169,199,219,219,,199,199,199,199,199,,,219,219,219,199,199,199,,219,199,199,199,219,199,,,,219,199,199,199,199,169,,,,169,199,199,
Y,219,219,219,219,219,219,219,239,219,229,219,239,219,239,239,,239,199,239,239,239,199,219,239,239,219,219,219,219,219,219,219,199,239,239,239,219,219,219,219,219,219,219,219,239,219,229,219,,239,219,219,219,219,199,219,219,219,199,219,219,219
Y,239,239,249,239,239,239,239,259,239,249,249,259,239,259,259,,259,219,259,259,259,239,239,259,259,249,239,239,239,239,239,239,219,259,259,259,239,239,239,249,239,239,239,239,259,239,249,239,,259,239,239,239,239,239,249,239,249,239,239,239,239
Y,2449,2449,2179,2449,2449,1999,2449,2659,2449,2169,2149,2659,2169,2659,2659,,2659,2189,2659,2659,2659,2399,2449,2659,2659,2179,2449,1999,2449,2449,2449,2449,2629,2659,2659,2659,2449,2449,2449,2179,2659,2449,2449,2449,2659,2449,2179,2169,,2659,2529,2449,2449,2459,2399,2199,2179,2179,2399,1999,2449,2179
Y,209,219,249,219,219,200,209,199,209,249,249,199,249,199,199,,199,249,199,199,199,219,219,199,199,249,219,200,209,209,219,219,269,199,199,199,219,219,209,249,199,219,219,219,199,219,249,249,,199,209,219,219,209,219,249,249,249,219,200,219,249
Y,859,859,869,859,859,789,859,829,859,869,879,829,879,829,829,,829,839,829,829,829,839,859,829,829,849,859,789,859,859,859,859,899,829,829,829,859,859,859,869,829,859,859,859,829,859,859,869,,829,859,859,859,859,839,839,859,899,839,789,859,859
Y,169,169,179,169,169,179,179,219,169,179,179,219,179,219,219,,219,179,219,219,219,159,169,219,219,179,169,169,169,169,169,169,169,219,219,219,169,169,169,179,219,169,169,169,219,169,179,179,,219,159,169,169,169,159,179,179,179,159,159,169,179
Y,179,179,189,179,179,189,189,239,179,189,189,239,199,239,239,,239,189,239,239,239,189,179,239,239,189,179,189,179,189,179,179,179,239,239,239,179,179,179,189,239,179,179,179,239,179,189,189,,239,189,179,179,179,189,189,189,189,189,179,179,189
Y,489,489,459,489,489,459,489,449,489,459,459,449,439,449,449,,449,439,449,449,449,469,489,449,449,439,489,459,489,489,489,489,439,449,449,449,489,489,499,459,449,489,489,489,449,489,459,479,,449,499,489,489,489,469,479,449,479,469,459,489,439
Y,529,529,579,529,529,539,529,519,559,519,569,499,529,519,519,,519,529,519,519,519,519,529,519,519,559,529,519,529,529,529,529,469,519,519,499,529,529,529,559,519,529,529,529,519,529,529,569,,519,529,529,529,529,519,579,549,579,519,529,529,549
Y,289,289,379,289,289,339,289,299,319,379,369,299,339,299,299,,299,329,299,299,299,289,289,299,299,359,289,319,279,289,289,289,249,299,299,299,289,289,279,359,299,289,289,289,299,289,369,389,,299,279,289,289,279,289,389,369,389,289,319,289,359
Y,289,289,379,289,289,339,289,299,319,379,369,299,339,299,299,,299,329,299,299,299,289,289,299,299,359,289,319,279,289,289,289,249,299,299,299,289,289,279,359,299,289,289,289,299,289,369,389,,299,279,289,289,279,289,389,369,389,289,319,289,359
Y,279,269,289,269,269,299,279,299,299,299,299,299,269,299,299,,299,259,299,299,299,259,269,299,299,289,269,289,299,259,269,269,259,299,299,299,269,269,259,299,299,269,269,269,299,269,299,299,,299,249,269,269,259,259,289,299,299,259,299,269,299
Y,339,339,349,339,339,349,349,369,359,379,339,359,319,359,359,,369,339,369,369,359,299,339,359,369,359,339,339,349,339,339,339,339,359,369,359,339,339,339,359,359,339,339,339,369,339,349,389,,359,329,339,339,339,299,339,349,359,299,349,339,359
Y,869,859,799,859,859,699,879,799,879,789,799,799,759,799,799,,799,769,799,799,799,779,859,799,799,769,859,699,869,879,859,859,899,799,799,799,859,859,859,789,799,859,859,859,799,859,789,779,,799,849,859,859,859,779,779,779,789,779,699,859,789
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,500,500,500,500,500,500,500,500
Y,469,479,419,479,479,449,479,459,459,419,419,459,419,459,459,,459,399,459,459,459,439,479,459,459,439,479,449,459,479,479,479,609,459,459,459,479,479,459,439,459,479,479,469,459,479,419,419,,459,479,479,479,479,439,439,419,419,439,449,479,379
Y,519,519,519,519,519,519,519,519,499,519,519,519,499,519,519,,519,499,519,519,519,499,519,519,519,499,519,519,499,519,519,519,669,519,519,519,519,519,519,519,519,519,519,519,519,519,519,489,,519,519,519,519,519,499,519,479,499,499,519,519,489
Y,589,589,539,589,589,569,589,589,569,559,539,589,539,589,589,,589,539,589,589,589,539,589,589,589,559,589,569,569,589,589,589,739,589,589,589,589,589,569,569,589,589,589,579,589,589,539,559,,589,589,589,589,589,539,569,539,549,539,569,589,539
Y,489,499,479,499,499,489,469,579,469,489,499,579,479,579,579,,579,519,579,579,579,439,499,579,579,499,499,489,469,469,499,499,499,579,579,579,499,499,489,499,579,499,499,499,579,499,489,489,,579,449,499,499,489,439,539,489,479,439,489,499,479
Y,489,499,479,499,499,489,469,579,469,489,499,579,479,579,579,,579,519,579,579,579,439,499,579,579,499,499,489,469,469,499,499,499,579,579,579,499,499,489,499,579,499,499,499,579,499,489,489,,579,449,499,499,489,439,539,489,479,439,489,499,479
Y,49,49,49,49,49,50,49,199,49,49,49,199,49,199,199,,199,49,199,199,199,40,49,199,199,49,49,50,49,49,49,49,35,199,199,199,49,49,49,49,199,49,49,49,199,49,49,49,,199,49,49,49,49,40,49,49,49,40,50,49,49
Y,49,49,20,49,49,30,49,49,49,20,20,49,20,49,49,,49,20,49,49,49,25,49,49,49,20,49,30,49,49,49,49,15,49,49,49,49,49,49,20,49,49,49,49,49,49,20,20,,49,49,49,49,49,25,20,20,20,25,30,49,20
Y,989,999,,999,999,,999,,989,,,,,,,,,,,,,929,999,,,,999,,989,999,999,999,1039,,,,999,999,999,,,999,999,999,,999,,,,,999,999,999,999,929,,,,929,859,999,
Y,169,169,249,169,169,120,169,259,169,249,249,259,249,259,259,,259,249,259,259,259,139,169,259,259,249,169,120,169,169,169,169,359,259,259,259,169,169,169,249,259,169,169,169,259,169,249,249,,259,169,169,169,169,139,249,249,249,139,120,169,249
Y,100,,129,,,50,100,50,100,129,129,50,129,50,50,,50,129,50,50,50,,,50,50,129,,100,100,100,,100,50,50,50,50,100,,,129,50,,,,50,,129,129,,50,100,,,,,129,129,129,,50,100,129
Y,749,689,629,689,689,569,729,659,729,629,629,629,619,629,629,,659,629,659,659,659,659,689,629,659,669,689,589,719,719,689,689,,629,659,629,689,689,729,669,629,689,689,689,659,689,659,659,,629,759,689,689,719,659,629,619,659,659,569,689,629
Y,719,699,,699,699,689,699,719,699,,,689,,689,689,,719,,689,719,689,,699,719,719,,699,689,699,699,,699,,719,689,689,699,699,699,,719,699,699,699,699,699,,,,719,719,699,699,699,,,,,,699,699,
Y,259,259,209,259,259,200,259,249,259,209,209,249,209,249,249,,249,209,249,249,249,179,259,249,249,209,259,200,259,259,259,259,329,249,249,249,259,259,259,209,249,259,259,259,249,259,209,209,,249,259,259,259,259,179,209,209,209,179,200,259,209
Y,379,379,349,379,379,319,379,389,379,349,349,389,349,389,389,,389,349,389,389,389,369,379,389,389,349,379,319,379,379,379,379,369,389,389,389,379,379,379,349,389,379,379,379,389,379,349,349,,389,379,379,379,379,369,349,349,349,369,319,379,349
Y,1499,1499,1799,1499,1499,1200,1499,1000,1499,,,,,1000,,,,,,1000,,,1499,,1000,,1499,1200,1499,1499,1499,1499,,1000,,,1499,1499,1499,,,1499,1499,1499,,1499,,,,,1499,1499,1499,1499,,,,,,1200,1499,
Y,849,839,,,,,,,829,,,,,,,,,,,,,779,839,,,,839,,,,839,839,,,,,839,839,,,,,,839,,839,,,,,,839,,,779,,,,779,,839,
Y,549,549,759,549,549,639,549,,569,729,699,,699,,,,,699,,,,679,549,,,779,549,629,569,599,549,549,,,,,549,549,579,699,,549,549,549,,549,699,719,,,,549,549,599,679,769,749,729,679,629,549,699
Y,139,159,,159,159,99,119,119,179,,,119,,119,119,,119,,119,119,119,129,159,119,119,,159,99,189,189,159,159,,119,119,119,159,159,139,,119,159,159,159,119,159,,,,119,139,159,159,139,129,,,,129,99,159,
Y,119,119,119,119,119,100,119,120,119,119,119,120,119,120,120,,120,119,120,120,120,119,119,120,120,119,119,100,119,119,119,119,100,120,120,120,119,119,119,119,120,119,119,119,120,119,119,119,,120,119,119,119,119,119,119,119,119,119,150,119,119
Y,789,799,759,799,799,739,789,819,799,759,769,819,769,819,819,,819,759,819,819,819,779,799,819,819,769,799,739,799,799,799,799,859,819,819,819,799,799,789,759,819,799,799,799,819,799,759,759,,819,799,799,799,789,779,759,759,759,779,739,799,759
Y,1149,1169,1099,1169,1169,1069,1149,1149,1169,1099,1159,1149,1109,1149,1159,,1159,1099,1159,1159,1149,1099,1169,1159,1149,1139,1169,1059,1159,1159,1169,1169,1229,1149,1159,1149,1169,1169,1149,1099,1149,1169,1169,1169,1159,1169,1099,1099,,1159,1159,1169,1169,1149,1099,1099,1129,1149,1099,1059,1169,1099
Y,1209,1219,1169,1219,1219,1139,1209,1229,1219,1169,1219,1229,1179,1229,1229,,1229,1169,1229,1229,1229,1159,1219,1229,1229,1199,1219,1139,1219,1219,1219,1219,1299,1229,1229,1229,1219,1219,1229,1169,1229,1219,1219,1219,1229,1219,1179,1169,,1229,1219,1219,1219,1229,1159,1169,1229,1219,1159,1139,1219,1169
Y,839,819,809,819,819,789,839,879,859,839,819,849,859,879,879,,879,819,879,879,849,799,819,879,879,819,819,789,829,839,819,819,919,879,879,849,819,819,839,829,879,819,819,819,879,819,809,809,,879,849,819,819,819,799,809,839,809,799,789,819,829
Y,1229,1229,1229,1229,1229,1169,1229,1269,1249,1229,1269,1269,1239,1269,1269,,1269,1229,1269,1269,1269,1199,1229,1269,1269,1269,1229,1159,1239,1239,1229,1229,1329,1259,1269,1269,1229,1229,1239,1229,1269,1229,1229,1229,1269,1229,1229,1229,,1269,1239,1229,1229,1249,1199,1219,1259,1269,1199,1169,1229,1229
Y,879,879,899,879,879,829,879,879,879,899,899,879,899,879,879,,879,859,879,879,879,859,879,879,879,879,879,829,879,879,879,879,1019,879,879,879,879,879,879,899,879,879,879,879,879,879,889,899,,879,879,879,879,879,859,859,879,919,859,829,879,889
Y,1369,1379,1319,1379,1379,1249,1369,1339,1379,1329,1319,1339,1329,1339,1339,,1339,1319,1339,1339,1339,1319,1379,1339,1339,1319,1379,1249,1369,1369,1379,1379,1419,1339,1339,1339,1379,1379,1369,1319,1339,1379,1379,1379,1339,1379,1319,1329,,1339,1369,1379,1379,1369,1319,1319,1339,1339,1319,1249,1379,1319
Y,359,349,329,349,349,319,349,399,359,329,329,399,329,399,399,,399,329,399,399,399,339,349,399,399,329,349,319,349,359,349,349,339,399,399,399,349,349,349,329,399,349,349,349,399,349,329,329,,399,349,349,349,349,339,329,329,329,339,319,349,329
Y,1439,1439,1409,1439,1439,1329,1439,1429,1439,1419,1409,1429,1419,1429,1429,,1429,1409,1429,1429,1429,1369,1439,1429,1429,1409,1439,1329,1439,1439,1439,1439,1499,1429,1429,1429,1439,1439,1459,1409,1429,1439,1439,1439,1429,1439,1419,1419,,1429,1439,1439,1439,1459,1369,1409,1429,1419,1369,1329,1439,1409
Y,899,899,949,899,899,879,899,959,899,929,939,959,929,959,959,,959,879,959,959,959,879,899,959,959,919,899,879,899,899,899,899,1049,959,959,959,899,899,,929,959,899,899,899,959,899,929,919,,959,899,899,899,899,879,889,909,939,879,879,,919
Y,1389,1399,1359,1399,1399,1289,1389,1369,1399,1359,1369,1369,1349,1369,1369,,1369,1339,1369,1369,1369,1329,1399,1369,1369,1349,1399,1289,1389,1389,1399,1399,1429,1369,1369,1369,1399,1399,,1359,1369,1399,1399,1399,1369,1399,1349,1349,,1369,1389,1399,1399,1389,1329,1349,1369,1369,1329,1289,,1349
Y,1459,1459,1419,1459,1459,1379,1459,1469,1459,1439,1419,1469,1439,1469,1469,,1469,1429,1469,1469,1469,1389,1459,1469,1469,1419,1459,1379,1459,1459,1459,1459,1519,1469,1469,1469,1459,1459,,1419,1469,1459,1459,1459,1469,1459,1439,1439,,1469,1459,1459,1459,1479,1389,1439,1449,1439,1389,1379,,1439
Y,1499,1499,,1499,1499,,1499,,1499,,,900,,,,,,,900,,900,,1499,,,,1499,,1499,1499,1499,1499,,,,,1499,1499,1499,,900,1499,1499,1499,900,1499,,,,,1499,1499,1499,1499,,,,,,,1499,
Y,275,239,289,239,239,200,275,289,239,289,289,289,289,289,289,,289,289,289,289,289,189,239,289,289,289,239,200,239,275,239,239,369,289,289,289,239,239,239,289,289,239,239,239,289,239,289,289,,289,275,239,239,239,189,289,289,289,189,200,239,289
Y,939,929,,929,929,769,949,869,949,,,849,,849,849,,869,,849,869,849,,929,869,869,,929,769,939,949,929,929,,869,849,849,929,929,929,,869,929,929,929,869,929,,,,869,919,929,929,929,,,,,,769,929,
Y,229,150,150,150,150,150,150,239,150,150,150,150,150,150,150,,150,150,239,150,239,150,150,150,239,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,,150,150,150,150,229,150,150,150,150,150,150,150,150
Y,399,379,379,379,379,319,379,419,379,379,359,419,369,419,419,,419,359,419,419,419,349,379,419,419,339,379,319,379,379,379,379,339,419,419,419,379,379,379,369,419,379,379,379,419,379,349,349,,419,359,379,379,359,349,359,359,339,349,319,379,379
Y,869,889,809,889,889,789,889,869,879,839,829,869,819,869,869,,869,809,869,869,869,799,889,869,869,819,889,789,869,889,889,889,839,869,869,869,889,889,889,839,869,889,889,889,869,889,839,819,,869,889,889,889,879,799,829,829,829,799,789,889,809
Y,469,419,419,419,419,389,439,539,439,419,419,539,369,539,539,,539,389,539,539,539,399,419,539,539,399,419,379,439,419,419,419,399,539,539,539,419,419,419,399,539,419,419,419,539,419,419,439,,539,419,419,419,419,399,439,429,429,399,379,419,439
Y,429,399,399,399,399,389,399,399,399,399,359,399,339,399,399,,399,369,399,399,399,369,399,399,399,389,399,379,389,399,399,399,399,399,399,399,399,399,399,379,399,399,399,399,399,399,359,399,,399,379,399,399,399,369,369,359,369,369,389,399,379
Y,10,10,30,10,10,30,10,30,10,30,30,30,30,30,30,,30,30,30,30,30,30,10,30,30,30,10,30,10,10,10,10,30,30,30,30,10,10,10,30,30,10,10,10,30,10,30,30,,30,10,10,10,10,30,30,30,30,30,30,10,30
Y,599,599,579,599,599,499,599,629,599,599,589,629,579,629,629,,629,569,629,629,629,589,599,629,629,589,599,499,599,599,599,599,659,629,629,629,599,599,599,579,629,599,599,599,629,599,589,589,,629,599,599,599,599,589,589,589,589,589,499,599,579
Y,239,239,259,239,239,239,239,199,239,259,259,199,259,199,199,,199,259,199,199,199,239,239,199,199,259,239,239,239,239,239,239,239,199,199,199,239,239,239,259,199,239,239,239,199,239,259,259,,199,239,239,239,239,239,259,259,259,239,239,239,259
Y,159,159,199,159,159,189,159,219,169,199,199,219,199,219,219,,219,199,219,219,219,169,159,219,219,199,159,189,159,159,159,159,299,219,219,219,159,159,159,199,219,159,159,159,219,159,199,199,,219,159,159,159,159,169,199,199,199,169,189,159,199
Y,219,219,239,219,219,219,219,199,219,239,239,199,239,199,199,,199,239,199,199,199,219,219,199,199,239,219,219,219,219,219,219,219,199,199,199,219,219,219,239,199,219,219,219,199,219,239,239,,199,219,219,219,219,219,239,239,239,219,219,219,239
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199
Y,269,289,259,289,289,259,289,249,299,279,289,249,249,239,239,,239,229,239,239,239,199,289,239,249,259,289,259,289,279,289,289,289,239,239,249,289,289,279,239,239,289,289,289,239,289,249,269,,239,279,289,289,269,199,259,239,279,199,259,289,249
Y,299,299,239,299,299,259,289,300,289,239,259,300,259,300,300,,300,259,300,300,300,269,299,300,300,239,299,269,269,289,299,299,,300,300,300,299,299,289,249,300,299,299,299,300,299,239,239,,300,289,299,299,289,269,249,249,239,269,259,299,239
Y,159,159,119,159,159,139,159,179,159,119,119,179,119,179,179,,179,119,179,179,179,139,159,179,179,119,159,139,159,159,159,159,209,179,179,179,159,159,159,119,179,159,159,159,179,159,119,119,,179,159,159,159,159,139,119,119,119,139,179,159,119
Y,769,779,719,779,779,659,769,729,779,739,699,729,699,729,729,,729,699,729,729,729,749,779,729,729,699,779,659,769,769,779,779,789,729,729,729,779,779,769,729,729,779,779,779,729,779,699,749,,729,769,779,779,769,749,719,699,699,749,659,779,719
Y,1139,1159,1079,1159,1159,1009,1159,1119,1149,1089,1069,1119,1079,1119,1119,,1119,1069,1119,1119,1119,1079,1159,1119,1119,1079,1159,1009,1139,1149,1159,1159,1109,1119,1119,1119,1159,1159,1159,1089,1119,1159,1159,1159,1119,1159,1079,1089,,1119,1159,1159,1159,1149,1079,1079,1079,1079,1079,989,1159,1069
Y,649,629,669,629,629,599,639,619,649,629,619,619,609,619,,,619,599,619,619,619,619,629,619,619,589,629,599,669,,629,629,659,619,619,619,629,629,629,659,619,629,629,629,619,629,599,639,,619,629,629,629,629,619,649,599,599,619,599,629,599
Y,219,219,199,219,219,219,219,259,219,199,199,259,199,259,259,,259,199,259,259,259,239,219,259,259,199,219,219,219,219,219,219,149,259,259,259,219,219,219,199,259,219,219,219,259,219,199,199,,259,219,219,219,219,239,199,199,199,239,219,219,199
Y,319,319,299,319,319,289,319,319,319,299,299,319,299,319,319,,319,299,319,319,319,279,319,319,319,299,319,289,319,309,319,319,339,319,319,319,319,319,309,299,319,319,319,319,319,319,299,299,,319,309,319,319,309,279,299,299,299,279,289,319,299
Y,519,519,499,519,519,479,519,519,519,499,519,519,499,519,519,,519,519,519,519,519,479,519,519,519,499,519,489,519,519,519,519,549,519,519,519,519,519,539,499,519,519,519,519,519,519,519,499,,519,519,519,519,519,479,499,499,519,479,479,519,499
Y,339,329,299,329,329,329,319,359,329,319,339,359,299,359,359,,359,299,369,359,359,299,329,359,359,299,329,329,319,339,329,329,339,359,359,359,329,329,319,329,369,329,329,329,359,329,339,319,,359,309,329,329,319,299,319,299,339,299,329,329,319
Y,689,,929,,,849,,929,,929,919,929,929,929,929,,929,919,929,929,929,,,929,929,929,,819,,,,,,929,929,929,,,,929,929,,,,929,,939,929,,929,,,,,,929,929,939,,819,,929
Y,229,229,209,229,229,229,229,279,229,209,209,279,209,279,279,,279,209,279,279,279,249,229,279,279,209,229,229,229,229,229,229,199,279,279,279,229,229,229,209,279,229,229,229,279,229,209,209,,279,229,229,229,229,249,209,209,209,249,229,229,209
Y,1109,1099,1169,1099,1099,1019,1119,1119,1129,1159,1089,1119,1169,1119,1119,,1119,1149,1119,1119,1119,1099,1099,1119,1119,1079,1099,1019,1109,1119,1099,1099,1229,1119,1119,1119,1099,1099,1119,1169,1119,1099,1099,1099,1119,1099,1069,1169,,1119,1119,1099,1099,1119,1099,1159,1069,1089,1099,1019,1099,1159
Y,999,989,1099,989,989,1039,989,1069,999,1089,1049,1069,1099,1069,1069,,1069,1069,1069,1069,1069,969,989,1069,1069,1039,989,1039,989,999,989,989,1059,1069,1069,1069,989,989,989,1089,1069,989,989,989,1069,989,1049,1079,,1069,989,989,989,999,969,1059,1049,1049,969,1029,989,1049
Y,1419,1419,1379,1419,1419,1289,1419,1359,1419,1389,1379,1359,1389,1359,1359,,1359,1389,1359,1359,1359,1349,1419,1359,1359,1379,1419,1289,1419,1419,1419,1419,1449,1359,1359,1359,1419,1419,1439,1379,1359,1419,1419,1419,1359,1419,1389,1389,,1359,1419,1419,1419,1439,1349,1389,1409,1389,1349,1289,1419,1379
Y,1049,1049,,,,,,,,,,,,,,,,,,,,,,,,,1049,,,,,1049,,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,
Y,1189,1169,1169,1169,1169,1119,1189,1139,1189,1159,1179,1139,1169,1139,1139,,1139,1149,1139,1139,1139,1099,1169,1139,1139,1149,1169,1119,1189,1189,1169,1169,1209,1139,1139,1139,1169,1169,1169,1169,1139,1169,1169,1169,1139,1169,1169,1169,,1139,1189,1169,1169,1169,1099,1159,1159,1169,1099,1119,1169,1159
Y,1929,1899,1569,1899,1899,1699,1919,2189,1899,1559,1679,2129,1569,2129,2129,,2129,1679,2129,2129,2129,1879,1899,2129,2129,1629,1899,1699,1919,1899,1899,1899,1899,2129,2129,2129,1899,1899,1899,1559,2129,1899,1899,1899,2129,1899,1679,1559,,2129,1939,1899,1899,1899,1879,1619,1619,1559,1879,1699,1899,1589
Y,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,1099,1099,1139,1099,1099,1029,1089,1129,1119,1139,1199,1129,1149,1129,1129,,1129,1139,1129,1129,1129,1129,1099,1129,1129,1179,1099,1029,1109,1109,1099,1099,1179,1129,1129,1129,1099,1099,1109,1149,1129,1099,1099,1099,1129,1099,1149,1139,,1129,1109,1099,1099,1119,1129,1139,1199,1189,1129,1029,1099,1139
Y,289,289,239,289,289,249,289,299,289,239,239,199,269,299,299,,299,239,199,299,199,249,289,299,299,239,289,249,289,289,289,289,,299,299,199,289,289,289,239,199,289,289,289,199,289,239,239,,299,289,289,289,289,249,239,,,249,249,,
Y,2399,2399,1999,2399,2399,2199,2399,2989,2399,1999,2079,2989,1999,2989,2989,,2989,1999,2989,2989,2989,2379,2399,2989,2989,2059,2399,2199,2399,2389,2399,2399,3005,2989,2989,2989,2399,2399,2379,1999,2989,2399,2399,2399,2989,2399,1999,1999,,2989,2389,2399,2399,2399,2379,2019,2059,2059,2379,2199,2399,1999
Y,529,499,479,499,499,459,519,579,489,499,479,579,479,579,579,,579,479,579,579,579,469,499,579,579,479,499,459,519,519,499,499,399,579,579,579,499,499,489,479,579,499,499,499,579,499,489,489,,579,519,499,499,489,469,489,489,489,469,459,499,499
Y,549,539,509,539,539,479,539,629,539,519,519,629,519,629,629,,629,509,629,629,629,489,539,629,629,519,539,479,549,549,539,539,439,629,629,629,539,539,539,509,629,539,539,539,629,539,519,509,,629,539,539,539,539,489,509,519,509,489,479,539,519
Y,549,549,519,549,549,489,549,639,549,519,519,639,519,639,639,,629,509,629,639,629,529,549,639,639,519,549,489,549,549,549,549,439,639,639,639,549,549,539,519,629,549,549,549,639,549,519,509,,639,539,549,549,549,529,509,519,509,529,489,549,519
Y,588,,,588,588,,,,,,,,,,,,,,,,,,,,,,,,,,,588,,,,,,,588,,,588,588,,,,,,,,,,588,588,,,,,,,,
Y,239,239,259,239,239,239,239,219,239,259,259,219,259,219,219,,219,259,219,219,219,229,239,219,219,259,239,239,239,239,239,239,229,219,219,219,239,239,239,259,219,239,239,239,219,239,259,259,,219,239,239,239,239,229,259,259,259,229,239,239,259
Y,319,319,329,,,319,319,339,319,329,329,339,329,339,339,,339,329,339,339,339,299,319,339,339,329,319,319,319,319,319,319,329,339,339,339,319,319,,329,339,319,,319,339,319,329,329,,339,319,319,,,299,329,329,329,359,319,319,329
Y,359,359,399,359,359,349,359,389,359,399,399,389,399,389,389,,389,399,389,389,389,339,359,389,389,399,359,349,359,359,359,359,369,389,389,389,359,359,359,399,389,359,359,359,389,359,399,399,,389,359,359,359,359,339,399,399,399,419,349,359,399
Y,239,239,229,239,239,219,239,219,239,229,229,219,229,219,219,,219,229,219,219,219,229,239,219,219,229,239,219,239,239,239,239,229,219,219,219,239,239,239,229,219,239,239,239,219,239,229,229,,219,239,239,239,239,229,229,229,229,229,219,239,229
Y,379,379,339,379,379,279,379,299,379,339,339,299,339,299,299,,299,339,299,299,299,349,379,299,299,339,379,289,379,379,379,379,329,299,299,299,379,379,379,339,299,379,379,379,299,379,339,339,,299,379,379,379,379,349,339,339,339,349,289,379,339
Y,429,429,389,429,429,339,429,389,429,389,389,389,389,389,389,,389,389,389,389,389,389,429,389,389,389,429,339,429,429,429,429,369,389,389,389,429,429,429,389,389,429,429,429,389,429,389,389,,389,429,429,429,429,389,389,389,389,389,339,429,389
Y,599,599,659,599,599,569,599,719,599,659,639,719,639,719,719,,719,639,719,719,719,599,599,719,719,659,599,569,599,599,599,599,489,719,719,719,599,599,599,649,719,599,599,599,719,599,639,639,,719,599,599,599,599,599,659,639,649,599,569,599,649
Y,239,239,259,239,239,239,239,199,239,259,259,199,259,199,199,,199,259,199,199,199,239,239,199,199,259,239,239,239,239,239,239,239,199,199,199,239,239,239,259,199,239,239,239,199,239,259,259,,199,239,239,239,239,239,259,259,259,239,239,239,259
Y,219,219,239,219,219,219,219,199,219,239,239,199,239,199,199,,199,239,199,199,199,219,219,199,199,239,219,219,219,219,219,219,219,199,199,199,219,219,219,239,199,219,219,219,199,219,239,239,,199,219,219,219,219,219,239,239,239,219,219,219,239
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199
Y,239,239,259,239,239,239,239,199,239,259,259,199,259,199,199,,199,259,199,199,199,239,239,199,199,259,239,239,239,239,239,239,239,199,199,199,239,239,239,259,199,239,239,239,199,239,259,259,,199,239,239,239,239,239,259,259,259,239,239,239,259
Y,219,219,239,219,219,219,219,199,219,239,239,199,239,199,199,,199,239,199,199,199,219,219,199,199,239,219,219,219,219,219,219,219,199,199,199,219,219,219,239,199,219,219,219,199,219,239,239,,199,219,219,219,219,219,239,239,239,219,219,219,239
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199
