any,1248,1249,2111,2332,2515,2693,2731,3059,5978,5979,6524,6844,7507,7508,7575,7593,10297,11551,11844,11906,12084,12221,12222,12612,13080,13124,13379,13501,13978,15288,15350,15594,15719,15722,17338,17806,18406,20103,20259,24659,28996,31587,31872,32221,32354,33313,34384
Y,140,150,175,175,150,140,175,200,200,140,159,175,175,175,150,150,175,175,200,150,150,125,175,150,159,175,150,150,150,175,200,150,159,150,,150,175,175,140,150,,150,150,200,150,150,175
Y,670,650,659,625,650,660,630,680,679,650,609,629,659,625,670,635,625,625,680,640,635,549,625,640,589,629,650,635,650,625,680,640,589,670,,650,625,675,670,650,,635,670,680,650,650,639
Y,885,915,959,919,915,885,940,910,909,880,909,919,959,940,900,860,939,939,910,885,860,729,919,860,829,939,915,860,915,939,920,860,829,900,,860,919,969,880,915,,860,900,920,915,915,919
Y,540,580,629,629,580,555,650,525,525,525,539,599,599,650,620,470,629,650,515,560,470,475,599,440,509,629,580,470,580,650,555,470,,555,,470,629,675,555,580,,,610,500,580,580,599
Y,250,215,250,250,215,250,250,200,200,250,179,250,250,250,195,185,250,250,200,210,185,200,250,185,199,250,215,185,215,250,200,185,199,195,,185,250,250,250,215,,185,195,200,215,215,250
Y,985,,,,,985,,1020,1019,985,1069,,,,,,,,1020,,,,,,1049,,,,,,1020,,1049,,,,,,995,,,,,1020,,,
Y,200,240,300,275,240,200,275,210,210,200,269,275,300,275,240,200,275,275,210,200,200,220,275,200,259,275,240,200,240,275,210,200,259,240,,200,275,275,200,240,,200,240,210,240,240,275
Y,360,420,429,425,420,365,425,370,369,365,399,429,439,435,420,400,439,425,370,350,400,330,429,400,399,439,420,400,420,439,370,400,399,420,,400,425,450,355,420,,420,420,370,420,420,425
Y,335,330,375,375,330,345,395,420,400,335,349,379,379,375,330,430,375,375,420,325,430,225,389,430,339,389,330,430,330,375,400,430,339,330,,430,375,375,345,330,,430,330,400,330,330,389
Y,260,250,275,275,250,250,275,300,300,260,189,275,275,275,250,235,275,275,300,225,235,215,275,235,219,275,250,235,250,275,300,235,239,250,,235,275,275,250,250,,235,250,300,250,250,275
Y,895,1020,1129,1129,1020,895,1150,930,929,895,989,1129,1129,1150,1020,950,1129,1149,930,915,950,830,1129,950,959,1129,1020,950,1020,1149,930,950,959,1020,,950,1129,1189,900,1020,,950,1075,930,1020,1020,1129
Y,960,955,1149,1125,955,960,1095,950,949,960,1049,1125,1149,1095,940,940,1149,1125,950,985,940,700,1125,940,999,1125,955,940,955,1129,950,940,999,940,,940,1125,1200,970,955,,940,990,950,955,955,1125
Y,1170,1290,1400,1375,1290,1170,1400,1230,1229,1170,1229,1375,1400,1400,1300,1250,1375,1400,1230,1160,1250,940,1375,1250,1209,1375,1290,1250,1290,1400,1230,1250,1199,1290,,1250,1375,1400,1180,1290,,1250,1270,1230,1290,1290,1375
Y,930,955,1075,1075,955,930,1100,950,949,930,959,1075,1075,1100,895,920,1075,1100,950,960,930,780,1075,930,959,1075,955,930,955,1100,950,930,949,890,,930,1075,1129,940,955,,930,955,950,955,955,1075
Y,1910,1935,1959,1959,1935,1910,1899,1800,1800,1910,1499,1959,1959,1899,1920,1500,1899,1899,1800,1800,1560,1350,1959,1560,1159,1899,1935,1560,1935,1959,1860,1500,1599,1800,,1560,1899,1899,1910,1935,,1560,1920,1820,1935,1935,1899
Y,1045,,1175,1175,,1045,1190,1100,1099,1030,1119,1175,1175,1190,,1010,1175,1199,1100,1050,1020,870,1175,1010,1109,1175,,1020,,1199,1100,1020,1109,,,1020,1175,1199,1055,,,1020,,1100,,,1175
Y,955,1090,1129,1149,1090,945,1150,995,1005,930,1019,1149,1129,1150,1100,950,1149,1150,990,915,960,820,1149,990,999,1149,1090,960,1090,1150,995,960,999,1050,,960,1149,1189,965,1090,,980,1050,1005,1090,1090,1149
Y,810,755,900,,755,810,,840,839,810,749,,900,,750,860,,,820,,860,,,840,729,,755,840,755,,830,840,670,750,,840,,,813,755,,840,750,840,755,755,
Y,2560,2015,2100,2100,2015,2500,2400,2300,2300,2560,1999,2100,2100,2400,2060,2200,2100,2400,2300,2700,2200,2160,2100,2200,2099,2100,2015,2200,2015,2400,2300,2200,2099,2060,,2200,2100,2300,2560,2015,,2200,2060,2300,2015,2015,2100
Y,635,,,,,635,,,,834,,,,,,,,,,,605,,,,599,,,,,,,,560,,,605,,,635,,,,,,,,
Y,885,850,,,850,885,,1000,999,880,,,,,850,880,,,1000,900,880,,,880,,,850,880,850,,1010,880,,850,,880,,,880,850,,880,850,1010,850,850,
Y,930,850,,,850,930,,1035,1035,930,,,,,850,955,,,1035,925,955,,,955,,,850,955,850,,1035,955,,850,,955,,,930,850,,955,850,1035,850,850,
Y,930,850,,,850,930,,1035,1035,930,,,,,850,955,,,1035,905,890,,,890,,,850,890,850,,1035,890,,850,,890,,,930,850,,890,850,1035,850,850,
Y,455,470,639,559,470,475,575,520,519,475,439,559,639,575,470,480,559,579,520,430,470,370,559,480,439,559,470,480,470,579,520,470,439,470,,470,559,589,455,470,,470,470,520,470,470,559
Y,475,490,719,629,490,495,650,560,559,495,459,629,719,650,490,500,629,659,560,450,500,370,629,500,469,629,490,500,490,659,560,500,469,495,,500,629,639,495,490,,500,495,560,490,490,629
Y,500,535,725,625,535,500,675,575,575,500,449,625,725,675,500,570,625,675,575,450,570,420,625,570,449,625,535,570,535,675,575,570,449,500,,570,625,635,500,535,,570,500,575,535,535,625
Y,100,,,,,100,,150,150,175,,,,,,150,,,150,,150,,,150,125,,,150,,,150,,125,,,150,,,100,,,150,,150,,,
Y,920,,,,,920,,960,959,920,989,,,,,,,,960,,,,,,989,,,,,,960,,979,,,,,,920,,,,,960,,,
Y,500,560,600,489,560,500,500,,,500,,489,600,500,550,,489,500,,,,,489,,,489,560,,560,500,,,,550,,,489,,500,560,,,550,,560,560,489
Y,350,390,350,350,390,350,350,325,325,350,269,350,350,350,390,200,350,350,325,329,200,200,350,200,,350,390,200,390,350,325,200,259,390,,200,350,350,350,390,,200,390,,390,390,350
Y,450,470,450,450,470,450,450,375,375,450,300,450,450,450,470,340,450,450,375,419,326,340,450,326,,450,470,340,470,450,375,340,359,470,,340,450,450,450,470,,340,470,,470,470,450
Y,515,520,550,550,520,515,550,425,425,515,335,550,550,550,520,400,550,550,425,479,376,390,550,376,,550,520,400,520,550,425,376,419,520,,400,550,550,515,520,,400,520,,520,520,550
Y,325,390,350,350,390,325,350,200,200,325,299,350,350,350,390,200,350,350,200,319,200,200,350,200,200,350,390,200,390,350,200,200,250,390,,200,350,350,325,390,,200,390,,390,390,350
Y,425,470,450,450,470,425,450,360,359,425,300,450,450,450,470,340,450,450,360,399,340,340,450,340,310,450,470,340,470,450,360,340,350,470,,340,450,450,425,470,,340,470,,470,470,450
Y,475,520,550,550,520,475,550,410,410,475,399,550,550,550,520,400,550,550,410,469,400,390,550,400,369,550,520,400,520,550,410,400,400,520,,400,550,550,475,520,,400,520,,520,520,550
Y,565,635,775,700,635,565,700,650,650,585,639,700,775,700,600,630,700,700,650,615,620,500,700,630,589,700,635,620,635,700,650,620,609,600,,620,700,660,570,635,,620,600,650,635,635,700
Y,260,270,300,300,270,260,300,290,299,260,279,300,319,300,250,320,319,319,290,255,300,300,300,320,269,300,270,320,270,300,300,300,,250,,300,300,300,255,270,,300,250,300,270,270,300
Y,215,215,229,229,215,215,220,230,219,215,229,229,229,220,215,230,229,229,220,215,220,200,229,230,199,229,215,220,215,229,220,220,,215,,220,229,229,215,215,,220,215,220,215,215,229
Y,185,180,200,200,180,185,200,180,179,185,199,200,200,200,180,180,200,200,180,180,180,200,200,180,189,200,180,180,180,200,180,180,,180,,180,200,200,185,180,,180,180,180,180,180,200
Y,260,270,300,300,270,260,300,290,299,260,279,300,319,300,250,320,319,319,290,255,300,300,300,320,269,300,270,320,270,300,300,300,,250,,300,300,300,255,270,,300,250,300,270,270,300
Y,215,215,229,229,215,215,220,230,219,215,229,229,229,220,215,230,229,229,220,215,220,200,229,230,199,229,215,220,215,229,220,220,,215,,220,229,229,215,215,,220,215,220,215,215,229
Y,185,180,200,200,180,185,200,180,179,185,199,200,200,200,180,180,200,200,180,180,180,200,200,180,189,200,180,180,180,200,180,180,,180,,180,200,200,185,180,,180,180,180,180,180,200
Y,930,,,950,,950,955,950,969,965,929,950,,950,,1040,950,950,970,925,1040,,950,1040,899,950,,1040,,950,970,1040,899,,,1040,950,1025,960,,,1040,,970,,,950
Y,650,,900,650,,650,650,740,740,650,,650,900,650,,675,650,650,740,,675,,650,675,,650,,675,,650,740,675,,,,675,650,650,650,,,675,,740,,,650
Y,795,,1000,800,,795,800,899,899,795,,800,1000,800,,,800,800,899,,,,800,,,800,,,,800,899,,,,,,800,800,795,,,,,899,,,800
Y,275,340,375,350,340,275,350,300,299,275,349,350,375,350,340,300,350,350,300,285,300,270,350,320,349,350,340,280,340,350,300,280,349,340,,280,350,375,275,340,,280,350,300,340,340,350
Y,835,950,1029,1049,950,835,1050,865,865,835,939,1049,1029,1050,950,850,1029,1049,865,860,860,775,1049,860,889,1049,950,840,950,1049,865,840,879,950,,840,1039,1089,835,950,,840,950,865,950,950,1029
Y,1105,1240,1300,1275,1240,1105,1300,1170,1169,1105,1169,1275,1300,1300,1250,1140,1275,1300,1170,1100,1150,880,1275,1130,1139,1275,1240,1130,1240,1300,1170,1130,1139,1240,,1130,1275,1300,1105,1240,,1130,1220,1170,1240,1240,1275
Y,885,1025,1079,1049,1025,885,1050,950,950,870,969,1049,1069,1070,1035,850,1069,1049,930,860,880,770,1049,920,949,1069,1025,860,1025,1049,950,860,949,990,,860,1049,1089,895,1025,,860,990,945,1025,1025,1049
Y,865,840,999,999,840,865,1025,880,889,860,889,975,999,1000,850,820,989,1000,890,900,830,725,979,810,879,975,840,810,840,1019,890,810,879,830,,810,999,1000,865,840,,810,880,890,840,840,975
Y,795,845,1009,989,845,795,985,855,855,795,919,999,1009,985,845,880,989,989,880,805,880,710,989,880,869,989,845,860,845,999,855,860,849,845,,890,989,1059,795,845,,860,855,870,845,845,989
Y,740,715,800,,715,740,,770,769,740,679,,800,,700,750,,,750,,760,,,720,669,,715,720,715,,760,720,630,700,,720,,,740,715,,720,700,770,715,715,
Y,895,895,1049,1025,895,895,1055,890,889,895,959,1025,1049,1055,880,840,1049,1025,890,925,850,585,1049,830,939,1025,895,830,895,1029,890,830,939,870,,830,1025,1100,895,895,,830,900,890,895,895,1025
Y,865,,,875,,885,895,890,909,900,869,875,,880,,930,875,875,910,865,940,,875,920,839,875,,920,,875,910,920,839,,,920,875,925,885,,,920,,910,,,875
Y,980,,1075,1075,,980,1090,1030,1039,965,1059,1075,1075,1090,,910,1075,1099,1040,990,920,820,1075,900,1059,1075,,900,,1099,1040,900,1049,,,900,1075,1099,980,,,900,,1040,,,1075
Y,75,,70,50,,75,40,40,40,75,39,50,70,40,,50,50,40,40,75,50,50,50,50,39,50,,50,,40,40,50,39,,,50,50,40,75,,,50,,40,,,50
Y,100,60,60,40,60,100,40,40,40,100,35,40,60,40,60,50,40,40,40,75,50,50,40,50,40,40,60,50,60,40,40,50,45,60,,50,40,40,100,60,,50,60,40,60,60,40
Y,100,60,60,40,60,100,40,40,40,100,45,40,60,40,60,50,40,40,40,75,50,50,40,50,45,40,60,50,60,40,40,50,45,60,,50,40,40,100,60,,50,60,40,60,60,40
Y,10,,,,,10,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,10,,,,,,,,
Y,75,,70,50,,75,50,50,50,75,39,50,70,50,,50,50,50,50,75,50,50,50,50,39,50,,50,,50,50,50,39,,,50,50,50,75,,,50,,50,,,50
Y,155,190,200,200,190,150,205,185,165,155,159,200,200,200,175,140,200,200,170,170,135,150,200,140,179,200,190,135,190,200,170,140,199,155,,135,200,200,150,190,,135,190,170,190,190,200
Y,75,,35,30,,75,30,30,30,75,45,30,35,30,,,30,30,30,35,,30,30,,45,30,,,,30,30,,45,,,,30,30,75,,,,,30,,,30
Y,75,,35,30,,75,30,30,30,75,40,30,35,30,,,30,30,30,,,,30,,35,30,,,,30,30,,35,,,,30,30,75,,,,,30,,,30
Y,30,30,50,50,30,30,50,40,40,25,45,50,50,50,30,30,50,50,40,50,30,60,50,30,45,50,30,30,30,50,40,30,45,30,,30,50,50,30,30,,30,30,40,30,30,50
Y,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,60,60,60,60,60,,60,60,60,60,60,60
Y,585,,,,,585,,,,764,,,,,,,,,,,535,,,,539,,,,,,,,500,,,535,,,585,,,,,,,,
Y,225,150,200,200,150,225,200,200,200,225,100,200,200,200,150,200,200,200,200,175,200,115,200,200,100,200,150,200,150,200,200,200,100,150,,200,200,200,225,150,,200,150,200,150,150,200
Y,985,1115,1159,1129,1115,985,1135,1020,1045,985,1029,1129,1159,1140,1110,950,1149,1159,1020,1010,980,840,1129,980,1019,1129,1115,960,1115,1129,1020,960,989,1110,,960,1129,1159,985,1115,,960,1120,1020,1115,1115,1129
Y,525,570,579,579,570,495,560,510,500,495,529,579,569,560,570,540,575,550,505,475,540,400,579,550,499,575,570,535,570,579,500,535,499,580,,535,575,625,495,570,,535,580,500,570,570,575
Y,740,780,879,869,780,740,865,740,739,735,799,869,885,865,780,775,875,869,740,725,775,650,869,775,759,875,780,770,780,875,750,770,769,780,,770,869,925,735,780,,770,785,750,780,780,869
Y,510,550,579,589,550,495,550,500,500,495,529,575,579,560,560,540,579,559,520,485,535,400,575,540,499,579,550,540,550,559,520,535,499,550,,560,575,625,500,550,,535,565,500,550,550,575
Y,675,745,789,779,745,660,775,660,665,645,729,799,789,785,765,690,799,779,680,660,690,580,799,690,719,799,745,690,745,779,670,690,719,745,,700,799,819,650,745,,690,750,670,745,745,799
Y,225,180,200,200,180,225,200,250,250,225,150,200,200,200,180,185,200,200,250,185,185,150,200,185,150,200,180,185,180,200,250,185,150,180,,185,200,200,225,180,,185,180,250,180,180,200
Y,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,,350,350,350,350,,350,350,,,350,350,,350,350,350,,,350,,,350,350,350,350,,,350,350,350,350,350
Y,199,199,199,199,199,199,199,299,299,199,199,199,199,199,199,299,199,199,259,199,299,199,199,299,,199,199,299,199,199,299,299,,199,,299,199,199,199,199,,299,199,299,199,199,199
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,,500,500,500,500,500,500
Y,50,35,30,30,35,50,30,,,50,39,30,30,30,35,,30,30,,50,,35,30,,39,30,35,,35,30,,,39,35,,,30,30,50,35,,,35,,35,35,30
Y,25,,,,,25,,,,25,,,,,,30,,,,,30,,,30,50,,,30,,,,30,,,,30,,,25,,,30,,,,,
Y,325,315,275,275,315,325,275,265,265,325,299,275,275,275,300,280,275,275,265,250,280,280,275,280,,275,315,280,315,275,265,280,,300,,280,275,275,325,315,,280,300,265,315,315,275
Y,260,215,219,229,215,260,230,220,219,260,259,229,219,230,200,220,229,229,220,199,220,220,229,220,,229,215,220,215,229,220,220,,200,,220,229,229,260,215,,220,200,220,215,215,229
Y,250,180,200,200,180,250,200,190,189,250,219,200,200,200,180,200,200,200,190,180,200,200,200,200,,200,180,200,180,200,190,200,,180,,200,200,200,250,180,,200,180,190,180,180,200
Y,325,315,275,275,315,325,275,265,265,325,299,275,275,275,300,280,275,275,265,250,280,280,275,280,,275,315,280,315,275,265,280,,300,,280,275,275,325,315,,280,300,265,315,315,275
Y,260,215,225,225,215,260,225,220,219,260,259,225,225,225,200,220,225,225,220,199,220,220,225,220,,225,215,220,215,225,220,220,,200,,220,225,225,260,215,,220,200,220,215,215,225
Y,250,180,200,200,180,250,200,190,189,250,219,200,200,200,180,200,200,200,190,180,200,200,200,200,,200,180,200,180,200,190,200,,180,,200,200,200,250,180,,200,180,190,180,180,200
Y,325,315,275,275,315,325,275,265,265,325,299,275,275,275,300,280,275,275,265,250,280,280,275,280,139,275,315,280,315,275,265,280,100,300,,280,275,275,325,315,,280,300,265,315,315,275
Y,260,215,219,229,215,260,230,220,219,260,259,229,219,230,200,220,229,229,220,199,220,220,229,220,139,229,215,220,215,229,220,220,100,200,,220,229,229,260,215,,220,200,220,215,215,229
Y,250,180,200,200,180,250,200,190,189,250,219,200,200,200,180,200,200,200,190,180,200,200,200,200,139,200,180,200,180,200,190,200,100,180,,100,200,200,250,180,,200,180,190,180,180,200
Y,50,,,,,50,,,,50,,,,,,50,,,,,50,,,50,,,,50,,,,50,,,,50,,,50,,,50,,,,,
Y,150,150,140,100,150,150,150,125,125,150,100,100,140,150,150,185,100,150,125,85,185,100,100,185,100,100,150,185,150,150,125,185,100,150,,185,100,150,150,150,,185,150,125,150,150,100
Y,260,270,300,300,270,260,300,290,299,260,,300,319,300,250,320,319,319,290,255,300,300,300,320,269,300,270,320,270,300,300,300,269,250,,300,300,300,255,270,,300,250,300,270,270,300
Y,215,215,229,229,215,215,220,230,219,215,,229,229,220,215,230,229,229,220,215,220,200,229,230,199,229,215,220,215,229,220,220,199,215,,220,229,229,215,215,,220,215,220,215,215,229
Y,185,180,200,200,180,185,200,180,179,185,,200,200,200,180,180,200,200,180,180,180,200,200,180,189,200,180,180,180,200,180,180,189,180,,180,200,200,185,180,,180,180,180,180,180,200
Y,142,,142,142,,142,142,142,142,142,142,142,142,142,,,142,142,142,,,142,142,,,142,,,,142,142,,142,,,,142,142,142,,,,,142,,,142
Y,325,250,365,365,250,325,365,250,250,325,249,365,365,365,250,225,365,365,250,275,225,330,365,225,249,365,250,225,,365,250,225,249,250,,225,365,365,325,250,,225,250,250,250,250,365
Y,325,250,365,365,250,325,365,250,250,325,249,365,365,365,250,225,365,365,250,275,225,330,365,225,249,365,250,225,,365,250,225,249,250,,225,365,365,325,250,,225,250,250,250,250,365
Y,500,,500,500,,500,500,500,500,500,500,500,500,500,,500,500,500,500,,500,,500,500,500,500,,500,,500,500,500,500,,,500,500,500,500,,,500,,500,,,500
Y,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,,500,500,500,500,500,500
Y,625,615,670,670,615,625,670,650,659,625,649,670,670,670,625,650,670,670,650,620,660,720,670,650,619,670,615,650,615,670,655,650,629,615,,660,670,670,625,615,,650,615,650,615,615,670
Y,975,975,1070,1070,975,975,1070,1000,999,975,999,1070,1070,1070,995,1000,1070,1070,1000,980,1000,1000,1070,1000,1039,1070,975,1000,975,1070,1000,1000,999,975,,1000,1070,1070,975,975,,1000,975,1000,975,975,1070
Y,1040,1050,1170,1170,1050,1040,1170,1060,1059,1040,1059,1170,1170,1170,1075,1080,1170,1170,1060,1050,1070,1060,1170,1070,1089,1170,1050,1070,1050,1170,1060,1070,1059,1050,,1070,1170,1170,1050,1050,,1070,1050,1060,1050,1050,1170
Y,545,525,550,550,525,545,550,530,539,545,539,550,550,550,545,530,550,550,530,540,540,600,550,530,539,550,525,530,525,550,530,530,549,525,,540,550,550,545,525,,530,535,535,525,525,550
Y,895,895,950,950,895,895,950,880,879,895,919,950,950,950,920,900,950,950,880,900,900,910,950,900,919,950,895,900,895,950,880,900,919,895,,900,950,950,895,895,,900,895,880,895,895,950
Y,965,940,1050,1050,940,965,1050,940,940,965,959,1050,1050,1050,975,960,1050,1050,940,960,950,970,1050,950,959,1050,940,950,940,1050,940,950,959,940,,950,1050,1050,965,940,,950,940,940,940,940,1050
Y,30,,,,,30,,30,30,30,19,,,,,,,,30,35,,25,,,19,,,,,,30,,19,,,,,30,30,,,,,30,,,
Y,330,250,369,369,250,330,365,250,250,330,269,369,369,365,250,230,369,369,250,285,230,355,369,230,269,369,250,230,250,369,250,230,269,250,,230,369,369,330,,,230,250,250,250,250,369
Y,700,700,,,700,700,,,,700,,,,,700,,,,,700,,700,,,,,700,,700,,,,,700,,,,,700,700,,,700,,700,700,
Y,75,,,,,75,,50,50,75,39,,,,,30,,,50,,30,,,30,39,,,30,,,50,30,39,,,30,,,75,,,30,,50,,,
Y,295,299,319,319,299,295,319,295,299,295,299,319,319,319,299,295,319,319,295,299,295,300,319,295,299,319,299,295,299,319,295,295,299,299,,295,319,319,295,299,,295,299,295,299,299,319
Y,295,299,319,319,299,295,319,295,299,295,299,319,319,319,299,295,319,319,295,299,295,300,319,295,299,319,299,295,299,319,295,295,299,299,,295,319,319,295,299,,295,299,295,299,299,319
Y,956,870,1019,1019,870,956,1019,980,979,956,999,1019,1019,1019,865,969,1019,1019,980,960,969,800,1019,969,989,1019,870,969,870,1019,980,969,979,865,,969,1019,1019,956,870,,969,875,980,870,870,1019
Y,1021,930,1119,1119,930,1021,1119,1050,1049,1021,1089,1119,1119,1119,925,1080,1119,1119,1050,1020,1080,970,1119,1080,1069,1119,930,1080,930,1119,1050,1080,1039,930,,1080,1119,1119,1021,930,,1080,935,1050,930,930,1119
Y,956,870,1019,1019,870,956,1019,980,979,956,,1019,1019,1019,865,969,1019,1019,980,960,969,800,1019,969,989,1019,870,969,870,1019,980,969,979,865,,969,1019,1019,956,870,,969,875,980,870,870,1019
Y,1021,930,1119,1119,930,1021,1119,1050,1049,1021,,1119,1119,1119,925,1080,1119,1119,1050,1020,1080,970,1119,1080,1069,1119,930,1080,930,1119,1050,1080,1039,930,,1080,1119,1119,1021,930,,1080,935,1050,930,930,1119
Y,956,870,1019,1019,870,956,1019,980,979,956,999,1019,1019,1019,865,969,1019,1019,980,960,969,800,1019,969,989,1019,870,969,870,1019,980,969,979,865,,969,1019,1019,956,870,,969,875,980,870,870,1019
Y,1021,930,1119,1119,930,1021,1119,1050,1049,1021,1089,1119,1119,1119,925,1080,1119,1119,1050,1020,1080,970,1119,1080,1069,1119,930,1080,930,1119,1050,1080,1039,930,,1080,1119,1119,1021,930,,1080,935,1050,930,930,1119
Y,,670,,,670,,,,,,,,,,670,,,,,,,,,,,,670,,670,,,,,670,,,,769,,670,,,670,,670,670,
Y,,1200,,,1200,,,850,850,,,,,,1200,,,,850,,,,,,,,1200,,1200,,850,,,1200,,,,,,1200,,,1200,850,1200,1200,
Y,,330,419,,330,,395,400,410,,289,,400,395,330,330,,375,420,,330,,,325,319,,330,325,330,375,420,330,319,330,,340,,450,,330,,330,330,400,330,330,
Y,,315,375,300,315,,255,140,155,,239,300,375,240,315,100,300,300,145,160,100,150,300,100,,300,315,100,315,300,145,100,,315,,100,300,400,,315,,100,315,145,315,315,300
Y,,25,,,25,,,,,,49,,,,25,,,,,,,,,,49,,25,,25,,,,49,25,,,,39,,25,,,25,,25,25,
Y,,100,,,100,,100,,,,,100,,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,,100,100,100,,100,100,100,,100,,100,100,,100,100,100
Y,,500,,,500,,500,,,,,500,,500,500,500,500,500,,500,500,,500,500,500,500,500,500,500,500,,500,500,500,,500,500,500,,500,,500,500,,500,500,500
Y,,195,,,195,,,150,150,,139,,,,195,180,,,150,,238,150,,190,139,,195,238,195,,150,238,139,195,,238,,,,195,,170,190,150,195,195,
Y,,159,,,159,,,,,,,,,,159,,,100,,,,,,,,,159,,159,,,,,159,,,,,,159,,,159,,159,159,
Y,,2320,,,2320,,,,,,,,,,2300,2360,,,,,2360,,,2360,,,2320,2360,2320,,,2360,,2300,,2360,,,,2320,,2360,2300,,2320,2320,
Y,,780,750,739,780,,700,,,,,739,750,700,780,,700,675,,680,,,739,,549,700,780,,780,675,,,559,780,,,739,825,,780,,,780,,780,780,739
Y,,570,,489,570,,500,,,,,479,459,500,550,,489,500,,450,,,489,,379,489,570,,570,500,,,389,550,,,479,600,,570,,,550,,570,570,479
Y,,150,150,150,150,,150,,,,,150,150,150,150,145,150,150,,140,145,,150,145,,150,150,145,150,150,,145,,150,,145,150,150,,150,,145,150,,150,150,150
Y,,115,100,100,115,,100,85,75,,,100,119,100,115,120,100,100,75,65,119,,100,120,,100,115,119,115,100,75,120,,115,,119,100,125,,115,,119,115,75,115,115,100
Y,,330,,,330,,,,,,,,,,330,,,,,,,,,,,,330,,330,,,,,330,,,,,,330,,,330,,330,330,
Y,,330,,,330,,,,,,,,,,330,,,,,,,,,,,,330,,330,,,,,330,,,,,,330,,,330,,330,330,
Y,,270,,,270,,,200,200,,,,,,270,,,,200,,,,,,200,,270,,270,,200,,200,270,,,,,,270,,,270,200,270,270,
Y,,185,300,300,185,,300,,,,219,300,300,300,185,,300,300,,,,,300,,199,300,185,,185,300,,,199,185,,,300,300,,185,,,185,,185,185,300
Y,,330,,,330,,,,,,,,,,330,,,,,,,,,,,,330,,330,,,,,330,,,,,,330,,,330,,330,330,
Y,,570,729,,570,,,640,639,,,,729,,570,,,,640,,,,,,,,570,,570,,650,,,570,,,,,,570,,,570,650,570,570,
Y,,115,100,100,115,,100,85,75,,55,100,119,100,115,120,100,100,75,65,100,,100,120,55,100,115,100,115,100,75,120,59,115,,100,100,125,,115,,100,115,75,115,115,100
Y,,1020,,,1020,,,,,,,,,,1020,,,,,,,,,,,,1020,,1020,,,,,1020,,,,1149,,1020,,,1030,,1020,1020,
Y,,330,,,330,,,,,,,,,,330,,,,,,,,,,,,330,,330,,,,,330,,,,,,330,,,330,,330,330,
Y,,630,600,569,630,,590,575,565,,619,569,600,580,630,,579,589,560,,,,579,,519,579,630,,630,599,585,,549,630,,,589,689,,630,,,630,560,630,630,569
Y,,880,,859,880,,885,790,789,,909,859,,885,880,,889,899,790,,,,859,,769,889,880,,880,899,800,,779,880,,,859,949,,880,,,880,800,880,880,859
Y,,30,30,30,30,,30,30,30,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,30,30,30,,30,,30,30,30,30,30,30
Y,,770,925,925,770,,955,840,839,,829,925,949,925,760,870,925,925,840,800,870,,925,870,829,925,770,870,770,949,840,870,829,750,,870,925,1000,,770,,870,750,840,770,770,925
Y,,220,,,220,,,,,,159,,,,220,,,,,,,,,,159,,220,,220,,,,159,220,,,,319,,220,,,220,,220,220,
Y,,100,100,100,100,,100,,,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,,100,100,100,,100,100,100,,100,,100,100,,100,100,100
Y,,300,300,300,300,,300,,,300,,300,300,300,300,300,300,300,,300,300,,300,300,300,300,300,300,300,300,,300,300,300,,300,300,300,,300,,300,300,,300,300,300
Y,,500,500,500,500,,500,,,500,500,500,500,500,500,500,500,500,,500,500,,500,500,500,500,500,500,500,500,,500,500,500,,500,500,500,,500,,500,500,,500,500,500
Y,,730,859,859,730,,855,780,779,,729,825,849,825,720,760,825,825,780,740,770,,825,750,749,829,730,750,730,849,780,750,749,700,,750,829,900,,730,,750,700,780,730,730,825
Y,,940,,,940,,,,,,,,,,940,,,,,,,,,,,,940,,940,,,,,940,,,,1079,,940,,,940,,940,940,
Y,,600,,,600,,,,,,,,,,600,,,,,600,,600,,,,,600,,600,,,,,600,,,,,,600,,,600,,600,600,
Y,,1000,1029,1029,1000,,1029,895,895,,949,1029,1029,1029,1010,880,1029,1029,895,875,880,800,1029,880,899,1029,1000,880,1000,1029,895,880,889,1000,,880,1029,1029,,1000,,880,990,895,1000,1000,1029
Y,,1295,1379,1379,1295,,1379,1240,1240,,1279,1379,1379,1379,1295,1220,1379,1379,1240,1225,1220,1020,1379,1220,1279,1379,1295,1220,1295,1379,1240,1220,1249,1295,,1220,1379,1379,,1295,,1220,1295,1240,1295,1295,1379
Y,,1375,1459,1459,1375,,1459,1300,1300,,1359,1459,1459,1459,1375,1280,1459,1459,1300,1295,1280,1090,1459,1280,1359,1459,1375,1280,1375,1459,1300,1280,1319,1375,,1280,1459,1459,,1375,,1280,1380,1300,1375,1375,1459
