Y,329,299,299,299,299,269,299,299,299,299,299,299,299,329,259,329,299,299,,329,299,329,329,299,329,299,299,269,299,299,329,329,,299,299,299,329,,289,249,299,299,299,329,329,299,,329,299,209,299,329,,299,299,,209,279,299
Y,379,369,359,359,359,349,359,359,359,369,369,359,359,379,299,379,369,369,,379,359,379,379,359,379,369,359,349,359,359,379,379,,369,359,359,379,,359,259,369,369,369,379,379,359,,379,369,259,359,379,,359,359,,259,339,359
Y,829,799,799,799,799,739,799,799,799,799,799,799,799,829,789,829,799,799,,829,799,829,829,799,829,799,799,719,819,819,829,829,,799,799,799,829,,639,859,799,799,799,829,829,799,,829,799,749,799,829,,799,799,,749,649,799
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,,500,500,500,500,500,500,500,500,,500,500,500,500,500,,500,500,,500,500,500
Y,459,459,459,459,459,439,459,459,459,459,459,459,459,459,389,459,459,459,,459,459,459,459,459,459,459,459,479,459,459,459,459,,459,459,459,459,,419,499,459,459,459,459,459,459,,459,459,449,459,459,,459,459,,449,419,459
Y,559,519,519,519,519,489,519,519,519,519,519,519,519,559,439,559,519,519,,559,519,559,559,519,559,519,519,499,519,519,559,559,,519,519,519,559,,469,579,519,519,519,559,559,519,,559,519,469,519,559,,519,519,,469,469,519
Y,599,589,589,589,589,519,589,589,589,589,589,589,589,599,519,599,589,589,,599,589,599,599,589,599,589,589,519,589,589,599,599,,589,589,589,599,,519,619,589,589,589,599,599,589,,599,589,529,589,599,,589,589,,529,519,589
Y,319,339,339,339,339,,349,339,339,359,369,339,369,319,,319,359,339,,319,339,319,319,359,319,369,339,,369,339,319,319,,349,369,369,319,,,319,369,339,339,319,319,339,,319,359,,339,319,,359,339,,,,369
Y,569,579,579,579,599,499,599,579,579,579,579,579,599,549,499,549,579,579,,549,579,549,549,599,549,579,579,519,599,579,549,549,,579,599,599,549,,529,569,579,579,579,549,549,579,,549,579,559,579,549,,599,599,,539,519,599
Y,569,579,579,579,599,499,599,579,579,579,579,579,599,569,499,569,579,579,,569,579,569,569,599,569,579,579,519,599,579,569,569,,579,599,599,569,,529,569,579,579,579,569,569,579,,569,579,559,579,569,,599,599,,539,519,599
Y,199,199,199,199,199,69,199,199,199,199,199,199,199,199,59,199,199,199,,199,199,199,199,199,199,199,199,69,199,199,199,199,,199,199,199,199,,59,59,199,199,199,199,199,199,,199,199,30,199,199,,199,199,,30,59,199
Y,25,49,49,49,49,50,49,49,49,49,49,49,49,25,,25,49,49,,25,49,25,25,49,25,49,49,50,49,49,25,25,,49,49,49,25,,49,30,49,49,49,25,25,49,,25,49,50,49,25,,49,49,,50,49,49
Y,999,,,,,,,,,,,,,999,,999,,,,999,,999,999,,999,,,,,,999,999,,,,,999,,819,949,,,,999,999,,,999,,,,999,,,,,,809,
Y,679,,,,,729,,,,,,,,679,,679,,,,679,,679,679,,679,,,719,,,679,679,,,,,679,,629,749,,,,679,679,,,679,,729,,679,,,,,729,659,
Y,259,259,259,259,259,169,259,259,259,259,259,259,259,259,129,259,259,259,,259,259,259,259,259,259,259,259,169,259,259,259,259,,259,259,259,259,,159,149,259,259,259,259,259,259,,259,259,225,259,259,,259,259,,225,149,259
Y,50,50,50,50,50,,50,50,50,50,50,50,50,50,50,50,50,50,,50,50,50,50,50,50,50,50,,50,50,50,50,,50,50,50,50,,119,139,50,50,50,50,50,50,,50,50,200,50,50,,50,50,,200,119,50
Y,599,659,629,629,649,,629,629,629,659,659,629,629,599,,599,659,659,,599,629,599,599,629,599,659,629,,659,629,599,599,,659,659,659,599,,579,719,629,629,659,599,599,629,,599,629,,629,599,,659,629,,,599,659
Y,719,689,689,689,689,,689,689,689,689,689,689,689,719,,719,719,689,,719,689,719,719,689,719,689,689,,699,699,719,719,,719,689,689,719,,599,849,719,719,689,719,719,689,,719,719,,689,719,,689,699,,,599,699
Y,249,249,249,249,249,199,249,249,249,249,249,249,249,249,289,249,249,249,,249,249,249,249,249,249,249,249,199,249,249,249,249,,249,249,249,249,,179,199,249,249,249,249,249,249,,249,249,209,249,249,,249,249,,209,179,249
Y,399,389,389,389,389,369,389,389,389,389,389,389,389,399,299,399,389,389,,399,389,399,399,389,399,389,389,369,389,389,399,399,,389,389,389,399,,359,379,389,389,389,399,399,389,,399,389,379,389,399,,389,389,,379,359,389
Y,1649,,,,,1000,,,,,,,,1649,,1649,,,,1649,,1649,1649,,1649,1000,,1000,,,1649,1649,,,,,1649,,1029,,1000,,,1649,1649,,,1649,,1199,,1649,,,,,,1029,
Y,779,,,,,,,,,,,,,779,,779,,,,779,,779,779,,779,,,,,,779,779,,,,,779,,,,,,,779,779,,,779,,,,779,,,,,,,
Y,569,,,,,559,,,,,,,,569,999,569,,,,569,,569,569,,569,,,539,,519,569,569,,,,,569,,,699,,,,569,569,,,569,,549,,569,,,,,549,,
Y,99,119,119,119,129,139,129,119,119,119,119,119,129,99,99,99,119,119,,99,119,99,99,129,99,119,119,129,129,119,99,99,,119,129,129,99,,169,,119,119,119,99,99,119,,99,119,159,119,99,,129,129,,159,149,129
Y,449,449,449,449,449,,449,449,449,449,449,449,449,449,,449,449,449,,449,449,449,449,449,449,449,449,,449,449,449,449,,449,449,449,449,,,549,449,449,449,449,449,449,,449,449,,449,449,,449,449,,,,449
Y,529,,,,,479,,,,,,,,529,,529,,,,529,,529,529,,529,,,479,,,529,529,,,,,529,,,,,,,529,529,,,529,,,,529,,,,,,,
Y,119,120,120,120,120,149,120,120,120,120,120,120,120,119,109,119,120,120,,119,120,119,119,120,119,120,120,149,120,120,119,119,,120,120,120,119,,99,75,120,120,120,119,119,120,,119,120,100,120,119,,120,120,,100,99,120
Y,799,819,819,819,819,689,819,819,819,819,819,819,819,799,659,799,819,819,,799,819,799,799,819,799,819,819,689,819,819,799,799,,819,819,819,799,,689,769,819,819,819,799,799,819,,799,819,769,819,799,,819,819,,769,679,819
Y,1129,1149,1149,1149,1149,1019,1149,1149,1149,1159,1159,1149,1149,1129,999,1129,1149,1149,,1129,1149,1129,1129,1149,1129,1149,1149,1019,1159,1149,1129,1129,,1149,1149,1149,1129,,1039,1169,1149,1149,1149,1129,1129,1149,,1129,1149,1109,1149,1129,,1149,1149,,1109,1019,1149
Y,1219,1229,1229,1229,1229,1069,1229,1229,1229,1229,1229,1229,1229,1219,1089,1219,1229,1229,,1219,1229,1219,1219,1229,1219,1229,1229,1099,1229,1229,1219,1219,,1229,1229,1229,1219,,1089,1229,1229,1229,1229,1219,1219,1229,,1219,1229,1189,1229,1219,,1229,1229,,1189,1079,1229
Y,869,879,849,849,849,749,879,849,849,879,879,849,849,869,769,869,879,879,,869,849,869,869,879,869,879,849,779,879,879,869,869,,879,879,879,869,,789,819,879,879,879,869,869,849,,869,879,789,849,869,,879,849,,789,759,849
Y,1279,1269,1269,1269,1269,1119,1259,1269,1269,1269,1269,1269,1269,1279,1159,1279,1269,1269,,1279,1269,1279,1279,1259,1279,1269,1269,1129,1269,1269,1279,1279,,1269,1269,1269,1279,,1159,1239,1269,1269,1269,1279,1279,1269,,1279,1269,1209,1269,1279,,1269,1259,,1209,1149,1259
Y,929,879,879,879,899,899,899,879,879,879,879,879,899,929,849,929,879,879,,929,879,929,929,899,929,879,879,899,899,899,929,929,,879,899,899,929,,839,869,879,879,879,929,929,879,,929,879,,879,929,,899,899,,,799,899
Y,1359,1339,1339,1339,1339,1239,1339,1339,1339,1339,1339,1339,1339,1359,1249,1359,1339,1339,,1359,1339,1359,1359,1339,1359,1339,1339,1239,1339,1339,1359,1359,,1339,1339,1339,1359,,1219,1319,1339,1339,1339,1359,1359,1339,,1359,1339,,1339,1359,,1339,1339,,,1199,1339
Y,389,399,399,399,399,329,399,399,399,399,399,399,399,389,299,389,399,399,,389,399,389,389,399,389,399,399,329,399,399,389,389,,399,399,399,389,,309,339,399,399,399,389,389,399,,389,399,279,399,389,,399,399,,279,309,399
Y,1449,1429,1429,1429,1429,1309,1429,1429,1429,1429,1429,1429,1429,1449,1329,1449,1429,1429,,1449,1429,1449,1449,1429,1449,1429,1429,1309,1429,1429,1449,1449,,1429,1429,1429,1449,,1289,1389,1429,1429,1429,1449,1449,1429,,1449,1429,,1429,1449,,1429,1429,,,1279,1429
Y,959,959,959,959,989,959,989,959,959,959,959,959,989,959,899,959,959,959,,959,959,959,959,989,959,959,959,959,989,989,959,959,,959,989,989,959,,879,949,959,959,959,959,959,959,,959,959,,959,959,,989,989,,,869,989
Y,1389,1369,1369,1369,1369,1259,1369,1369,1369,1369,1369,1369,1369,1389,1289,1389,1369,1369,,1389,1369,1389,1389,1369,1389,1369,1369,1259,1369,1369,1389,1389,,1369,1369,1369,1389,,1239,1339,1369,1369,1369,1389,1389,1369,,1389,1369,,1369,1389,,1369,1369,,,1229,1369
Y,1479,1469,1469,1469,1469,1329,1469,1469,1469,1469,1469,1469,1469,1479,1369,1479,1469,1469,,1479,1469,1479,1479,1469,1479,1469,1469,1349,1469,1469,1479,1479,,1469,1469,1469,1479,,1309,1399,1469,1469,1469,1479,1479,1469,,1479,1469,,1469,1479,,1469,1469,,,1289,1469
Y,1649,,,,,,,,,,,,,1649,,1649,,,,1649,,1649,1649,,1649,899,,,,,1649,1649,,,,,1649,,,,899,,,1649,1649,,,1649,,,,1649,,,,,,,
Y,649,629,629,629,629,569,629,629,629,629,629,629,629,649,,649,629,629,,649,629,649,649,629,649,629,629,569,629,629,649,649,,629,629,629,649,,599,769,629,629,629,649,649,629,,649,629,,629,649,,629,629,,,589,629
Y,1029,,,,,779,,,,,,,,1029,,1029,,,,1029,,1029,1029,,1029,,,779,,,1029,1029,,,,,1029,,849,969,,,,1029,1029,,,1029,,,,1029,,,,,,839,
Y,350,289,289,289,289,199,289,289,289,289,289,289,289,350,199,350,289,289,,350,289,350,350,289,350,289,289,199,289,289,350,350,,289,289,289,350,,219,200,289,289,289,350,350,289,,350,289,280,289,350,,289,289,,280,219,289
Y,899,849,849,849,849,,849,849,849,849,849,849,849,899,,899,869,849,,899,849,899,899,849,899,849,849,,889,889,899,899,,869,849,849,899,,719,1079,869,869,849,899,899,849,,899,869,,849,899,,849,869,,,719,869
Y,150,150,150,150,150,150,150,150,150,150,239,150,150,150,150,150,239,239,,150,150,150,150,150,150,239,150,150,150,150,150,150,,150,150,150,150,,150,150,239,239,239,150,150,150,,150,239,150,150,150,,150,150,,150,150,150
Y,399,419,419,419,419,349,419,419,419,419,419,419,419,399,319,399,419,419,,399,419,399,399,419,399,419,419,349,419,419,399,399,,419,419,419,399,,319,339,419,419,419,399,399,419,,399,419,229,419,399,,419,419,,229,319,419
Y,1009,,,,,,,,,,,,,1009,,1009,,,,1009,,1009,1009,,1009,,,,,,1009,1009,,,,,1009,,749,889,,,,1009,1009,,,1009,,,,1009,,,,,,769,
Y,899,869,869,869,869,739,869,869,869,869,869,869,869,899,829,899,869,869,,899,869,899,899,869,899,869,869,769,869,869,899,899,,869,869,869,899,,759,799,869,869,869,899,899,869,,899,869,949,869,899,,869,869,,909,749,869
Y,499,539,539,539,539,419,539,539,539,539,539,539,539,499,369,499,539,539,,499,539,499,499,539,499,539,539,419,539,539,499,499,,539,539,539,499,,389,469,539,539,539,499,499,539,,499,539,569,539,499,,539,539,,569,379,539
Y,399,399,399,399,399,379,399,399,399,399,399,399,399,399,399,399,399,399,,399,399,399,399,399,399,399,399,379,399,399,399,399,,399,399,399,399,,379,309,399,399,399,399,399,399,,399,399,309,399,399,,399,399,,319,379,399
Y,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,30,30,30,30,30,30,30,30,30,30,30,30,30,,30,30,30,30,,30,30,30,30,30,30,30,30,,30,30,40,30,30,,30,30,,40,30,30
Y,599,629,629,629,629,559,629,629,629,629,629,629,629,599,569,599,629,629,,599,629,599,599,629,599,629,629,549,629,629,599,599,,629,629,629,599,,559,649,629,629,629,599,599,629,,599,629,629,629,599,,629,629,,629,559,629
Y,299,219,219,219,219,,219,219,219,219,219,219,219,299,,299,219,219,,299,219,299,299,219,299,219,219,,219,219,299,299,,219,219,219,299,,,,219,219,219,299,299,219,,299,219,,219,299,,219,219,,,,219
Y,199,199,199,199,199,259,199,199,199,199,199,199,199,199,239,199,199,199,,199,199,199,199,199,199,199,199,259,199,199,199,199,,199,199,199,199,,259,239,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,259,199
Y,219,219,219,219,219,229,219,219,219,219,219,219,219,219,199,219,219,219,,219,219,219,219,219,219,219,219,229,219,219,219,219,,219,219,219,219,,189,219,219,219,219,219,219,219,,219,219,209,219,219,,219,219,,209,189,219
Y,199,199,199,199,199,229,199,199,199,199,199,199,199,199,219,199,199,199,,199,199,199,199,199,199,199,199,229,199,199,199,199,,199,199,199,199,,229,219,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,229,199
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,,199,199,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,199,199
Y,299,249,249,249,239,249,239,249,249,249,249,249,239,299,249,299,239,239,,299,249,299,299,239,299,249,249,249,239,239,299,299,,239,249,239,299,,230,249,249,239,249,299,299,249,,299,239,229,249,299,,239,239,,239,239,239
Y,299,300,300,300,300,299,300,300,300,300,300,300,300,299,279,299,300,300,,299,300,299,299,300,299,300,300,319,300,300,299,299,,300,300,300,299,,279,300,300,300,300,299,299,300,,299,300,,300,299,,300,300,,,279,300
Y,169,179,179,179,179,199,179,179,179,179,179,179,179,169,129,169,179,179,,169,179,169,169,179,169,179,179,199,179,179,169,169,,179,179,179,169,,169,149,179,179,179,169,169,179,,169,179,119,179,169,,179,179,,119,159,179
Y,749,729,729,729,729,679,729,729,729,729,729,729,729,749,639,749,729,729,,749,729,749,749,729,749,729,729,679,729,729,749,749,,729,729,729,749,,649,709,729,729,729,749,749,729,,749,729,749,729,749,,729,729,,749,649,729
Y,1129,1119,1119,1119,1119,929,1119,1119,1119,1119,1119,1119,1119,1129,969,1129,1119,1119,,1129,1119,1129,1129,1119,1129,1119,1119,929,1119,1119,1129,1129,,1119,1119,1119,1129,,899,989,1119,1119,1119,1129,1129,1119,,1129,1119,1089,1119,1129,,1119,1119,,1089,879,1119
Y,589,,,,,,,,,,619,,,,,589,,,,589,,,,,589,,,,,,589,,,,,,589,,,,,,,,,,,589,,100,,,,,,,,,
Y,259,259,259,259,259,249,259,259,259,259,259,259,259,259,189,259,259,259,,259,259,259,259,259,259,259,259,259,259,259,259,259,,259,259,259,259,,239,239,259,259,259,259,259,259,,259,259,299,259,259,,259,259,,299,239,259
Y,1189,,,,,,,,,,,,,1189,,1189,,,,1189,,1189,1189,,1189,,,,,,1189,1189,,,,,1189,,939,1109,,,,1189,1189,,,1189,,,,1189,,,,,,939,
Y,299,319,319,319,319,289,319,319,319,319,319,319,319,299,279,299,319,319,,299,319,299,299,319,299,319,319,289,319,319,299,299,,319,319,319,299,,289,329,319,319,319,299,299,319,,299,319,299,319,299,,319,319,,299,289,319
Y,499,519,519,519,539,449,539,519,519,519,519,519,539,499,519,499,519,519,,499,519,499,499,539,499,519,519,439,519,539,499,499,,519,539,539,499,,459,539,519,519,519,499,499,519,,499,519,499,519,499,,539,539,,499,469,539
Y,389,369,359,359,369,359,369,359,359,359,369,359,369,389,299,389,369,369,,389,359,389,389,369,389,369,359,359,359,369,389,389,,369,359,369,389,,319,339,369,369,369,389,389,359,,389,369,379,359,389,,369,359,,389,319,359
Y,949,929,929,929,929,,929,929,929,929,929,929,929,949,879,949,929,929,,949,929,949,949,929,949,929,929,,929,929,949,949,,929,929,929,949,,809,859,929,929,929,949,949,929,,949,929,,929,949,,929,929,,,819,929
Y,269,279,279,279,279,299,279,279,279,279,279,279,279,269,199,269,279,279,,269,279,269,269,279,269,279,279,299,279,279,269,269,,279,279,279,269,,269,249,279,279,279,269,269,279,,269,279,139,279,269,,279,279,,100,259,279
Y,1149,1119,1119,1119,1119,1099,1119,1119,1119,1119,1119,1119,1119,1149,1069,1149,1119,1119,,1149,1119,1149,1149,1119,1149,1119,1119,1079,1119,1119,1149,1149,,1119,1119,1119,1149,,1039,1169,1119,1119,1119,1149,1149,1119,,1149,1119,1099,1119,1149,,1119,1119,,1139,1039,1119
Y,1069,1069,1069,1069,1069,1019,1069,1069,1069,1069,1069,1069,1069,1069,1029,1069,1069,1069,,1069,1069,1069,1069,1069,1069,1069,1069,999,1069,1069,1069,1069,,1069,1069,1069,1069,,999,1029,1069,1069,1069,1069,1069,1069,,1069,1069,1019,1069,1069,,1069,1069,,1019,979,1069
Y,1349,1359,1359,1359,1359,1289,1359,1359,1359,1359,1359,1359,1359,1349,1279,1349,1359,1359,,1349,1359,1349,1349,1359,1349,1359,1359,1289,1359,1359,1349,1349,,1359,1359,1359,1349,,1269,1359,1359,1359,1359,1349,1349,1359,,1349,1359,1279,1359,1349,,1359,1359,,1279,1249,1359
Y,1149,1139,1139,1139,1139,1099,1139,1139,1139,1139,1139,1139,1139,1149,1069,1149,1139,1139,,1149,1139,1149,1149,1139,1149,1139,1139,1079,1139,1139,1149,1149,,1139,1139,1139,1149,,1039,1099,1139,1139,1139,1149,1149,1139,,1149,1139,1068,1139,1149,,1139,1139,,1099,1039,1139
Y,2099,2189,2129,2129,2129,1869,2129,2129,2129,2129,2129,2129,2129,2099,1699,2099,2129,2129,,2099,2129,2099,2099,2129,2099,2189,2129,1499,2129,2129,2099,2099,,2129,2129,2129,2099,,1819,1499,2129,2129,2189,2099,2099,2129,,2099,2129,1019,2129,2099,,2129,2129,,1000,1819,2129
Y,1239,,,,,,,,,,,,,1239,,1239,,,,1239,,1239,1239,,1239,,,,,,1239,1239,,,,,1239,,1129,1228,,,,1239,1239,,,1239,,1269,,1239,,,,,1269,1129,
Y,1139,1129,1129,1129,1129,1009,1129,1129,1129,1129,1129,1129,1129,1139,1079,1139,1129,1129,,1139,1129,1139,1139,1129,1139,1129,1129,1079,1129,1129,1139,1139,,1129,1129,1129,1139,,1069,1139,1129,1129,1129,1139,1139,1129,,1139,1129,1079,1129,1139,,1129,1129,,1079,1049,1129
Y,199,199,199,199,199,399,199,199,199,299,199,299,199,199,,199,199,199,,199,199,199,199,199,199,299,199,399,299,199,199,199,,199,199,199,199,,189,249,199,199,199,199,199,199,,199,199,,199,199,,199,199,,,189,199
Y,2899,2989,2989,2989,2989,2549,2989,2989,2989,2989,2989,2989,2989,2899,2219,2899,2989,2989,,2899,2989,2899,2899,2989,2899,2989,2989,2529,2989,2989,2899,2899,,2989,2989,2989,2899,,2529,2049,2989,2989,2989,2899,2899,2989,,2899,2989,2499,2989,2899,,2989,2989,,2519,2529,2989
Y,579,579,579,579,579,469,579,579,579,579,579,579,579,579,469,579,579,579,,579,579,579,579,579,579,579,579,469,579,579,579,579,,579,579,579,579,,479,519,579,579,579,579,579,579,,579,579,489,579,579,,579,579,,489,479,579
Y,599,629,629,629,629,489,629,629,629,629,629,629,629,599,499,599,629,629,,599,629,599,599,629,599,629,629,499,629,629,599,599,,629,629,629,599,,519,559,629,629,629,599,599,629,,599,629,509,629,599,,629,629,,509,519,629
Y,629,639,639,639,639,509,629,639,639,639,639,639,629,629,499,629,639,639,,629,639,629,629,629,629,639,639,519,629,629,629,629,,639,629,629,629,,499,579,629,639,639,629,629,639,,629,639,519,639,629,,629,629,,519,499,629
Y,1099,,,,,,,,,,,,,1099,,1099,,,,1099,,1099,1099,,1099,,,,,,1099,1099,,,,,1099,,919,999,,,,1099,1099,,,1099,,,,1099,,,,,,899,
Y,739,,,,,,,,,,,,,739,,739,,,,739,,739,739,,739,,,,,,739,739,,,,,739,,,779,,,,739,739,,,739,,,,739,,,,,,,
Y,679,,,,,,,,,,,,,679,,679,,,,679,,679,679,,679,,,,,,679,679,,,,,679,,,729,,,,679,679,,,679,,,,679,,,,,,,
Y,259,219,219,219,219,269,219,219,219,219,219,219,219,259,229,259,219,219,,259,219,259,259,219,259,219,219,269,219,219,259,259,,219,219,219,259,,259,319,219,219,219,259,259,219,,259,219,319,219,259,,219,219,,319,249,219
Y,339,339,339,339,339,299,339,339,339,339,339,339,339,339,299,339,339,339,,339,339,339,339,339,339,339,339,329,339,339,339,339,,339,339,339,339,,319,369,339,339,339,339,339,339,,339,339,369,339,339,,339,339,,369,309,339
Y,399,389,389,389,389,359,389,389,389,389,389,389,389,399,369,399,389,389,,399,389,399,399,389,399,389,389,359,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,349,389
Y,259,219,219,219,219,279,219,219,219,219,219,219,219,259,229,259,219,219,,259,219,259,259,219,259,219,219,279,219,219,259,259,,219,219,219,259,,249,279,219,219,219,259,259,219,,259,219,279,219,259,,219,219,,279,249,219
Y,339,299,299,299,299,319,299,299,299,299,299,299,299,339,299,339,299,299,,339,299,339,339,299,339,299,299,329,299,299,339,339,,299,299,299,339,,319,359,299,299,299,339,339,299,,339,299,359,299,339,,299,299,,359,319,299
Y,399,389,389,389,389,379,389,389,389,389,389,389,389,399,339,399,389,389,,399,389,399,399,389,399,389,389,359,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,719,719,719,719,719,649,719,719,719,719,719,719,719,719,589,719,719,719,,719,719,719,719,719,719,719,719,649,719,719,719,719,,719,719,719,719,,559,639,719,719,719,719,719,719,,719,719,579,719,719,,719,719,,599,559,719
Y,199,199,199,199,199,259,199,199,199,199,199,199,199,199,239,199,199,199,,199,199,199,199,199,199,199,199,259,199,199,199,199,,199,199,199,199,,259,239,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,259,199
Y,199,199,199,199,199,229,199,199,199,199,199,199,199,199,219,199,199,199,,199,199,199,199,199,199,199,199,229,199,199,199,199,,199,199,199,199,,229,219,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,229,199
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,,199,199,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,199,199
Y,199,199,199,199,199,259,199,199,199,199,199,199,199,199,239,199,199,199,,199,199,199,199,199,199,199,199,259,199,199,199,199,,199,199,199,199,,259,239,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,259,199
Y,199,199,199,199,199,229,199,199,199,199,199,199,199,199,219,199,199,199,,199,199,199,199,199,199,199,199,229,199,199,199,199,,199,199,199,199,,219,219,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,219,199
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,,199,199,199,199,199,199,199,199,,199,199,199,199,199,,199,199,,199,199,199
Y,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,,100,100,100,100,100,100,100,100,,100,100,100,100,100,,100,100,,100,100,100
Y,300,300,300,300,300,,300,300,300,300,300,300,300,300,300,300,300,300,,300,300,300,300,300,300,300,300,,300,300,300,300,,300,300,300,300,,300,300,300,300,300,300,300,300,,300,300,300,300,300,,300,300,,300,300,300
Y,500,,,,,,,,,,,,,500,500,500,,,,500,,500,500,,500,,,,,,500,500,,,,,500,,500,500,,,,500,500,,,500,,500,,500,,,,,500,500,
Y,429,429,429,429,429,,429,429,429,429,429,449,429,459,,459,429,429,,429,429,459,459,429,489,429,429,,429,429,459,439,,429,399,359,459,,599,489,429,429,429,439,439,429,,429,429,,429,459,,429,429,,,599,399
Y,539,539,539,539,539,,539,539,539,539,539,549,539,559,,559,539,539,,539,539,549,559,539,549,539,539,,539,539,559,539,,539,519,519,559,,699,589,539,539,539,539,539,539,,539,539,,539,559,,539,539,,,689,489
Y,399,419,419,419,419,379,419,419,419,419,419,419,419,399,419,399,419,419,,399,419,399,399,419,399,419,419,379,419,419,399,399,,419,419,419,399,,399,469,419,419,419,399,399,419,,399,419,399,419,399,,419,419,,399,389,419
Y,1069,1029,1029,1029,1029,999,1029,1029,1029,1029,1029,1029,1029,1069,989,1069,1029,1029,,1069,1029,1069,1069,1029,1069,1029,1029,979,1029,1029,1069,1069,,1029,1029,1029,1069,,989,1109,1029,1029,1029,1069,1069,1029,,1069,1029,1009,1029,1069,,1029,1029,,1009,969,1029
Y,1269,1269,1269,1269,1269,1199,1269,1269,1269,1269,1269,1269,1269,1269,1189,1269,1269,1269,,1269,1269,1269,1269,1269,1269,1269,1269,1199,1269,1269,1269,1269,,1269,1269,1269,1269,,1189,1289,1269,1269,1269,1269,1269,1269,,1269,1269,1238,1269,1269,,1269,1269,,1238,1179,1269
Y,1049,1039,1039,1039,1029,959,1039,1039,1039,1039,1039,1039,1039,1049,989,1049,1039,1039,,1049,1039,1049,1049,1039,1049,1039,1039,999,1039,1039,1049,1049,,1039,1039,1039,1049,,989,1079,1039,1039,1039,1049,1049,1039,,1049,1039,999,1039,1049,,1039,1039,,999,979,1039
Y,1069,1079,1079,1079,1079,999,1079,1079,1079,1079,1079,1079,1079,1069,989,1069,1079,1079,,1069,1079,1069,1069,1079,1069,1079,1079,979,1079,1079,1069,1069,,1079,1079,1079,1069,,989,1029,1079,1079,1079,1069,1069,1079,,1069,1079,908,1079,1069,,1079,1079,,908,959,1079
Y,859,859,859,859,859,,859,859,859,859,859,859,859,859,799,859,859,859,,859,859,859,859,859,859,859,859,,859,859,859,859,,859,859,859,859,,729,779,859,859,859,859,859,859,,859,859,,859,859,,859,859,,,769,859
Y,989,989,989,989,989,919,989,989,989,989,989,989,989,989,929,989,989,989,,989,989,989,989,989,989,989,989,899,989,989,989,989,,989,989,989,989,,929,1059,989,989,989,989,989,989,,989,989,1009,989,989,,989,989,,1009,919,989
Y,979,979,979,979,979,899,979,979,979,979,979,979,979,979,959,979,979,979,,979,979,979,979,979,979,979,979,899,979,979,979,979,,979,979,979,979,,889,949,979,979,979,979,979,979,,979,979,759,979,979,,979,979,,769,899,979
Y,1159,,,,,,,,,,,,,1159,,1159,,,,1159,,1159,1159,,1159,,,,,,1159,1159,,,,,1159,,1079,1168,,,,1159,1159,,,1159,,1109,,1159,,,,,1109,1049,
Y,79,50,50,50,50,69,50,50,50,50,50,50,50,79,35,79,50,50,,79,50,79,79,50,79,50,50,69,50,50,79,79,,50,50,50,79,,49,49,50,50,50,79,79,50,,79,50,49,50,79,,50,50,,49,49,50
Y,49,49,49,49,49,69,49,49,49,49,49,49,49,49,35,49,49,49,,49,49,49,49,49,49,49,49,69,49,49,49,49,,49,49,49,49,,49,69,49,49,49,49,49,49,,49,49,49,49,49,,49,49,,49,49,49
Y,49,50,50,50,50,49,50,50,50,50,50,50,50,49,35,49,50,50,,49,50,49,49,50,49,50,50,49,50,50,49,49,,50,50,50,49,,49,49,50,50,50,49,49,50,,49,50,49,50,49,,50,50,,49,49,50
Y,79,25,25,25,25,69,25,25,25,25,25,25,25,79,49,79,25,25,,79,25,79,79,25,79,25,25,69,25,25,79,79,,25,25,25,79,,49,49,25,25,25,79,79,25,,79,25,49,25,79,,25,25,,49,49,25
Y,229,229,229,229,229,219,229,229,229,239,239,229,229,229,179,229,239,239,,229,229,229,229,229,229,239,229,249,239,239,229,229,,239,229,239,229,,239,219,239,229,229,229,229,229,,229,229,119,229,229,,229,229,,100,219,229
Y,100,59,59,59,59,60,59,59,59,59,59,59,59,100,59,100,59,59,,100,59,100,100,59,100,59,59,60,59,59,100,100,,59,59,59,100,,49,59,59,59,59,100,100,59,,100,59,25,59,100,,59,59,,25,49,59
