any,1199,1657,2155,4820,5964,6123,6723,7049,7148,7153,7468,7548,7601,7602,7943,7953,7972,8007,8015,11173,13355,13378,14195,14196,18138,18691,25845,27354,31791,33728,35221
Y,,,480,,,,,,,,,,,,,,,480,,,,,,,,,,,480,,
Y,,,460,,,,,,,,,,,,,,,460,,,,,,,,,,,460,,
Y,,,900,,,899,989,,,,969,999,,,,,,900,989,,,,,,,,,,900,,
Y,,,1200,,,,,,,,,,,,,,,1200,,,,,,,,,,,1200,,
Y,,,475,,,559,559,,,,559,559,,,,,,480,559,,,,,,,,,,480,,
Y,,,390,,,399,439,,,,419,429,,,,,,390,419,,,,,,,,,,390,,
Y,,,169,,,,,,,,,,,,,,,169,,,,,,,,,,,169,,
Y,,,340,,,,,,,,,,,,,,,340,,,,,,,,,,,340,,
Y,,,150,,,,,,,,,,,,,,,150,,,,,,,,,,,150,,
Y,,,4900,,,,,,,,,,,,,,,4900,,,,,,,,,,,4900,,
Y,,,390,,,,,,,,,,,,,,,390,,,,,,,,,,,390,,
Y,,,2450,,,2899,2899,,,,2899,2899,,,,,,2430,2899,,,,,,,,,,2430,,
Y,,,1110,,,,,,,,,,,1100,,,,1110,,,,,,,,1100,,,1110,,
Y,,,1400,,,,2950,,,,,2950,,,,,,1400,2899,,,,,,,,,,1400,,
Y,,,200,,,,,,,,,,,,,,,200,,,,,,,,,,,200,,
Y,,,169,,,,,,,,,,,,,,,169,,,,,,,,,,,169,,
Y,,,150,,,,,,,,,,,,,,,150,,,,,,,,,,,150,,
Y,,,795,,,889,919,,,,889,919,,,,,,780,919,,,,,,,,,,780,,
Y,,,795,,,889,919,,,,889,919,,,,,,780,919,,,,,,,,,,780,,
Y,,,795,,,889,919,,,,889,919,,,,,,780,919,,,,,,,,,,780,,
Y,,,1060,,,,,,,1070,,,,1050,,,,1060,,,,,,,,1090,,,1060,,
Y,,,650,,,,,,,,,,,,,,,650,,,,,,,,,,,650,,
Y,,,139,,,,,,,,,,,,,,,139,,,,,,,,,,,139,,
Y,,,200,,,,,,,,,,,,,,,200,,,,,,,,,,,200,,
Y,,,4000,,,,,,,,,,,,,,,4000,,,,,,,,,,,4000,,
Y,,,25,,,,,,,,,,,,,,,25,,,,,,,,,,,25,,
Y,,,25,,,,,,,,,,,,,,,25,,,,,,,,,,,25,,
Y,,,75,,,149,149,,59,,149,149,,,,,,75,149,,,,,,,,,,75,40,
Y,,,30,,,149,149,,,,149,149,,,,,,30,149,,,,,,,,,,30,40,
Y,,,758,,,,,,,,,,,,,,,758,,,,,,,,,,,758,,
Y,,,758,,,,,,,,,,,,,,,758,,,,,,,,,,,758,,
Y,,,75,,,,,,,,,,,,,,,75,,,,,,,,,,,75,,
Y,,,400,,,,,,,,,,,,,,,400,,,,,,,,,,,400,,
Y,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,160,170,,,169,,110,,,,,159,,,,,,,160,,,,,,160,,,
Y,,,,,40,,,,,,,,,,39,,,,,,,,,,,,,,,,
Y,,,,,,4799,4799,,,,4799,4799,,,,,,,4799,,,,,,,,,,,,
Y,,,,,,3899,3899,,,,3899,3899,,,,,,,3899,,,,,,,,,,,,
Y,,,,,,5400,6175,,,,5400,6175,,,,,,,6175,,,,,,,,,,,,
Y,,,,,,67,89,,,,75,89,,,,,,,89,,,,,,,,,,,,
Y,,,,,,100,,,,,100,,,,,,,,,,,,,,,,,,,,
Y,,,,,,519,589,,,,559,579,,,,,,,589,,,,,,,,,,,,
Y,,,,,,599,669,,,,619,659,,,,,,,669,,,,,,,,,,,,
Y,,,,,,,75,,,,,75,,,,,,,75,,,,,,,,,,,,
Y,,,,,,,329,,,,,319,,,,,,,339,,,,,,,,,,,,
Y,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,1800,,,,,1800,,,,,,,1800,,1910,,,,,,,,,,
Y,,,,,,,350,,,,,350,,,,,,,350,,,,,,,,,,,,
Y,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,2900,,,,,2900,,,,,,,2900,,,,,,,,,,,,
Y,,,,,,,149,,,,,149,,,,,,,149,,,,,,,,,,,,
Y,,,,,,,,179,209,,,,,210,,,,,,,,,,,,,,180,,200,
Y,,,,,,,,209,149,,,,,110,,,,,,,,,,,,,,110,,160,
Y,,,,,,,,,129,,,,,,,,,,,,,,,,,,,120,,130,
Y,,,,,,,,,,370,,,480,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,350,300,,,,,,,,,,,,,,,,,340
Y,,,,,,,,,,,,,350,300,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,380,345,,,,,,,,,,,,370,,,,,
Y,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,110
Y,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,360,,,,,,,,,,,,,,390,,,
Y,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,360,,,,,,,,,,,260,,,390,,,
Y,,,,,,,,,,,,,,360,,,,,,,,,,,,,,390,,,
Y,,,,,,,,,,,,,,360,,,,,,,,,,,,,,390,,,
Y,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,760,,,,,730,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,60,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,
