nsn,address,items_with_price,lat,lon
4215,"6155 CRAWFORDSVILLE RD, INDIANAPOLIS, IN, 46224-3711",447,39.799888,-86.26818
4233,"480 INDIAN BOUNDARY LINE RD, CHESTERTON, IN, 46304-1513",415,41.616534,-87.044948
4261,"1603 E WABASH AVE, FRANKFORT, IN, 46041-2746",439,40.278639,-86.493255
4286,"211 W NORTH ST, KENDALLVILLE, IN, 46755-1133",419,41.451946,-85.269152
4291,"1540 E MARKET, NAPPANEE, IN, 46550-2300",428,41.443035,-85.984625
4340,"2006 S WESTERN AVENUE, MARION, IN, 46953",0,40.543547,-85.674217
4392,"2331 W SYCAMORE ST, KOKOMO, IN, 46901-4107",456,40.487209,-86.164108
4399,"2010 N MICHIGAN ST, PLYMOUTH, IN, 46563-1048",427,41.358186,-86.310883
4405,"2830 NORTH BROADWAY, ANDERSON, IN, 46012",407,40.14835,-85.67413
4407,"1611 NORTH MERIDIAN STREET, INDIANAPOLIS, IN, 46202-1401",536,39.788983,-86.15694
4467,"5703 W JEFFERSON ST, FORT WAYNE, IN, 46804-1672",410,41.06035,-85.213581
4470,"2808 NORTH CASSOPOLIS STREET, ELKHART, IN, 46514-5532",444,41.725038,-85.972403
4510,"60 HOME ST, HUNTINGTON, IN, 46750-1346",422,40.892779,-85.504112
4584,"1519 NORTH IRONWOOD DRIVE, SOUTH BEND, IN, 46635",392,41.696053,-86.21721
4632,"3302 W 16TH ST, BEDFORD, IN, 47421-3518",396,38.86057,-86.517934
4666,"2771  LINCOLNWAY EAST, MISHAWAKA, IN, 46544-3535",393,41.661692,-86.135432
4679,"3606 S US HIGHWAY 41, TERRE HAUTE, IN, 47802",533,39.423432,-87.415525
4767,"4200 SOUTH STREET, LAFAYETTE, IN, 47905-4817",423,40.418197,-86.826376
4785,"1919 S WALNUT ST, BLOOMINGTON, IN, 47401-6559",523,39.145859,-86.531708
4792,"1333 W WASHINGTON CENTER RD, FORT WAYNE, IN, 46825-4142",551,41.131968,-85.157258
4811,"4745 INDIANAPOLIS BLVD, EAST CHICAGO, IN, 46312-3327",394,41.627731,-87.480488
4818,"3021 SOUTHEASTERN AVENUE, INDIANAPOLIS, IN, 46203-1453",441,39.758913,-86.113194
4834,"2300 NORTH 6TH STREET, VINCENNES, IN, 47591-2404",424,38.689097,-87.506719
4848,"613 SAGAMORE PKWY W, WEST LAFAYETTE, IN, 47906-1441",430,40.452862,-86.917684
4898,"1512 W. MCCLAIN ST. - SR 56, SCOTTSBURG, IN, 47170",423,38.685588,-85.79215
4908,"8834 W STATE RD,  #114, RENSSELAER, IN, 47978",402,40.941335,-87.216729
4925,"2830 S. MADISON, INDIANAPOLIS, IN, 46225-2406",413,39.72501,-86.152023
4931,"911 E WASHINGTON ST (IN 27 & 32), WINCHESTER, IN, 47394",421,40.172517,-84.965751
4958,"1103 GOSHEN AVE, FORT WAYNE, IN, 46808-2029",553,41.099924,-85.15682
4999,"135 N MAIN ST, CROWN POINT, IN, 46307-4064",414,41.419382,-87.364721
5052,"1024 E MAIN ST, GAS CITY, IN, 46933",0,40.487512,-85.594854
5081,"2404 E. MICHIGAN BLVD, MICHIGAN CITY, IN, 46360",422,41.709305,-86.870524
5121,"4044 E. SOUTHPORT ROAD, INDIANAPOLIS, IN, 46227",419,39.665826,-86.097923
5143,"15881 W. COMMERCE, DALEVILLE, IN, 47334",407,40.113444,-85.573575
5173,"3828 W MORRIS ST, INDIANAPOLIS, IN, 46241-2618",409,39.750262,-86.226261
5216,"1033 N MAIN, CLOVERDALE, IN, 46120-9706",390,39.529955,-86.801437
5290,"1855 USHY 41, SCHERERVILLE, IN, 46375-1601",458,41.487891,-87.470394
5333,"1903 N LINCOLN ST, GREENSBURG, IN, 47240-1255",459,39.354942,-85.480167
5349,"450 HWY 231 S, JASPER, IN, 47547",438,38.39004,-86.94049
5486,"1031 N GREEN ST, BROWNSBURG, IN, 46112-1034",391,39.856265,-86.392012
5497,"364 WEST U.S. HWY. 6, VALPARAISO, IN, 46383-7914",409,41.549802,-87.137101
5520,"1479 N STATE ST, NORTH VERNON, IN, 47265-9483",390,39.012966,-85.638333
5528,"1001 SPARTAN DR, COLUMBIA CITY, IN, 46725-1017",426,41.170716,-85.48511
5591,"1705 EAST COMMERCIAL, LOWELL, IN, 46356-2110",413,41.290405,-87.400558
5593,"9851 E WASHINGTON ST, INDIANAPOLIS, IN, 46229-3037",443,39.774344,-85.993854
5656,"6840 W WASHINGTON ST, INDIANAPOLIS, IN, 46241-2937",514,39.744354,-86.279587
5675,"3301 N CHADAM LN, MUNCIE, IN, 47305",410,40.219439,-85.431431
5700,"1450 EAST NATIONAL HIGHWAY, WASHINGTON, IN, 47501-3760",423,38.652544,-87.158076
5728,"3126 NATIONAL RD W, RICHMOND, IN, 47374-4414",422,39.823116,-84.943653
5735,"1602 N MAIN ST, RUSHVILLE, IN, 46173-1121",444,39.625615,-85.444402
5774,"909 N. ST. JOSEPH AVE., EVANSVILLE, IN, 47712",435,37.986435,-87.600054
5840,"480 E MORGAN AVE, SPENCER, IN, 47460",407,39.286789,-86.756885
5872,"2812 US 231 S, LAFAYETTE, IN, 47909",410,40.387625,-86.905154
5891,"7800 W HWY 66, NEWBURGH, IN, 47630",451,37.977023,-87.393083
5900,"9117 INDIANAPOLIS BLVD., HIGHLAND, IN, 46322",403,41.547837,-87.470661
5961,"3429 S. MAIN STREET, ELKHART, IN, 46517-3125",444,41.647781,-85.937359
6015,"9536 N MERIDIAN, INDIANAPOLIS, IN, 46260-1311",410,39.926635,-86.158555
