any,1187,1563,2135,2137,2140,2622,5382,6167,7094,10991,11135,11476,11928,12270,12592,14203,14929,15611,18285,21444,23173,23251,23430,23914,26020,26056,26060,29033,29043,29092,29176,29718,40005,40067,40299,40390,40609,40629,40694,40700,41363
Y,1319,1429,1319,1299,1449,1479,1479,1299,1339,1499,1319,,1479,1479,,1319,,1319,1299,1479,1469,1299,1319,1299,1319,1319,,,,1479,1479,1429,1459,,1429,,1479,1469,,1319,1299
Y,799,919,799,799,919,919,919,799,799,919,799,,919,919,,799,,799,799,919,919,799,799,799,799,799,,,,919,919,919,919,,919,,919,919,,799,799
Y,1319,1429,1319,1299,1449,1479,1479,1299,1339,1439,1319,,1479,1479,,1319,,1319,1299,1479,1469,1299,1319,1299,1319,1319,,,,1479,1479,1429,1459,,1429,,1479,1469,,1319,1299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,50,,,50,,,,,,,50,,,,,,,,,,,,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,300,240,400,400,240,349,349,400,300,339,400,400,349,349,339,300,400,300,400,349,240,400,400,400,300,300,300,,400,349,349,240,349,339,240,339,349,349,200,300,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,309,349,299,299,349,379,389,299,309,379,319,299,379,379,419,309,299,309,299,389,349,299,299,299,309,309,309,309,299,379,379,349,379,379,349,419,379,379,299,309,299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,819,949,919,869,949,959,959,899,839,959,899,849,959,959,979,839,889,819,899,959,949,899,889,869,819,819,819,829,869,959,959,949,959,959,949,959,959,959,849,829,879
Y,1269,1389,1399,1349,1389,1389,1389,1369,1269,1429,1399,1369,1389,1389,1429,1269,1349,1269,1369,1389,1389,1369,1349,1369,1269,1269,1269,1269,1349,1389,1389,1389,1389,1389,1389,1429,1389,1389,1369,1269,1379
Y,419,489,449,439,489,499,499,449,419,499,449,439,499,499,499,419,419,419,439,499,489,439,449,439,419,419,419,419,429,499,499,489,499,499,489,499,499,499,439,419,449
Y,919,919,,,1009,1039,1039,969,919,1019,,959,1039,1039,,919,959,919,979,1039,1009,969,989,,919,919,919,919,969,1039,1039,919,1039,1039,1009,938,1039,1039,939,919,
Y,769,,,,,,,,769,,,,,,,,,,769,,,789,,,,769,,,,,,,,,,,,,,769,
Y,1199,,,,,,,,1199,,,,,,,,,,1229,,,1199,,,,1199,,,,,,,,,,,,,,1199,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,199,219,209,199,219,279,279,199,199,279,209,199,279,279,,199,,199,199,279,219,199,199,199,199,199,199,,,279,279,219,279,,219,,279,279,199,199,209
Y,889,929,899,869,909,949,949,899,869,959,919,889,949,949,959,889,869,869,889,949,909,889,869,889,869,869,869,869,869,949,949,949,949,949,909,959,949,949,869,869,889
Y,1269,1389,1389,1369,1389,1299,1299,1369,1289,1339,1389,1369,1299,1299,1339,1269,1369,1269,1369,1299,1389,1369,1369,1369,1269,1269,1269,1269,1369,1299,1299,1389,1299,1299,1389,1339,1299,1299,1369,1269,1389
Y,339,369,379,379,369,379,379,379,339,379,359,379,379,379,349,339,379,339,379,379,369,379,379,379,339,339,339,339,379,379,379,369,379,379,369,349,379,379,379,339,379
Y,579,579,599,500,579,500,500,619,579,500,599,500,500,500,599,579,500,579,579,500,579,619,500,500,579,579,579,579,599,500,500,579,500,500,579,599,500,500,500,579,599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,1049,1089,1009,1019,1089,1099,1099,1049,1049,1149,1009,1039,1099,1099,1149,1049,1009,1049,1049,1099,1089,1049,1019,1019,1049,1049,1049,1049,1009,1099,1099,1089,1099,1079,1089,1149,1099,1099,1039,1049,1009
Y,1539,1609,1539,1539,1609,1559,1639,1539,1539,1679,1539,1539,1559,1559,1679,1539,1539,1539,1539,1619,1569,1539,1539,1539,1539,1539,1539,1539,1539,1559,1559,1609,1559,1619,1609,1679,1559,1559,1539,1539,1519
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,989,1049,979,969,1049,1049,1049,989,989,1079,979,979,1049,1049,1079,989,969,989,989,1049,1049,989,969,969,989,989,989,989,969,1049,1049,1049,1049,1049,1049,1079,1049,1049,979,989,979
Y,1519,1499,1519,1499,1499,1519,1519,1499,1519,1599,1519,1499,1519,1519,1599,1499,1499,1499,1499,1519,1559,1499,1499,1479,1519,1519,1519,1499,1479,1519,1519,1499,1519,1519,1499,1599,1519,1519,1479,1519,1479
Y,919,919,889,889,919,929,929,889,919,959,889,899,929,929,959,919,889,919,889,929,919,889,889,889,919,919,919,919,889,929,929,919,929,929,919,959,929,929,899,919,889
Y,1419,1449,1419,1419,1449,1479,1479,1419,1419,1499,1419,1419,1479,1479,1499,1419,1419,1399,1419,1479,1459,1419,1419,1399,1419,1419,1419,1399,1399,1479,1479,1449,1479,1479,1449,1499,1479,1479,1399,1419,1389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,449,439,449,429,439,459,439,449,449,489,449,429,459,459,,449,,449,429,459,439,449,429,429,449,449,449,,,439,449,439,439,429,439,,459,419,429,449,429
Y,679,699,699,689,699,679,679,689,679,729,709,709,679,679,,679,,679,699,689,699,699,699,689,679,679,679,,,679,679,699,679,719,699,,679,679,709,679,699
Y,389,419,369/389,369/389,419,459,459,389,389,449,369/389,369/389,429/459,429/459,419,389,389,389,369/389,449/459,419,369/389,389,369/389,389,389,389,399,389,459,429/459,419,429/459,459,419,419,429/459,449/459,389,389,369/389
Y,669,679,659,669,679,649/659,689,689,669,729,659,659,659,649/659,689,669,679,669,669,689,679,689,659,669,669,669,669,649,649,659,649/659,679,649/659,689,679,669/679,649/659,659,669,669,619/629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,479,529,469,459,519,549,549,469,479,579,469,469,549,549,,469,489,469,469,549,529,469,459,449,469,469,469,479,489,549,549,519,549,529,519,,549,549,469,469,469
Y,729,779/799,759,749,779/799,819,829,749,729,909/919,759,749,819,819,,729,749,729,749,849,779/799,749,729,749,729,729,729,729,729,819,819,779/799,819,839/849,779/799,,819,819,749,729,739
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,439,519,429,419,499,539,539,439,439,559,429,439,539,539,529/539,439,459,439,419,539,519,419,439,419,439,439,439,459,459,539,539,499,539,539,499,529/539,539,539,439,439,319/429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,719,789,719,719,789,799,819,739,719,799,719,719,799,799,799,719,739,719,719,819,789,739,719,719,719,719,719,699,719,799,799,789,799,799,789,799,799,799,709/729,719,689/699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,149,239,149,149,239,269,269,149,149,279,149,149,269,269,269,149,149,149,149,279,239,149,149,149,149,149,159,149,149,269,269,239,269,259,239,269,269,269,149,149,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,89/139,99/169,99/149,89/139,99/169,99/189,119/189,89/139,89/139,139/189,99/149,89/139,99/189,99/189,,89/139,,89/139,89/139,119/189,99/169,89/139,89/139,89/139,89/139,89/139,89/139,,,99/189,99/189,99/169,99/189,,99/169,,99/189,99/189,79/139,89/139,99/149
Y,499,589,499,489,589,619,619,519,519,659,519,509,619,619,,519,,519,519,619,589,499,499,499,499,499,499,,,619,619,589,619,,589,,619,619,509,499,489
Y,769,869,749,749,869,899,919,749,789,989,789,789,899,899,,769,,769,769,919,889,789,769,769,769,769,789,,,899,899,889,899,,869,,889,899,789,769,749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,199,299,179,169,279,299,299,189,199,299,189,179,299,299,,199,,199,189,299,299,179,179,179,199,199,199,,,299,299,299,299,,299,,299,299,199,199,169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,,500,500,500,500,500,500,500,500,500,500,,,500,500,500,500,,500,,500,500,500,500,500
Y,319,319,319,319,319,319,319,319,319,319,319,319,319,319,,319,,319,319,319,319,319,319,319,319,319,319,,,319,319,319,319,,319,,319,319,319,319,319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,539,629,539,539,629,629,639,559,559,689,539,559,629,629,,539,,539,539,639,629,549,519,539,539,559,559,,,629,629,629,629,,629,,619,629,559,539,539
Y,819,939,799,799,939,919,959,819,799,999,819,839,919,919,,819,,799,819,959,939,799,779,779,799,799,819,,,919,919,919,919,,939,,899,919,839,799,799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,499,589,499,489,589,619,619,519,519,659,519,509,619,619,,519,,519,519,619,589,499,499,499,499,499,499,,,619,619,589,619,,589,,619,619,509,499,489
Y,769,869,749,749,869,899,919,749,789,989,789,789,899,899,,769,,769,769,919,889,789,769,769,769,769,789,,,899,899,889,899,,869,,889,899,789,769,749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,142,143,165,165,143,143,143,165,142,143,165,165,143,143,143,142,169,142,159,143,143,165,169,165,142,142,142,142,159,143,143,143,143,143,143,143,143,143,188,142,165
Y,142,143,165,165,143,143,143,165,142,143,165,165,143,143,143,142,169,142,159,143,143,165,169,165,142,142,142,142,159,143,143,143,143,143,143,143,143,143,188,142,165
Y,142,143,159,159,143,143,143,159,142,143,159,159,143,143,143,142,159,142,159,143,143,159,159,159,142,142,142,142,159,143,143,143,143,143,143,143,143,143,188,142,159
Y,142,143,165,165,143,143,143,165,142,143,165,165,143,143,143,142,169,142,159,143,143,165,169,165,142,142,142,142,159,143,143,143,143,143,143,143,143,143,188,142,165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,619,669,669,649,649,679,679,669,599,679,689,669,679,679,679,599,649,599,669,679,649,669,649,669,599,599,599,599,649,679,679,669,679,679,649,679,679,679,599,599,649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,999,999,999,999,999,999,999,999,1019,1049,999,999,999,999,1049,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1049,999,999,999,999,999
Y,220,250,200,200,250,329,329,200,220,349,200,200,329,329,349,220,200,220,200,329,250,200,200,200,220,220,255,220,200,329,329,250,329,349,250,349,329,329,200,220,200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,50,50,50,50,50,79,79,50,50,79,50,50,79,79,79,50,50,50,50,79,50,50,50,50,50,50,50,,50,79,79,50,79,,50,79,79,79,,50,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,1249,1299,1249,1249,1299,1279,1299,1249,1249,1349,1239,1259,1279,1279,1369,1249,1249,1249,1249,1299,1299,1259,1249,1249,1249,1249,1249,1249,1259,1279,1279,1299,1279,1279,1299,1369,1279,1279,1269,1249,1249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,769,829,779,769,829,849,869,779,769,849,789,779,849,849,849,769,769,769,769,869,829,769,769,769,769,769,769,,,849,849,829,849,,829,859,849,849,,769,779
Y,499,549,499,489,549,589,589,489,499,589,509,489,589,589,589,499,519,499,499,589,549,489,489,489,499,499,499,,,589,589,549,589,,549,589,589,589,,499,499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,429,439,469,469,439,469,469,469,429,489,449,449,469,469,489,429,449,429,469,469,439,469,449,449,429,429,429,,,469,469,439,469,,439,489,469,469,,429,469
Y,550,550,550,550,550,729,729,560,550,729,560,550,729,729,729,550,550,550,550,729,550,550,550,550,550,550,550,,,729,729,550,729,,550,729,729,729,,550,550
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,489,549,479,469,549,589,589,489,489,589,479,489,589,589,589,489,489,489,469,589,549,469,489,469,489,489,489,,,589,589,549,589,,549,589,589,589,,489,479
Y,769,829,749,749,829,849,869,779,769,849,759,759,849,849,849,769,769,769,739,869,829,769,749,749,769,769,769,,,849,849,829,849,,829,859,849,849,,769,749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,769,829,779,769,829,849,869,779,769,849,789,779,849,849,849,769,769,769,769,869,829,769,769,769,769,769,769,,,849,849,829,849,,829,859,849,849,,769,779
Y,499,549,499,489,549,589,589,489,499,589,509,489,589,589,589,499,519,499,499,589,549,489,489,489,499,499,499,,,589,589,549,589,,549,589,589,589,,499,499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,50,50,50,50,50,79,79,50,50,79,50,50,79,79,79,50,50,50,50,79,,50,50,50,50,50,50,50,50,79,79,50,79,79,50,79,79,79,50,50,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,749,799,749,749,799,759,759,749,749,779,749,769,759,759,779,749,749,749,749,759,799,749,749,749,749,749,749,749,749,759,759,799,759,759,799,779,759,759,769,749,749
Y,919,949,919,919,949,949,949,919,919,979,919,949,949,949,979,919,919,919,919,949,949,919,919,919,919,919,919,919,919,949,949,949,949,949,949,979,949,949,949,919,919
Y,1419,1439,1419,1419,1439,1449,1469,1419,1419,1489,1419,1449,1449,1449,1509,1419,1439,1419,1419,1469,1439,1429,1419,1419,1419,1419,1419,1419,1449,1449,1449,1439,1449,1469,1439,1509,1449,1449,1449,1419,1419
Y,649,739,649,649,739,769,769,649,649,779,649,649,769,769,779,649,649,649,649,769,739,649,649,649,649,649,649,649,649,769,769,739,769,769,739,779,769,769,649,649,649
Y,1049,1089,1049,1049,1089,1119,1119,1049,1049,1149,1049,1049,1119,1119,1169,1049,1049,1049,1049,1119,1089,1059,1049,1049,1049,1049,1049,1049,1059,1119,1119,1089,1119,1119,1089,1169,1119,1119,1049,1049,1049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,40,50,40,40,50,99,99,40,40,99,40,40,99,99,99,40,40,40,40,99,50,40,40,40,40,40,40,40,40,99,99,50,99,99,50,99,99,99,40,40,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,30,30,40,40,30,119,119,40,30,99,40,40,119,119,,30,40,30,40,119,30,40,40,40,30,30,30,30,40,119,119,30,119,99,30,,119,119,30,30,40
Y,319,349,339,339,359,389,389,339,319,389,339,339,389,389,379,319,339,319,339,389,369,339,339,339,319,319,319,319,339,389,389,199,389,389,369,379,389,389,319,319,319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,179,169,149,149,169,219,219,149,179,189,149,149,219,219,219,179,149,179,149,219,169,149,149,149,179,179,179,179,149,219,219,169,219,219,169,219,219,219,149,179,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,300,240,400,400,240,349,349,400,300,339,400,400,349,349,,300,,300,400,349,240,400,400,400,300,300,300,,,349,349,240,349,,240,,349,349,200,300,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,699,749,699,699,749,739,739,699,699,759,699,699,739,739,,699,,699,699,739,749,699,699,699,699,699,699,,,739,739,749,739,,749,,739,739,719,699,699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,1199,1179,1219,1209,1189,1249,1259,1229,1199,1269,1219,1209,1229,1229,,1199,,1199,1179,1249,1199,1229,1229,1229,1199,1199,1199,,,1229,1229,1179,1229,,1209,,1229,1239,1219,1199,1219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,150,120,200,200,120,199,199,200,150,189,200,200,199,199,,150,200,150,200,199,120,200,200,200,150,150,150,150,200,199,199,120,199,159,120,,199,199,149,150,200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,150,120,200,200,120,199,199,200,150,189,200,200,199,199,,150,,150,200,199,120,200,200,200,150,150,150,,,199,199,120,199,,120,,199,199,149,150,200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,299,299,299,299,299,279,279,299,299,299,299,299,279,279,279,299,290,299,299,279,299,299,299,299,299,299,299,299,299,279,279,299,279,279,299,279,279,279,299,299,299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
