any,220,235,364,1424,2023,2279,2427,2570,3140,3397,3498,3514,3865,3907,4071,4092,4179,4238,4404,4456,4644,4654,4738,4787,4919,5249,5553,5590,5659,5731,5808,6011,6029,6228,6231,6849,7164,7712,8084,10147,10367,10393,10833,10858,11060,11066,11098,11473,11550,11796,11807,11885,12190,12391,12495,12501,13262,13697,14673,15793,16369,18534,20105,20533,21191,22258,22591,22592,22852,23481,23529,23895,24370,25211,26250,27183,27525,28191,28808,28828,30148,30374,30519,30578,30903,30968,31141,31188,31305,31397,31404,31442,31566,31869,31902,31973,32613,33423,33972,35806
Y,259,249,289,239,269,339,309,279,279,249,279,299,239,349,319,279,249,,319,299,299,299,279,259,,299,299,249,299,259,319,299,259,309,339,315,299,319,309,315,315,299,289,249,,319,,349,289,339,,299,249,269,339,269,239,299,300,,,319,279,315,299,279,299,299,359,289,299,259,359,319,300,315,249,349,,,,,,,,,279,359,,,279,319,315,279,,300,319,339,249,
Y,649,549,649,639,629,1038,729,639,599,659,678,639,599,709,669,679,529,,699,589,649,639,599,629,,639,639,619,799,719,589,779,549,729,1068,809,649,639,729,809,809,649,589,629,,589,,639,739,1038,,669,679,649,709,599,599,639,599,,,619,679,809,679,659,639,639,709,589,639,639,709,649,1129,809,589,619,,,,,,,,,579,739,,,649,1038,809,679,,639,639,1038,629,
Y,389,339,389,349,319,569,379,339,359,339,429,389,299,379,519,369,339,,369,359,369,399,359,369,,389,389,369,399,319,379,479,339,379,569,429,389,389,379,429,429,389,379,359,,369,,379,359,569,,519,359,329,399,359,299,389,379,,,349,369,429,519,349,389,389,379,349,389,339,379,319,689,429,299,399,,,,,,,,,359,389,,,399,569,429,369,,389,389,569,339,
Y,329,299,389,379,329,459,289,369,359,299,329,399,299,389,339,299,339,,329,319,389,399,379,299,,399,399,359,399,329,319,389,339,289,479,400,399,359,289,405,405,399,329,339,,329,,359,249,459,,339,359,299,389,369,339,399,359,,,339,299,405,339,349,399,389,389,319,389,359,389,279,549,405,299,379,,,,,,,,,279,399,,,399,449,405,299,,349,399,459,299,
Y,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,30,30,30,30,30,30,,30,30,30,30,30,30,50,30,30,30,,30,30,30,50,50,30,40,30,,30,,30,30,30,,30,30,30,30,30,30,30,30,,,30,30,50,30,30,30,30,30,30,30,30,30,30,30,50,30,30,,,,,,,,,30,30,,,30,30,50,30,,30,30,30,30,
Y,549,549,529,579,499,899,589,529,579,519,479,559,449,529,589,599,559,,519,589,629,559,589,519,,559,539,599,699,519,589,549,559,589,929,595,549,539,619,615,615,559,589,589,,589,,539,599,899,,589,549,529,529,579,499,539,529,,,489,569,615,589,599,559,529,529,589,529,499,529,559,949,615,469,579,,,,,,,,,599,679,,,529,899,615,599,,539,559,899,539,
Y,269,269,269,279,,200,200,269,279,279,299,269,289,309,200,200,269,,269,259,299,269,269,,,269,269,269,269,,259,299,269,200,200,325,269,269,200,325,325,269,259,289,,259,,269,200,200,,200,289,,309,269,279,269,289,,,279,200,325,200,269,269,269,309,269,269,279,309,200,,325,279,269,,,,,,,,,,319,,,279,200,325,200,,269,269,200,,
Y,199,239,179,219,169,349,189,199,239,219,179,179,189,229,169,189,239,,189,299,249,179,239,159,,179,179,189,299,169,299,200,239,189,319,200,179,219,189,200,200,179,299,179,,299,,189,219,349,,169,199,149,229,239,159,179,189,,,189,189,200,169,199,179,179,229,299,179,179,229,159,369,200,219,219,,,,,,,,,,269,,,179,349,200,189,,219,179,349,179,
Y,249,249,249,259,,200,200,249,249,259,279,249,259,289,200,200,249,,249,239,279,249,249,,,249,249,249,249,,239,249,249,200,200,300,249,249,200,300,300,249,239,269,,239,,249,200,200,,200,249,,289,249,259,249,269,,,259,200,300,200,249,249,249,289,249,249,259,289,200,,300,259,249,,,,,,,,,,299,,,249,200,300,200,,249,249,200,,
Y,229,229,229,239,,200,200,229,229,229,259,229,239,269,200,200,229,,229,100,239,229,229,,,229,229,229,229,,100,219,229,200,200,275,229,229,200,275,275,229,100,229,,100,,229,200,200,,200,229,,269,229,239,229,239,,,239,200,275,200,229,229,229,269,100,229,239,269,200,,275,239,229,,,,,,,,,,259,,,229,200,275,200,,229,229,200,,
Y,189,159,269,189,169,199,239,199,199,199,199,269,189,179,219,249,159,,159,169,199,269,199,159,,279,279,199,199,149,169,189,169,239,199,225,279,159,239,235,235,269,169,199,,169,,189,199,199,,219,199,139,179,199,149,279,159,,,179,249,235,219,189,269,269,179,169,279,199,179,199,229,235,179,159,,,,,,,,,199,209,,,279,199,235,249,,169,269,199,169,
Y,130,180,99,149,119,259,139,149,129,79,100,85,99,139,89,139,180,,160,119,129,85,129,99,,85,99,130,85,99,129,200,180,139,329,180,79,169,139,180,180,79,119,149,,129,,169,99,259,,89,119,119,139,129,89,85,169,,,160,139,180,89,99,79,99,139,100,85,130,139,99,349,180,89,160,,,,,,,,,129,129,,,99,259,180,139,,169,85,259,99,
Y,589,589,619,659,589,799,569,579,639,619,659,639,539,599,659,589,589,,599,629,699,639,639,589,,639,639,679,699,599,629,599,589,559,769,699,619,599,559,705,705,629,649,649,,629,,579,589,799,,659,699,579,599,639,579,629,589,,,589,589,705,659,639,629,619,599,629,619,579,599,569,869,705,579,619,,,,,,,,,,729,,,639,799,705,589,,589,629,799,579,
Y,819,819,839,919,859,1119,859,819,889,879,899,879,749,859,929,849,819,,819,849,949,859,889,849,,859,839,919,1029,849,869,979,819,859,1099,1015,839,819,859,1015,1015,849,889,919,,869,,799,839,1089,,929,939,849,859,889,819,849,779,,,819,849,1015,929,889,849,839,859,849,839,819,859,819,1229,1015,779,799,,,,,,,,,,999,,,859,1119,1015,849,,799,849,1129,849,
Y,519,459,499,579,,599,569,489,509,459,519,529,389,499,559,529,459,,469,,569,529,509,489,,529,529,569,569,499,,,459,569,,540,519,479,569,570,570,499,539,599,,,,489,599,599,,559,499,499,499,509,399,519,489,,,469,529,570,559,529,559,529,499,,499,499,499,539,719,570,399,519,,,,,,,,,509,,,,529,,570,529,,479,499,599,449,
Y,199,199,279,189,219,329,199,179,199,219,149,279,219,209,219,199,199,,139,149,199,279,199,199,,279,279,169,279,199,159,149,199,199,329,200,279,149,199,215,215,279,169,179,,159,,149,219,329,,219,149,219,209,199,219,279,149,,,139,199,215,219,169,279,279,209,169,279,199,209,219,349,215,219,179,,,,,,,,,199,209,,,279,329,215,199,,149,279,329,219,
Y,269,199,209,249,219,299,239,249,279,219,259,209,199,249,269,239,199,,239,189,289,209,279,219,,209,209,259,269,219,189,269,189,239,299,300,209,200,239,300,300,209,199,259,,189,,200,229,299,,269,219,219,249,279,179,219,200,,,239,239,300,269,219,209,219,249,189,209,269,249,219,429,300,189,249,,,,,,,,,279,309,,,209,299,300,239,,200,209,299,219,
Y,379,329,319,379,359,369,399,369,389,329,399,329,299,329,399,339,329,,319,310,399,349,389,379,,329,339,349,369,369,310,359,329,399,369,410,349,349,399,420,420,349,339,369,,310,,349,399,369,,399,339,349,329,389,339,349,369,,,339,339,420,399,339,349,339,329,319,319,349,329,379,529,420,349,349,,,,,,,,,389,419,,,319,369,420,339,,349,349,369,369,
Y,329,279,269,349,329,529,379,359,299,359,299,249,299,299,379,280,289,,299,289,349,269,289,299,,249,299,309,379,359,289,429,279,379,529,315,269,289,399,330,330,259,289,359,,289,,289,379,529,,379,329,319,299,299,299,269,289,,,299,299,330,379,299,269,279,299,289,259,319,299,369,629,330,299,299,,,,,,,,,289,389,,,269,529,330,280,,259,269,529,339,
Y,349,349,349,349,199,349,369,349,349,349,349,349,349,349,349,359,349,,349,349,359,349,349,199,,349,349,349,349,199,349,429,349,369,349,349,349,349,369,349,349,349,349,349,,349,,349,349,349,,349,349,,349,349,349,349,349,,,349,359,349,349,349,349,349,349,349,349,349,349,349,,349,349,349,,,,,,,,,349,389,,,349,349,349,359,,349,349,349,,
Y,719,799,638,719,557,829,857,709,789,,809,618,719,779,739,827,799,,799,859,869,679,789,557,,639,649,699,779,558,859,949,799,857,869,958,639,829,857,958,958,649,859,669,,859,,829,749,829,,739,,,779,789,719,659,829,,,799,827,958,739,,639,669,779,859,618,689,779,729,,958,719,,,,,,,,,,789,939,,,638,829,958,827,,829,679,829,,
Y,209,219,189,219,229,339,249,189,219,229,199,189,279,229,249,150,219,,179,189,219,189,219,229,,189,189,189,289,229,199,199,219,249,339,250,189,219,249,275,275,189,179,189,,219,,219,249,339,,249,189,229,229,219,249,189,219,,,179,150,275,249,189,189,189,229,189,189,219,229,249,359,275,299,249,,,,,,,,,219,229,,,189,339,275,150,,219,189,339,229,
Y,899,879,889,949,899,1079,1029,889,949,899,999,949,829,879,1039,919,879,,889,919,1009,949,949,909,,949,939,939,1059,959,919,1099,879,1029,1119,1066,939,989,1029,1075,1075,909,989,939,,919,,989,1039,1079,,1039,919,899,879,949,809,949,999,,,929,919,1075,1039,949,949,949,879,919,899,869,879,989,1229,1075,809,999,,,,,,,,,949,1059,,,939,1079,1075,919,,989,959,1079,919,
Y,869,749,819,899,779,1139,869,829,879,829,929,869,739,629,869,869,719,,869,909,919,869,879,869,,869,869,889,1019,939,909,1089,749,869,1189,1079,869,899,869,1079,1079,799,919,899,,909,,949,889,1139,,869,869,869,919,839,779,869,929,,,839,869,1079,869,839,879,869,919,909,799,879,919,849,1328,1079,729,929,,,,,,,,,859,1039,,,859,1139,1079,869,,949,869,1139,859,
Y,1049,1039,1049,1049,1099,1299,1269,1049,1049,1099,1289,1049,1029,1089,1259,1129,1039,,1069,1129,1129,1049,1069,1119,,1049,1049,1059,1179,1119,1129,1239,1039,1269,1319,1311,1049,1119,1269,1311,1311,1049,1139,1059,,1129,,1119,1279,1299,,1259,1099,1099,1089,1069,1029,1049,1119,,,1089,1129,1311,1259,1089,1049,1049,1089,1129,1049,1029,1089,1219,1438,1311,1039,1099,,,,,,,,,1039,1239,,,1049,1299,1311,1129,,1119,1049,1299,1099,
Y,919,799,859,999,879,1079,999,919,869,889,979,869,799,859,969,917,799,,869,949,909,869,859,899,,899,879,929,1019,929,949,1049,799,999,1119,1131,869,899,999,1131,1131,849,949,959,,949,,919,989,1079,,969,919,879,859,869,789,899,939,,,869,917,1131,969,919,879,879,859,949,869,919,859,949,1238,1131,829,919,,,,,,,,,869,1049,,,899,1079,1131,917,,899,879,1079,879,
Y,1019,889,979,1089,969,1169,1119,1019,959,,1029,979,,949,1069,1017,889,,959,1059,999,979,959,989,,979,979,1019,1069,1019,1059,,889,1119,,1263,979,929,1119,1263,1263,979,1069,1049,,1059,,959,1079,1169,,1069,,969,949,959,,979,929,,,939,1017,1263,1069,,979,979,949,1059,979,1019,949,1039,1348,1263,,929,,,,,,,,,959,1149,,,979,1169,1263,1017,,959,979,1169,969,
Y,949,899,909,939,919,1089,1049,919,929,879,949,939,809,889,1039,929,899,,869,919,1001,969,949,929,,929,929,949,1069,999,919,1099,909,1049,1119,1066,939,979,1059,1095,1095,969,949,949,,919,,979,1039,1089,,1039,889,909,899,939,839,939,979,,,879,929,1095,1039,889,969,969,889,919,929,889,889,989,1279,1095,849,949,,,,,,,,,949,1059,,,969,1099,1095,929,,979,979,1089,909,
Y,149,,,,,,,149,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,219,199,259,219,239,,199,219,199,149,150,259,169,179,119,100,199,,,99,199,259,199,239,,259,259,219,,239,149,169,199,199,,200,259,,199,,,259,199,219,,149,,,159,,,119,149,239,179,199,169,259,,,,,100,200,,149,259,259,179,99,259,219,179,169,189,200,179,239,,,,,,,,,,199,,,,,,100,,,259,,239,
Y,119,,,119,,,,119,,60,,30,,100,,,,,,,,30,,,,30,30,119,75,,,200,,,,160,30,,,160,160,30,10,119,,,,,,,,,60,,100,,49,30,,,,,,160,,60,30,,100,,30,119,100,,,160,,,,,,,,,,,,,,,,,160,,,,30,,,
Y,2019,,1999,,1889,,,,,2059,,1999,,,1519,,,,2129,,,1999,,1899,,1999,1999,,,1829,,2399,,,,2399,2059,,,2455,2455,2059,,,,,,,1899,,,1899,1999,1829,,,,2049,,,,2199,,2455,1500,2059,2059,2029,,,1999,,,1899,1899,2455,,1999,,,,,,,,,,,,,1999,,2455,,,,2059,,1829,
Y,909,,,929,,,,949,,,,,,,,,,,,,,,,,,,,959,,,,,,,,,,,,,,,,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,159,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,
Y,449,399,469,419,469,589,529,439,459,419,429,469,399,439,529,445,399,,429,429,469,469,469,439,,469,479,419,529,469,429,519,399,529,589,570,469,439,529,570,570,479,429,429,,429,,429,519,589,,529,429,459,439,469,399,469,449,,,449,445,570,529,419,479,469,439,429,469,439,439,499,679,570,389,479,,,,,,,,,469,479,,,469,589,570,445,,429,469,589,469,
Y,479,,499,449,499,659,539,469,,449,449,499,429,459,559,465,,,469,489,479,499,,469,,499,499,449,569,499,489,569,,539,659,580,499,469,539,580,580,499,489,459,,489,,469,569,659,,559,459,499,459,,419,499,469,,,479,465,580,559,439,499,499,459,489,499,469,459,519,709,580,419,519,,,,,,,,,,,,,499,659,580,465,,469,499,659,499,
Y,479,429,519,449,499,659,539,469,489,489,469,519,449,479,589,445,419,,469,529,489,519,499,469,,519,519,449,599,499,529,619,419,539,659,605,519,469,539,605,605,519,529,479,,529,,469,579,659,,589,489,499,479,489,439,519,469,,,479,445,605,589,439,519,519,479,529,519,489,479,529,719,605,419,529,,,,,,,,,499,499,,,519,659,605,445,,469,519,659,499,
Y,469,,479,459,429,649,609,479,479,429,608,,399,409,589,559,,,,489,519,,469,449,,,,459,609,429,509,,,609,,,,,609,,,,509,479,,509,,,399,609,,589,479,429,409,459,399,,,,,,559,,589,449,,479,409,489,,448,419,399,,,389,,,,,,,,,,459,589,,,468,649,,559,,,,659,479,
Y,249,259,259,249,249,399,329,269,269,219,229,259,229,299,339,329,259,,219,279,279,259,269,249,,259,259,249,229,249,200,289,259,329,429,380,259,299,329,380,380,259,279,249,,349,,299,319,399,,339,219,249,299,269,229,259,299,,,219,329,380,339,229,259,259,299,279,259,249,299,319,439,380,229,249,,,,,,,,,,279,,,259,399,380,329,,299,259,399,249,
Y,369,339,369,399,299,499,419,379,399,359,319,369,299,389,419,419,339,,359,359,409,369,399,299,,369,369,399,329,299,359,369,339,419,529,430,369,399,419,430,430,369,389,399,,389,,399,389,499,,419,339,299,389,399,299,369,399,,,359,419,430,419,339,369,369,389,389,369,369,389,389,529,430,299,389,,,,,,,,,,409,,,369,499,430,419,,399,369,499,299,
Y,419,369,419,449,349,599,469,429,449,399,379,419,359,439,459,469,369,,,419,459,419,449,349,,419,419,449,389,349,409,419,369,469,599,480,419,449,469,480,480,419,439,449,,439,,449,439,599,,459,399,349,439,449,349,419,449,,,,469,480,459,389,419,419,439,439,419,419,439,439,599,480,369,439,,,,,,,,,,459,,,419,599,480,469,,449,419,599,349,
Y,249,259,299,249,249,399,329,249,269,219,339,299,229,319,329,329,259,,289,289,279,299,269,249,,299,299,249,229,249,219,289,259,329,429,385,299,299,329,385,385,299,219,249,,219,,299,319,399,,329,219,249,319,269,229,299,299,,,289,329,385,329,239,299,299,319,219,299,249,319,319,439,385,229,249,,,,,,,,,,299,,,299,399,385,329,,299,299,399,249,
Y,389,339,389,399,299,499,419,389,429,379,399,389,299,389,409,419,339,,359,329,439,389,429,299,,389,389,399,329,299,349,329,339,419,529,435,389,399,419,435,435,389,349,399,,339,,419,389,499,,409,359,299,389,429,299,389,419,,,359,419,435,409,369,389,389,389,329,389,389,389,389,529,435,299,389,,,,,,,,,,459,,,389,499,435,419,,419,389,499,299,
Y,449,389,439,449,349,599,469,449,489,439,459,439,349,439,459,469,389,,419,379,499,439,489,349,,439,439,449,389,349,379,419,389,469,599,485,439,449,469,485,485,439,389,449,,379,,459,439,599,,459,419,349,439,489,349,439,459,,,419,469,485,459,429,439,439,439,379,439,449,439,439,599,485,359,439,,,,,,,,,,519,,,439,599,485,469,,459,439,599,349,
Y,579,479,619,579,589,729,659,589,549,559,519,619,539,529,659,509,469,,519,579,549,619,549,559,,619,619,589,,589,579,679,469,659,759,700,619,519,659,700,700,619,579,589,,579,,519,679,729,,659,549,589,519,539,539,619,519,,,529,509,700,659,539,619,619,529,579,619,589,519,649,799,700,539,599,,,,,,,,,549,529,,,619,729,700,509,,519,619,729,589,
Y,269,269,269,279,269,200,200,269,279,279,299,269,289,309,200,200,269,,269,259,299,269,269,269,,269,269,269,269,279,259,299,269,200,200,325,269,269,200,325,325,269,259,289,,259,,269,200,200,,200,289,269,309,269,279,269,289,,,279,200,325,200,269,269,269,309,269,269,279,309,200,179,325,279,269,,,,,,,,,,319,,,279,200,325,200,,269,269,200,239,
Y,249,249,249,259,219,200,200,249,249,259,279,249,259,289,200,200,249,,249,239,279,249,249,229,,249,249,249,249,219,239,249,249,200,200,300,249,249,200,300,300,249,239,269,,239,,249,200,200,,200,249,219,289,249,259,249,269,,,259,200,300,200,249,249,249,289,249,249,259,289,200,179,300,259,249,,,,,,,,,,299,,,249,200,300,200,,249,249,200,199,
Y,229,229,229,239,189,200,200,229,229,229,259,229,239,269,200,200,229,,229,100,239,229,229,199,,229,229,229,229,169,100,219,229,200,200,275,229,229,200,275,275,229,100,229,,100,,229,200,200,,200,229,179,269,229,239,229,239,,,239,200,275,200,229,229,229,269,100,229,239,269,200,179,275,239,229,,,,,,,,,,259,,,229,200,275,200,,229,229,200,179,
Y,269,269,269,279,269,200,200,269,279,279,299,269,289,309,200,200,269,,269,259,299,269,269,269,,269,269,269,269,279,259,299,269,200,200,325,269,269,200,325,325,269,259,289,,259,,269,200,200,,200,289,269,309,269,279,269,289,,,279,200,325,200,269,269,269,309,269,269,279,309,200,179,325,279,269,,,,,,,,,,319,,,279,200,325,200,,269,269,200,239,
Y,249,249,249,259,219,200,200,249,249,259,279,249,259,289,200,200,249,,249,239,279,249,249,229,,249,249,249,249,219,239,249,249,200,200,300,249,249,200,300,300,249,239,269,,239,,249,200,200,,200,249,219,289,249,259,249,269,,,259,200,300,200,249,249,249,289,249,249,259,289,200,179,300,259,249,,,,,,,,,,299,,,249,200,300,200,,249,249,200,199,
Y,229,229,229,239,189,200,200,229,229,229,259,229,239,269,200,200,229,,229,100,239,229,229,199,,229,229,229,229,169,100,219,229,200,200,275,229,229,200,275,275,229,100,229,,100,,229,200,200,,200,229,179,269,229,239,229,239,,,239,200,275,200,229,229,229,269,100,229,239,269,200,179,275,239,229,,,,,,,,,,259,,,229,200,275,200,,229,229,200,179,
Y,169,,169,169,,,,169,,,,,199,,,,,,,,,,200,,,,,,,,,,,,,400,,,,400,400,,,199,,,,,169,,,,,,,,199,,,,,,,400,,,,169,,,,169,,,,400,199,,,,,,,,,,200,200,,,169,,400,,,,,,,
Y,100,100,100,100,100,,100,100,100,100,100,100,100,,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,,100,100,100,,,100,100,100,,100,,100,100,,,100,100,100,,100,100,100,100,,,100,100,,100,100,100,100,,100,100,100,,100,,,100,100,,,,,,,,,100,100,,,100,,,100,,100,100,,100,
Y,300,300,300,300,300,,300,300,300,300,300,300,300,,300,300,300,,300,300,300,300,300,300,,300,300,300,300,300,300,,300,300,,,300,300,300,,,300,300,300,,300,,300,300,,,300,300,300,,300,300,300,300,,,300,300,,300,,300,300,,300,300,300,,300,,,,,,,,,,,,,300,300,,,300,,,300,,300,300,,300,
Y,500,500,500,500,500,,500,500,500,,500,500,500,,500,500,500,,500,500,500,500,500,500,,500,500,500,500,500,500,500,500,500,,,500,500,500,,,500,500,500,,500,,500,500,,,500,,500,,500,500,500,500,,,500,500,,500,,500,500,,500,500,500,,500,,,,,,,,,,,,,500,500,,,500,,,500,,500,500,,500,
Y,579,,,699,,,,589,,,,,619,,,,,,,,,,,,,,,679,,,,,,,,,,,,,,,,719,,,,,,,,,,,,,619,,,,,,,,,,,,,,,569,,,,,619,,,,,,,,,,,,,,,,,,,,,,,
Y,719,,,829,,,,679,,,,,719,,,,,,,,,,,,,,,719,,,,,,,,,,,,,,,,859,,,,,,,,,,,,,719,,,,,,,,,,,,,,,679,,,,,719,,,,,,,,,,,,,,,,,,,,,,,
Y,329,309,289,299,319,329,309,319,359,269,349,299,259,309,309,319,309,,299,289,369,289,359,319,,289,289,299,319,299,289,329,309,309,329,350,289,319,309,350,350,289,299,319,,289,,319,299,329,,309,299,319,309,359,259,299,319,,,299,319,350,309,269,279,289,309,289,289,319,309,319,479,350,259,319,,,,,,,,,359,389,,,289,329,350,319,,319,289,329,299,
Y,849,829,849,869,859,1019,929,829,859,819,919,859,739,839,949,889,829,,849,869,919,859,859,859,,869,859,869,999,889,869,1039,829,929,1049,973,859,939,929,999,999,869,979,879,,869,,939,919,1019,,949,859,859,839,889,729,859,939,,,859,889,999,949,829,869,869,839,869,859,829,839,889,1189,999,719,919,,,,,,,,,889,999,,,869,1019,999,889,,949,869,1019,839,
Y,989,929,979,989,1019,1259,1169,989,1009,1019,1089,979,919,1009,1179,1099,929,,1029,1079,1049,979,1009,1009,,979,979,1019,1129,1029,1079,1179,929,1169,1259,1206,979,1059,1169,1206,1206,979,1089,1019,,1079,,1059,1179,1259,,1179,1019,1029,1009,1009,919,979,1059,,,999,1099,1206,1179,1019,979,979,1009,1079,979,989,1009,1119,1389,1206,929,1019,,,,,,,,,989,1169,,,979,1259,1206,1099,,1059,979,1259,1009,
Y,889,859,869,869,879,1029,949,819,889,789,889,889,769,859,949,889,859,,829,869,949,889,909,879,,889,889,859,979,889,869,1039,869,949,1049,973,889,939,949,1000,1000,889,879,899,,869,,939,919,1039,,949,819,869,859,899,759,879,939,,,829,889,1000,949,819,889,889,859,869,889,849,859,889,1229,1000,759,899,,,,,,,,,909,1009,,,889,1039,1000,889,,939,889,1029,849,
Y,869,739,769,889,779,1019,899,879,809,809,899,769,749,809,899,867,739,,799,889,859,769,809,819,,789,769,889,899,839,889,989,739,899,1049,1026,779,819,899,1026,1026,779,899,889,,889,,789,889,1019,,899,859,799,809,809,719,769,799,,,799,867,1026,899,809,779,799,809,889,779,869,809,849,1189,1026,749,799,,,,,,,,,809,959,,,819,1019,1026,867,,799,779,1019,819,
Y,839,849,809,869,829,1169,889,809,929,779,829,839,719,829,889,869,859,,799,859,939,829,929,829,,829,819,879,999,849,859,989,859,889,1189,964,829,869,899,970,970,829,869,889,,859,,869,879,1169,,889,829,839,829,929,759,829,859,,,779,869,970,889,819,809,799,829,859,809,819,829,839,1299,970,729,869,,,,,,,,,919,1039,,,800,1169,970,869,,869,829,1169,839,
Y,799,699,769,789,729,1099,791,779,839,759,869,769,699,559,799,771,679,,799,859,849,749,839,729,,739,739,779,899,799,859,1019,699,791,1149,969,749,819,791,969,969,739,869,799,,859,,819,779,1099,,799,759,729,859,799,689,719,789,,,769,779,969,799,749,759,769,859,859,749,739,859,749,1279,969,679,799,,,,,,,,,809,959,,,769,1099,969,789,,799,739,1099,779,
Y,959,839,899,979,879,1099,1008,969,899,,979,899,849,909,999,967,839,,889,999,949,899,899,919,,899,899,979,1029,939,999,,839,1008,,1187,899,869,1008,1187,1187,899,1009,979,,999,,919,979,1099,,999,,899,909,899,829,899,879,,,889,967,1187,999,,899,899,909,999,899,959,909,939,1299,1187,859,889,,,,,,,,,909,1049,,,899,1099,1187,967,,919,899,1099,899,
Y,50,40,40,50,49,40,59,50,69,40,59,59,,40,59,40,40,,50,40,69,59,69,49,,59,59,50,40,49,49,50,40,20,40,90,59,50,59,90,90,59,40,50,,,,50,59,40,,59,40,49,40,69,,59,50,,,50,40,90,59,40,59,40,40,,59,50,40,59,,90,,50,,,,,,,,,69,69,,,40,40,90,40,,50,59,40,49,
Y,55,40,40,55,40,40,40,55,69,35,89,50,,50,50,25,40,,50,40,69,50,69,40,,50,50,55,40,40,49,50,40,20,40,90,50,59,40,90,90,50,40,55,,40,,59,40,40,,,35,40,99,69,,50,59,,,50,25,90,50,35,50,40,40,10,50,55,40,50,,90,,55,,,,,,,,,69,69,,,40,40,90,25,,59,50,40,40,
Y,60,50,40,60,40,40,50,60,79,25,89,99,,99,49,40,50,,50,,79,99,79,40,,99,99,60,40,40,,50,50,40,40,90,99,59,50,90,90,99,,60,,,,59,50,40,,49,25,40,99,79,,99,59,,,50,40,90,49,25,99,40,99,,99,60,99,50,,90,,55,,,,,,,,,79,79,,,40,40,90,40,,59,99,40,40,
Y,55,,69,50,49,40,59,55,69,40,59,69,,40,59,59,,,50,40,69,69,69,49,,69,69,50,40,49,40,50,,59,40,90,69,59,59,90,90,69,40,50,,40,,59,59,40,,59,40,49,40,69,,69,59,,,50,59,90,59,40,69,69,40,40,69,55,40,59,40,90,,50,,,,,,,,,69,69,,,69,40,90,59,,59,69,40,49,
Y,169,189,179,179,199,229,199,169,189,199,119,179,159,189,199,99,189,,129,139,199,179,189,189,,179,179,159,239,189,139,100,189,99,259,175,179,119,199,185,185,179,149,169,,139,,119,199,229,,199,139,199,189,189,169,179,119,,,129,99,185,199,159,179,179,189,149,179,189,189,199,269,185,169,149,,,,,,,,,189,199,,,179,229,185,99,,119,179,229,199,
Y,40,,35,,30,50,,40,,45,39,30,35,,69,5,,,50,33,,30,,30,,30,30,,69,30,33,50,,,50,35,30,55,,35,35,30,33,,,33,,55,,50,,69,45,30,,,35,30,55,,,50,5,35,69,45,30,35,,33,30,40,,,,35,35,45,,,,,,,,,,,,,35,50,35,5,,55,30,50,30,
Y,35,,30,35,,,30,35,,,29,30,25,30,29,30,,,25,,,30,,,,30,30,35,39,,,25,,30,,35,30,39,30,35,35,30,39,35,,,,39,,,,29,,,30,,25,30,39,,,25,30,35,29,,30,30,30,,30,35,30,,,35,25,,,,,,,,,,,,,,30,,35,30,,39,30,,,
Y,35,,30,35,,,30,35,,,29,30,25,30,29,30,,,25,,,30,,,,30,30,35,39,,,25,,30,,35,30,39,30,35,35,30,39,35,,,,39,,,,29,,,30,,25,30,39,,,25,30,35,29,,30,30,30,,30,35,30,,,35,25,,,,,,,,,,,,,,30,,35,30,,39,30,,,
Y,45,,25,45,,25,25,45,,25,,25,,39,29,25,,,39,40,,25,,,,25,25,45,40,,40,50,,25,25,50,25,19,25,50,50,25,40,45,,40,,19,25,25,,29,25,,39,,,25,19,,,39,25,50,29,25,25,25,39,40,25,45,39,25,25,50,,25,,,,,,,,,,,,,25,25,50,25,,19,25,25,,
Y,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,60,6,60,60,60,60,,60,60,60,40,60,6,60,60,60,60,60,60,60,60,60,60,60,60,60,,6,,60,60,60,,60,60,60,60,60,60,60,60,,,60,60,60,60,60,60,60,60,6,60,60,60,60,60,60,60,60,,,,,,,,,60,60,,,60,60,60,60,,60,60,60,60,
Y,599,,,609,,,,599,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,959,939,949,929,979,1119,1019,959,1009,879,979,999,869,919,1049,969,929,,869,959,1039,999,1009,979,,999,969,939,1099,989,959,1139,919,1019,1119,1088,969,969,1019,1088,1088,999,999,959,,959,,969,1019,1129,,1049,929,969,919,999,829,969,969,,,889,969,1088,1049,859,999,999,919,959,969,919,919,989,1269,1088,859,969,,,,,,,,,999,1109,,,969,1129,1088,969,,969,999,1119,949,
