nsn,address,items_with_price,lat,lon
7976,"34900 WARREN AVE., WESTLAND, MI, 48185-2772",487,42.339432,-83.384247
8003,"1469 FORT ST, LINCOLN PARK, MI, 48146-1800",402,42.254272,-83.172768
8097,"103 USHY 131, WHITE PIGEON, MI, 49099",407,41.796574,-85.661858
8114,"3425 LANSING AVE, JACKSON, MI, 49201",436,42.292086,-84.412994
8145,"1435 E JORDAN LAKE ST, LAKE ODESSA, MI, 48849",402,42.778074,-85.13052
8167,"23000 VAN DYKE, WARREN, MI, 48089",443,42.463596,-83.025917
10055,"4596 32ND AVE, HUDSONVILLE, MI, 49426-9499",401,42.852858,-85.860505
10056,"4155 24TH AVE, FORT GRATIOT, MI, 48059",443,43.02932,-82.456772
10184,"150 EAST RYNO ROAD, COLOMA, MI, 49038-9720",460,42.178551,-86.303586
10204,"4899 EAST EIGHT MILE ROAD, WARREN, MI, 48091-2767",0,42.448296,-83.055244
10331,"16515 FORT STREET, SOUTHGATE, MI, 48195",409,42.187725,-83.184685
10332,"6460 W PIERSON ROAD, FLUSHING, MI, 48433-2345",427,43.060857,-83.810895
10433,"G-7252 NORTH SAGINAW, MT MORRIS, MI, 48458",424,43.111822,-83.693766
10435,"12943 BRADY, CHESANING, MI, 48616-9561",409,43.186165,-84.167332
10436,"1510 STEWART, FLINT, MI, 48505-3600",443,43.0536,-83.672421
10557,"1804 S. MISSION, MT PLEASANT, MI, 48858",416,43.584622,-84.768181
10605,"3310 E MICHIGAN AVE, JACKSON, MI, 49202-3854",439,42.257328,-84.359962
10682,"21640 GRAND RIVER, DETROIT, MI, 48219-3264",0,42.416267,-83.255989
10683,"5375 E COURT ST, BURTON, MI, 48509",419,43.022277,-83.598763
10697,"1481 OPDYKE RD, AUBURN HILLS, MI, 48321-4887",438,42.663528,-83.246414
10729,"3477 N OKEMOS, OKEMOS, MI, 48864-3923",498,42.68227,-84.433373
10741,"2590 CROOKS RD, ROCHESTER HILLS, MI, 48309-3603",413,42.641788,-83.171486
10851,"14530 LAPLAISANCE RD, MONROE, MI, 48161-3870",0,41.884338,-83.394516
10886,"500 E DIVISION, ROCKFORD, MI, 49341-1323",401,43.116827,-85.547403
10902,"17121 LIVERNOIS, DETROIT, MI, 48221",458,42.417461,-83.141441
10950,"2310 W STADIUM, ANN ARBOR, MI, 48103",437,42.276642,-83.777718
10987,"9273 MIDDLEBELT RD, ROMULUS, MI, 48174-2510",402,42.237766,-83.326973
11015,"700 POINT TREMBLE RD, ALGONAC, MI, 48001-1610",440,42.614983,-82.541794
11037,"21300 ECORSE RD, TAYLOR, MI, 48180-1852",410,42.256657,-83.245888
11050,"920 W 44TH ST, WYOMING, MI, 49509-4416",410,42.883714,-85.687174
11067,"8715 MAIN ST, BIRCH RUN, MI, 48415-9700",382,43.250577,-83.780231
11182,"3840 E WILDER RD, BAY CITY, MI, 48706-2146",402,43.62332,-83.900767
