Y,449,459,399,449,429,449,469,399,449,449,429,419,,469,419,479,419,439,479,419,,459,,439,449,,,439,469,,,,
Y,629,769,799,739,649,639,559,679,589,659,619,599,,569,599,599,649,759,639,749,,579,,739,639,,,659,699,,,,
Y,629,699,799,739,639,639,559,659,579,659,599,599,,569,599,599,629,719,669,749,,639,,739,639,,,659,629,,,,
Y,519,499,449,499,469,519,519,499,549,519,449,469,,509,469,519,489,499,529,479,,499,,489,529,,,499,499,,,,
Y,229,159,249,249,219,239,239,249,259,239,229,159,,229,159,239,259,169,189,189,,139,,249,229,,,169,139,,,,
Y,100,139,,,,100,,,100,100,,,,,,,,100,100,,,159,,,,,,100,100,,,,
Y,100,159,,,,130,,,100,159,,,,,,,,100,100,,,179,,,,,,130,100,,,,
Y,39,30,30,60,59,50,50,,59,39,59,30,,50,30,50,30,30,30,,,30,,60,50,,,35,30,,,,
Y,359,359,319,359,319,359,339,349,329,359,319,339,,339,339,359,339,299,299,329,,339,,359,339,,,359,319,,,,
Y,289,,,,,179,239,,,,,,,239,,,,,,,,179,,,,,,179,,,,,
Y,100,159,,,,130,,,,,,100,,,100,,,,,,,179,,,,,,130,,,,,
Y,299,299,299,359,299,329,299,269,,279,289,329,,299,329,319,,269,269,289,,319,,359,289,,,299,319,,,,
Y,639,659,799,759,699,639,619,649,,639,639,639,,629,639,619,,799,699,609,,639,,759,639,,,589,679,,,,
Y,889,1029,999,1049,899,889,789,869,,889,929,929,,799,929,809,,1009,1019,909,,889,,1049,889,,,819,989,,,,
Y,899,1029,969,969,899,919,769,909,839,899,919,879,,789,858,839,879,959,909,959,,929,,969,889,,,869,949,,,,
Y,889,979,999,969,879,889,769,839,809,889,879,839,,779,839,799,859,929,949,899,,899,,969,889,,,869,859,,,,
Y,79,69,119,,119,,149,,79,79,119,,,179,,189,99,89,89,,,,,,,,,99,79,,,,
Y,199,189,199,239,199,199,199,199,219,199,199,219,,199,219,219,229,199,199,199,,199,,239,289,,,149,299,,,,
Y,149,149,,149,,,139,100,139,149,,149,,149,149,139,139,149,149,100,,149,,149,149,,,100,149,,,,
Y,149,149,100,149,100,,149,149,149,149,100,149,,149,149,149,149,149,149,169,,149,,149,149,,,100,149,,,,
Y,149,149,149,149,149,,149,149,149,149,149,149,,149,149,199,149,149,149,199,,149,,149,149,,,149,149,,,,
Y,149,149,149,149,149,,149,149,149,149,149,149,,149,149,239,149,149,149,229,,149,,149,149,,,149,149,,,,
Y,629,729,799,779,649,639,599,669,599,639,619,639,,659,629,639,,699,679,669,,619,,779,629,,,649,669,,,,
Y,919,1039,1019,1069,899,949,859,899,889,929,859,929,,829,929,899,,989,988,979,,919,,1069,919,,,849,949,,,,
Y,299,299,299,349,299,329,,279,,279,299,339,,,339,,,269,269,269,,319,,349,289,,,299,299,,,,
Y,39,35,35,30,40,30,30,30,30,30,40,40,,30,40,30,10,10,10,30,,39,,30,,,,30,10,,,,
Y,259,229,249,279,259,259,309,279,229,259,259,219,,309,219,319,299,309,299,249,,,,279,309,,,259,279,,,,
Y,429,419,369,459,379,429,429,419,359,429,389,389,,419,369,419,419,419,539,379,,,,459,469,,,429,419,,,,
Y,259,219,249,279,249,259,309,279,219,259,249,219,,309,219,319,289,309,299,289,,,,279,299,,,219,279,,,,
Y,389,409,359,449,389,389,429,399,349,389,389,360,,429,360,429,429,419,539,379,,,,449,459,,,379,389,,,,
Y,249,200,249,279,249,249,299,249,219,249,249,219,,309,219,319,299,309,299,239,,,,279,279,,,249,279,,,,
Y,379,409,359,449,379,379,379,359,349,379,379,369,,429,359,419,419,419,539,379,,,,449,409,,,399,419,,,,
Y,109,100,149,149,149,260,259,69,120,120,149,200,,249,200,259,100,99,109,99,,100,,149,100,,,100,100,,,,
Y,209,239,259,279,249,209,289,299,200,209,249,219,,289,219,299,269,239,239,289,,279,,279,249,,,200,249,,,,
Y,39,30,59,50,59,30,39,,30,30,59,50,,39,50,39,30,30,30,,,39,,50,30,,,30,30,,,,
Y,39,30,59,50,59,30,30,,40,30,59,50,,30,50,30,30,30,30,,,39,,50,30,,,30,30,,,,
Y,39,,49,60,49,30,30,,30,30,49,40,,30,40,30,40,40,40,,,50,,60,30,,,30,40,,,,
Y,39,35,89,30,59,30,,30,30,30,59,30,,,30,,10,10,10,30,,35,,30,40,,,49,10,,,,
Y,80,50,149,149,149,50,120,80,60,50,149,159,,120,159,120,199,99,50,80,,50,,149,50,,,100,50,,,,
Y,200,,,,,,,,,,,200,,,,,,,,,,200,,,,,,,,,,,
Y,319,,,,,,369,,,199,,,,369,,409,,,,,,,,,,,,,,,,,
