Y,,,770,,780,,,760,,740,,,,,,,780,,,770,,,,770,770,,770,760,,750
Y,,,,,,299,,,,,,,,,299,,,,,,,,,,,,,,,
Y,,,,,,489,569,,559,,559,559,499,479,489,569,,559,559,,579,569,,,,579,,,,
Y,,,,,,139,,,,,,,319,,139,,,,,,,,,,,,,,,
Y,,,,,,359,,,,,,,,,359,,,,,,,,,,,,,,,
Y,,,,,,549,,,,,,,,,549,,,,,,,,,,,,,,,
Y,,,,,,789,799,,839,,819,839,,,789,829,,799,839,,779,839,,,,779,,,,
Y,,,,,,,2000,300,2000,,,300,,,,2000,,,2000,300,,2000,,,,,,,,
Y,,,,,,,370,320,370,,,370,,,,370,,370,370,320,,370,,,,,,,,
Y,,,,,,,800,,800,,,1100,,,,800,,800,800,,,800,,,,,,,,
Y,,,,,,,300,,300,,,,,,,300,,300,300,,,300,,,,,,,,
Y,,,,,,,319,,319,,,,,,,319,,319,319,,,319,,,,,,,,
Y,,,,,,,40,,40,,40,30,,,,,,40,40,,,40,,,,,,,,
Y,,,,,,,25,,25,,25,25,50,15,,25,,25,25,,50,25,,,,50,,,,
Y,,,,,,,175,,175,,175,100,150,,,175,,175,175,,,175,,,,,,,,
Y,,,,,,,300,,300,,,,,,,300,,300,300,,,300,,,,,,,,
Y,,,,,,,2000,,,,,,,,,2000,,,2000,,,2000,,,,,,,,
Y,,,,,,,439,,439,,,,,,,439,,439,439,,,439,,,,,,,,
Y,,,,,,,89,,89,,89,,,,,89,,89,89,,,89,,,,,,,,
Y,,,,,,,399,,528,,518,,,,,389,,389,389,,,389,,,,,,,,
Y,,,,,,,399,,399,,,,479,,,,,399,399,,,,,,,,,,,
Y,,,,,,,419,,419,,449,,,,,419,,419,419,,,419,,,,,,,,
Y,,,,,,,350,,350,,350,,,,,350,,350,350,,,350,,,,,,,,
Y,,,,,,,30,,30,,30,30,,,,30,,30,30,,30,30,,,,30,,,,
Y,,,,,,,450,,450,,,,,,,450,,450,450,,,450,,,,,,,,
Y,,,,,,,170,,170,,,,,,,170,,170,170,,,170,,,,,,,,
Y,,,,,,,350,,350,,350,,,,,350,,350,350,,,350,,,,,,,,
Y,,,,,,,859,,,,,,,,,,,,859,,,,,,,,,,,
Y,,,,,,,829,,,,,,,,,,,,839,,,,,,,,,,,
Y,,,,,,,367,,367,,367,,,,,367,,367,367,,,367,,,,,,,,
Y,,,,,,,50,,50,,50,50,,,,50,,,50,,,50,,,,,,,,
Y,,,,,,,,49,,,,59,40,25,,,,59,,,,,,,,,,,,
Y,,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,499,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,59,,,49,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,100,,,125,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,49,,25,,,49,,,,,,,,,,,,,,
Y,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,250,449,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,100,,,,,
Y,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,239,,269,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,200,339,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,200,339,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,349,419,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,200,339,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,,,,,,,,,,100,,,,,139,,,
Y,,,,,,,,,,,,100,,,,,,,,,,199,,,,,,,,
Y,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,100,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,100,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,519,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,40,,,,,,79,,,,50,50,,,,,79
Y,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,500,,,100,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,30,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,50,75,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,319,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,50,,,,,,,,50,,,,,50,,,,
Y,,,,,,,,,,,,,50,50,,,,,,,50,,,50,,50,,,,
Y,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,200,175,,,,,,,100,,,,,100,,,,
Y,,,,,,,,,,,,,59,49,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,329,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,419,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,329,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,30,,,,,30,,,,
Y,,,,,,,,,,,,,419,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,359,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,429,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,569,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,529,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,879,,,,,,,,899,,,,,899,,,,
Y,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,559,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,529,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,499,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,1009,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,199,,,,199,,,,,,,,,,,,,
Y,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,40,,,,,,,,30,,,,,30,,,,
Y,,,,,,,,,,,,,529,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,849,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,879,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,569,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,769,739,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,618,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,688,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,799,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,499,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,699,679,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,919,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,769,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,100,,,,,,,,30,,,,,30,,,,
Y,,,,,,,,,,,,,40,35,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,399,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,429,419,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,299,229,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,259,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,169,,,,,,,169,,,,,169,,,,
Y,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,100,100,,100,,,100,,,,,,,,
Y,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,30,,,,,30,,,,
Y,,,,,,,,,,,,,,,,,,,,,50,,,,,50,,,,
Y,,,,,,,,,,,,,,,,,,,,,329,,,,,329,,,,
Y,,,,,,,,,,,,,,,,,,,,,129,100,,,,129,,,,
Y,,,,,,,,,,,,,,,,,,,,,149,,,,,149,,,,
Y,,,,,,,,,,,,,,,,,,,,,149,,,,,149,,,,
Y,,,,,,,,,,,,,,,,,,,,,149,,,,,149,,,,
Y,,,,,,,,,,,,,,,,,,,,,629,,,,,629,,,,
Y,,,,,,,,,,,,,,,,,,,,,32,,,,,32,,,,
Y,,,,,,,,,,,,,,,,,,,,,899,,,,,899,,,,
Y,,,,,,,,,,,,,,,,,,,,,30,,,,,30,,,,
Y,,,,,,,,,,,,,,,,,,,,,30,,,,,30,,,,
Y,,,,,,,,,,,,,,,,,,,,,849,,,,,849,,,,
Y,,,,,,,,,,,,,,,,,,,,,548,,,,,548,,,,
Y,,,,,,,,,,,,,,,,,,,,,519,,,,,519,,,,
Y,,,,,,,,,,,,,,,,,,,,,259,,,,,259,,,,
Y,,,,,,,,,,,,,,,,,,,,,239,,,,,239,,,,
Y,,,,,,,,,,,,,,,,,,,,,219,,,,,219,,,,
Y,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,
